material_id,formula,exfoliation_energy (J/m^2)
707,CoF3,0.20223678500385928
3342,Al2S4Zn,0.7016998792423081
5307,MnS4Sb2,1.026278891919471
5093,Cr2GaO7Sr2,0.23672390030141538
4795,O10RbV4,0.7051572542252726
3390,CoTe2,0.698771885584039
2596,O7Zr2,1.1144783270811132
911,Pb4Pd,0.6273420991892856
5216,O6V2Zn,1.235043102732668
5374,Ba2BrInO3,0.4492780600123805
5437,CaI4Pb,0.2155984214277725
5337,Br7STa3,0.3495958532294802
3754,Br7Nb3S,0.3480252874486729
935,Br3Nb,0.33649483423787013
573,Ga2S5,0.3321983224326717
148,PbSe,0.37973224657338767
4404,BiO3Sb,0.9533083304244667
5097,O7Ti2,0.166619771677775
2123,CrN2,0.2566285349507427
5683,TaTe2,0.4699161429403804
2385,CdS,0.5172594880150999
3978,Ag2O5Zn2,0.6789898817047925
4140,F4LiV,0.6082320652515947
3657,INb2Te6,0.3698517325627381
3622,Cl2OOs,0.3192816043294819
3180,Al2S5Zn2,0.3256240197397715
4383,H2LiO2P,0.1987186624765608
1264,I4V,0.529801590402535
5049,NbO5P,0.920039758127724
561,BiSi,0.3784110074225855
3826,Br4InNa,0.28943839772460633
4767,Mo3O8,0.19746896524083254
4901,P2Si,0.3383840500044542
4481,BiO2,0.1670429522004953
2035,BaBr2,0.5140544848986193
4065,AsCoS,0.5102544589547173
3628,AsGeSe,0.34566253404803143
5639,MgO4Sb2,0.5743984159287363
5619,MoTe2,0.37724513895101885
3380,HfSe3,0.2979112779015662
2522,As4Pb3,0.5656850742737488
5010,Cr3Li2O6,2.263225546250979
755,I2Y,0.28445000498944406
1624,Ru4S5,0.01522237518698013
4228,K5NO4,0.0236497595603251
2185,As2O3,0.3424351308918841
2358,O7Tc2,0.40925020376589577
4118,F2OTi,0.47954525661542735
63,Br2Nb,0.3234538140944739
1711,Br3Sb,0.2395010442734666
5507,Br3CaIn,0.4416305444922628
1724,CuTe2,1.038750079146129
2304,N2W,0.9488224139583111
4221,MgO8Sb4,0.4831941419900742
2731,AsI5,0.6440518498613382
2382,Cl2Pb,0.6836139478872548
3128,CrSe2,0.5249456758044612
65,Br2Ge,0.2621064939350397
3000,Ga2S5Zn2,0.7364360807739913
4056,MgPSe3,0.3130721454544057
277,PdTe,0.8716787376415537
2560,I2Sr,0.21602666067079562
1390,PdSb2,0.49902724917270447
3811,MoO6TeZn,0.512488965045072
5370,H4BaO3,0.6442811735333883
3310,CaIn2N2,2.4730076357100272
3134,MgTi,2.0939199763999286
4158,Cl2Mo,0.2940194190132363
1102,CuI2,0.253696851069819
5290,F5Li5NiO,0.8072188365744895
4171,O4PSb,0.6043268388620703
3260,BrHgS,0.23408028580573728
2398,BaCl2,0.6404385491217853
5763,Ca2MgO7Si2,1.9302632725596023
2621,Se2Zr,0.6670240741508587
958,IrS,0.5404344907380433
532,Br3Sc2,0.3152260087992068
4037,BiCuO2,0.6600506300786142
1596,ISe,0.3126834575596454
2050,BiCl3,0.8836585099962129
1443,F4Si,0.309392331256649
3971,Ba2O7Ti3,0.1387950265507556
262,ClCu,0.2987240010436403
3802,C6FeN6Sn2,0.4966784925624065
5747,AgCrP2S6,0.3291606177725194
4739,AgNO3,0.45945168380730433
104,I3Tc,0.2706510671122103
1533,As2S3,0.42982190252271835
4413,HfSe2,0.3555238505962565
5757,HLiO4S,0.6272700830541914
3042,PtTe,0.6804028388289116
3834,NbNiTe2,0.41679923472518704
3187,IY,0.2896685288128052
3481,Ag2FIO,0.6422805569903779
3681,I2Ni,0.2875439135685221
1801,Cl3P,0.2392451571472684
5709,F6LiW,0.244244962664818
3096,Cu2Se4W,0.3626677988716782
4187,F4Fe,1.093111222540257
3897,H4INaO2,0.43067295077811485
1862,F4Nb,0.36839340421082006
89,BeCl2,0.3152504131508226
5751,H4CaCl2O2,0.46921233997139417
4917,SeZn,0.3250154205700019
3510,F3Tl,0.8007004187075127
3678,CuInP2Se6,0.3341365433754873
438,O3Sb2,0.4689301602856775
826,Se3V2,0.45550539732126005
1408,CP,0.3465171458987044
4232,FeI2,0.28308174090381266
358,In2Se5,0.3388989615548287
1500,Cl3Tc,0.25861025055672815
4613,Bi2O6Ti,1.40644218528188
6347,PtS,0.6756012658990156
4663,AsBrHg3Se4,0.40836641102759147
2645,Br2Ni,0.32216492230995525
5044,CoLi2O7P2,0.8590658283974202
2331,Br5Ta2,0.09023508057769712
4958,ClO3SbTe,0.6833334174756549
3985,H2O7Ti3,0.6063446096103836
3191,MgY,1.5150884063455923
5397,Cl2Co2O3Te,0.8227652202782628
4275,BrHfN,0.3065809499785132
3202,CaMg,1.21974660844966
3184,Al2MnS4,0.5327400143343083
1431,BiSi,0.34992295118834277
5575,FLiMn5O5,5.7326797204377336
5735,Cu2F7Li2,0.9170282496900413
2136,SeSi,0.3319008142511623
5349,Bi2GaO7Sr2,0.4363563979260036
3617,BiI3,0.24500017642157942
1902,Se3Ta,0.42701471432227234
4369,H2Mg2O3,0.4543796124381821
3783,AgI,0.12216187602244205
2487,AsCr,1.1342754486595041
4399,NiPS3,0.3374575978997021
3819,Br2Ca3Cu2O4,0.31502828900665963
1479,Cl2Pb,0.2779144151718091
3931,H2MnO2,0.41344624711423233
2684,BeI2,0.2765522660941551
4937,CoI2,0.31628310138257487
4062,F4Ru,0.3167520214838021
4422,CuI2O6,0.6395234503263749
3988,ClRe3Se4,0.3865304938603946
2111,Br4Zr,0.0022603628729318892
1697,F4Os,0.3506921416206436
5775,F5FeZn,0.6923405612920339
3680,Cl6NaTa,0.2952795981035621
1492,Br5Nb,0.5041032819306364
665,AlAs3,0.8999144122274413
969,Bi3Tl,0.7051228865062952
1677,FGa,0.3282054199922289
1295,HGe3,0.25254874313280873
723,GeP,0.39309697360669205
3339,Al2S5Zn2,0.9191226726992097
485,Cl2Sr,0.20419474712473823
5633,LiO12P4Sb,0.62736113194878
241,BiF3,0.756012679176511
521,PtSb2,0.8371119132907546
5194,F6LiV,0.49709871405499395
4382,I2N2S,0.27368647157436815
2115,IK2,0.4192941311798386
2896,BaK,1.0409153814894823
5,I2Ru,0.2948487346453586
3381,HfMg6O7Rb,0.3449580706426587
950,CuS,0.6410190853669406
4703,I,0.2868999739695297
546,I2Zn,0.2548799878673257
2626,B2S3,0.006565006775400726
4432,Ba2Mn3O7,0.08823829277668153
1640,F3P,0.18092618014997813
451,P2Se5,0.3620089311679119
622,SiTe,0.2288297816143514
4765,Cl3GeIn,0.29133362873396035
3468,CdO4W,1.0782333176096977
2941,InTe,0.4045697910580079
458,SeTl,0.6923800116154392
1261,RuSe,0.3932560985274737
5928,S,0.40660072526632157
411,P2Se3,0.4086696785511414
5602,Cr4Li2O13,0.22790334802334128
781,Br3Os,0.30594572885515825
5136,In2S4Zn,0.18816681982896943
3998,Cl2Mg,0.23746242672967696
1487,CoF2,0.33752940114899893
5423,B2Bi2O7,1.1242017441467442
3682,O8Pb3V2,0.6959640561262781
3973,HgINO3,0.2705480341361636
5106,Co3CrO8,0.3504412734860345
5532,MgNaSb,2.1173986542178094
5889,AsCaMoO5,0.24517127759567656
2113,AuBr2,0.3786138473002569
3519,GaSe,0.22306496388778718
4484,Cl2OV,0.301732692083501
421,GeSb,0.4257313914262887
693,HSn,0.21550698346997785
896,Ga2Te,0.732835921449207
2174,Br2Mg,0.09307345008940393
1391,Ca2Rh,0.8895712479760992
507,InS,0.33486270570252813
5207,AgClO2,0.4715984115534848
1598,F4Nb,0.3011192918312684
2022,P4Si3,1.2135750279076845
2873,F2Mg,0.626272528808018
5784,CaO2Sn,0.25071605997488583
21,Li2O,0.213468140671257
4260,Li4NiO18P6,0.9430315305604505
1345,I8Ta3,0.31770173494345366
2737,MoTe,0.3771091973370024
5267,O8TeW2,2.9561761348432727
4373,H2CoO2,0.5819460479812225
4885,CrO3SSr2,0.7718898028173009
592,I2Mo,0.3289630876863972
299,I3Ir,0.2850439285146428
2175,IRb2,0.3384878309774616
4658,H2ClHgN,0.6413984416853261
1993,Cl3Os,0.310821225540011
2148,Ge3Sb4,1.1743342297339892
4534,Br7FeTe,0.2813002875549086
1037,Cl8Tc3,0.32963312719236554
2949,AsBa2,0.4272160456632719
670,BiCa2,1.131509229453955
1655,I3Re,0.2617505351807166
4172,BrNZr,0.29071732362047475
4167,O2Pt,0.4487487845877421
1364,AlSb5,0.7026529408972568
1502,ISe,0.31315018298859887
3060,H2LiN,0.2991684546338175
227,F3Ir,0.2911848258331779
1086,AsI3,0.2859181823289311
540,SeTl,0.3324818112788598
649,Cl2Sn,0.2574721494503782
4713,HAlO2,1.0377752015132327
3538,Cl3V,0.30455236966664834
5368,F3Mn,0.2087002292133684
1313,Sb3Sn,0.8166530064066794
1795,P3Tl,0.8829230152762179
4143,O7Re2,0.42753921561770425
5206,I3Sb,0.2777362400348305
3130,MgSn,0.7982161236347426
5485,I7Ta3Te,0.327119565960326
5075,AgF2,0.6547969313409873
1968,F3V,0.24535851004355655
2236,BrK2,0.43765993258494973
5555,Ni2TaTe2,0.3750490994239431
3035,Cl2CoO6,0.2824360826416099
3441,AuF4Li,0.49076397598225047
5351,FOV,0.7255281554782469
545,S3Ta2,0.9262462013494623
353,Br4Ge,0.41332828511105524
2527,BeBr2,0.29054257857464
5174,C2MnO6,0.23327309205952773
5577,BiLi3S3,0.8636201015243462
5231,Cu2O7SnSr2,0.3746343337795845
4994,Al2O3,1.9745945726696186
4242,As2Te3,0.4481172108591572
168,BrSb4,0.5410749009855135
4449,Co2CrO6,0.1435444500178741
280,HPb,0.20857039141874084
175,Br2Zr,0.3592703355454575
4370,AgAuCl4,0.3073649327074317
5949,Sb,1.0664032931697098
4536,O9Sb4Zn,1.955208700014
4210,F7KO4Re2,0.3145801881150359
4040,H16Mg3O16P2,0.7832299331958993
4256,CAgNS,0.40048032005318185
5357,LiNiP2S6,0.34325373757144745
4630,Bi2O9SrTa2,0.4866810179187078
4755,LiO4SiV,0.7949731812257824
5166,NiO8W2,0.3060629398129625
1796,F5Tc2,0.5944399017453119
3063,O8Re2Zn,0.41915438304159486
5146,MnO8Re2,0.3673748460761665
787,AlTe,0.2783039496245891
4419,CaN2Sn2,0.2750438187894444
4563,GeTe,0.20096333398219418
3457,C2O4Pb,0.685464968905215
4935,F3NbO,0.17736380247831884
5117,MgN2Sn2,0.35396585479536363
4316,BiO2,0.6337120836894922
4277,CaCl2O4,0.3877347217292901
678,CuHf,3.3246753152800617
1414,Ag2Se,0.4415676541392413
4447,Cl2MgO,0.23902321863113227
159,P2S3,0.39852197444168524
2505,AlCl3,0.31566429138600866
5770,STl2,0.3618548566731791
5504,Ni3O8Zn2,1.5864387872505585
4157,CdClS2Sb,0.8798003646621305
3886,Ba2O4Ti,0.07520954559194865
4914,CrF2O2,0.27321787161625877
245,Ba5Co,0.849888383003118
44,I2Ti,0.3214911296857876
4279,CAgNO,0.6166259613363633
4161,I2PdTe,0.3302191976026926
1251,OsS,0.44948484139392914
2636,F3Sb,0.4079034019275579
3586,Cl3NY2,0.3427450932724815
4494,H4O8V3,0.5304912253604115
3192,S2Sn,0.3314966893369215
1280,ClP4,1.9027455015802268
3369,Mg2Rh,1.1485401767095467
756,NbS3,0.446260286517062
3858,ORb2,0.1652288172856795
4866,H8B2Zn,0.3036998994719445
1027,Cl3Hf,0.2745725215051984
275,SSi,0.5195792214277067
1381,S3W,0.43929330181668197
4464,I2O5Sb4,0.5983958299728133
5350,I3NbTe,0.3065991434562693
4182,Hg2O4W,0.6366311408036778
3227,PS3V,0.3708850583548477
978,Pb3Pt,0.878505186279198
2682,AgF2,0.41483693963078655
3360,CuF2,0.6820256152695043
4509,Hg2O4Si,0.8869523459254197
4803,S5V2,0.31731844014780997
2618,I2Mg,0.2524014053954831
3939,Te4TiZr,0.41998047492495527
5828,F8Fe3Li2,0.36230668391018345
4077,Ba2Ni3O7,0.3662510582520884
4916,F3OV,0.2083725990473674
736,F2Rh,0.42311479762885357
3875,BiIO3Te,0.3426198993572762
2430,AsS,0.008041457958318388
5391,IOY,0.28632434024426495
2435,S2Zr,1.0237862043947217
396,MoS3,0.43877366735931694
847,Cl3P,0.27902220349186607
1388,PdTe,0.5281198038895076
5296,Nb2O8TaZn2,1.4425119263551998
3963,Cu2Fe4S7,0.3766785395189398
984,Br3Sb,0.24917765251363821
2433,Cl2Sr,0.5111569654184545
2638,In2S3,0.07601878791505277
5331,O3Pb2,0.6908635733374264
4874,Ag2O4S,0.7878021815535997
5542,Br9Nb2Rb3,0.9879848537201111
1612,AgTi,1.7216136206990784
5121,ClFSn,0.4984921672448643
2366,Cd3P,1.029583760077722
4855,BrInS4Sb2,0.4988772864243943
5730,PtTaTe5,0.2693049678048092
5642,HAuO2,1.1836687171932658
4956,H4O3Sr,0.6009940245804728
4824,FeLiO4P,1.5876911827091051
1297,Ge4Pd,0.9160629511393148
5279,I7OY3,0.23037529592822117
1400,AuTe,0.5496960840833245
3723,Cl2Mg,0.2660313189679191
4147,FO3Tc,0.2969832385871217
837,ITi,0.3406968912446224
133,NiSb2,0.8119286611686771
2443,AgHg3,0.8096826755925947
5019,Cl7FeTe,0.27683526757691285
1625,HgMg2,1.4368680326423555
5492,GeP3,1.0576384483791754
1435,Au2S,0.3851191650910315
535,ClSb4,0.5320096253974693
3880,Co2MnO6,2.5841495801808416
3801,CuGe4Zr2,2.748447061612786
1670,F7Re2,0.8241069555068267
1498,SeTl,0.6897270087175352
1620,GaSe,0.3023904729512427
297,Br2Ni,0.45636658200920466
272,PSi,0.34915697630464315
3062,PbSe,0.46865453069402274
753,BeI2,0.2710392665557145
2450,F4Ge,0.19138940232003426
1964,NiSn3,0.9464373872286022
5016,CdCl2,0.25872332278719784
2388,As2O3,0.40343965266142917
529,P2Se3,0.3521324776738976
3501,O5PV,0.41383488015700254
5849,IN2O6,0.21037124380438033
3810,PS3Zn,0.3393924409157937
3602,O3Pb2,1.047237374548341
510,GeI4,0.5192415604427226
1509,NbSe3,0.5377997242878934
2189,O3Sn2,0.3736905587238588
4952,Br2Co,0.30421240160017105
4145,CoFeO4,0.3512391759728386
4001,HCdClO,0.7173445476236001
4116,CrNb2O8,0.3992577149101492
5647,C2H3NaO5,1.0617903988691522
2992,H2O3Ti2,0.4655017327786247
1440,Al2S5,0.32235212422715076
1469,F2Zr,0.3314123069452613
90,Br3Zr,0.26224823153799315
3692,KPSe6,0.38117311966516865
5186,H2Li2Pt,0.8793757839447588
4457,H2O5Si2,0.2827844925520264
3361,AuN2,0.458771916312808
4048,H2O5Si2,0.18156745849312753
6350,PtSe,0.6553726352866384
1728,NSi,0.4217795021050637
4452,Mo3O8,0.3375107033117303
2665,Pd3Se4,0.47455661878721206
1428,IS,0.29622440602048644
5295,MgS5V2,0.7537679953656332
474,F3Sb,0.5287294957808173
5275,MnSe,0.40753040835505705
718,AlSb,0.36369272277146575
3924,CaCr2F12,0.23820286453444833
1348,Te3V2,0.533006844371774
1680,PdSb2,0.8955163254469124
1730,Cl8Y5,0.39139452879518816
5549,H10Na2O5S,0.9316942636334924
5280,Pt2Te3Tl,0.4907914701473249
525,O3P2,0.2848886869736198
2627,B2Se3,0.1811614273534692
3400,CuF6Ti,0.6193426071192354
1903,BP3,0.5439219802723435
552,Se3Ta,0.38651889752537455
244,Br2Pt,0.42316705350193784
4754,MoO8W2,0.37716152870348224
1954,Sb2Se5,0.3516741540029232
1531,AlF3,0.5343126283020251
1701,F2Zr,0.34070486528076005
4955,CrGeTe3,0.3456727356296074
4108,CaO9Ti4,1.0329955974359204
1168,F3Ta,0.32444099587198283
1746,Sn2Zr,2.026473918430184
4758,O4Sb2Zn,0.5507467497530472
5068,F3OSb,0.19045018245291956
4763,F5Sb,0.20719196087881386
5499,BaO8Sb4,0.6667089636433687
3631,AsO2,0.9128966671530911
5613,O5Ta2,0.5148258422960825
2191,Cl5V2,0.09955278818652492
3789,H4CdO4P2,0.27100298120346206
33,GaSb3,0.6599099675322816
5595,Bi2BrInSe4,0.4510370140256288
4240,GeS3Sn,0.3899077385229243
5228,CuITe2,0.3688152298963532
4702,Cl2Zn,0.277018772503881
1576,Te5Tl2,0.39521080731923264
5364,GeTeZr,0.48055355770695307
1661,I3Y,0.2906267741226418
5050,MoO3,0.5086499057605435
5926,Ga,1.2416445134384875
639,F2Sn,0.7683817465787204
4695,C4N4NiTl2,0.5014059278412131
5051,Co2NiO6,0.656222893876361
5107,HO2Sc,1.1779597542363776
4338,F11OV3,0.2128709937668983
1657,MnSe2,0.2803663847447636
5178,Pt2Se3Tl,0.4707324822264556
5822,CaMnSn,1.1342703539368555
2504,CrN,0.6771112520467711
3718,Ca2N,1.1186601675521413
1656,I3Ti,0.48899728274752297
930,Cl2Tc,0.34097046076433485
3597,GaS,0.22226871087133637
5366,CdGaInS4,0.30358853566088334
3268,NSr2,0.8989184391470157
4397,MgO4Sn2,0.2242825280465128
3503,LiO5V2,0.8931539505092633
2801,PW,2.7017805693157193
4733,As2Ge4Te7,0.46156759539361547
1763,F3Ge,0.3234151822515886
3707,Cl3MoN,0.23431118677688365
4624,AgClO2,0.3125406382599743
212,Cl2Ru,0.35501659255765533
4346,O3SnTi,0.23523472246811197
2542,AsCl4,0.21202741254130725
578,I3Sc,0.25428830920530526
1503,Te3V2,0.43358655529139384
3256,Ag2O4Se,0.8006177049199257
1725,SeTc,0.4260475907494405
4086,STl2,0.3582570818639988
5133,F5Mo,0.20959232024929256
591,NbSe2,0.4662806227946435
558,ZnZr,2.6000730785406585
4289,CuLiO9P3,0.8556925347245011
5118,BrOV,0.28409658863369064
1315,CuTe,0.47786492810995473
4293,BrCdS2Sb,0.8345859866280454
16,Br2Hf,0.30199306735808346
4875,FLiO3S,0.28847842961377423
3975,Bi2O5Ti,0.9793208542629807
3572,S3Sb2,0.5233082834458992
1459,ClTl,0.34867942771118715
5498,NiS2,0.31862861590964847
156,AuCa,0.735804617456304
215,Br2Rh,0.3652462803996536
4600,FeO3SSr2,0.7572640964668395
5779,H4AlO8Se2,0.7224945191210547
4198,BN,0.3589118665959723
3662,NaO2S,0.36284633885153167
4514,Mo2O8Zr,0.46494356557387084
5252,F2O2W,0.05626754042975066
3712,CaMnSi,1.0774803159861297
5651,CuI2O6,1.1687840369602331
3612,CrI2,0.2734770519943354
3286,AgNiSe2,1.6258395367059333
842,BrIn,0.2832119281630864
3601,HGaO2,1.656045816949814
4170,Fe4MgO9,0.9212053900373204
2364,Cu2S,0.25542865170709944
5755,IO2,0.5903905868119144
1679,Se3Y,0.38970516804160754
1991,I3Sb,0.2517590031755805
4109,CoLi4O8P2,0.8262391910666167
702,Mo3Se4,0.392434240117762
1636,Cl2Cr,0.2794028065256328
4893,CuO,0.4742326383657198
782,Cl2Sc,0.3070227358312905
3853,Cu2Fe4S7,0.4745499763876099
4496,AsAuO3,0.46929242303547547
3345,Sb,0.5304243491408979
4550,Bi2CuO6Sr2,0.47359236142863614
2969,Mg2Sb,1.2619186388009564
2190,SeSn,0.37158708973390275
3303,CoGe2Y,2.713439857015568
5516,CaGaN,2.535183501636034
3763,AlO2,1.4484383416993936
4031,H3O9P3Sb2,0.6309026365419195
1496,MoTe3,0.3941402529469708
3797,H4CaO4P2,0.2695376356580758
5711,CrLi2O8P2,4.646098749918204
2303,BeCl2,0.13567060567560713
4527,Cl2O4Sr,0.359308357133088
5311,BrOZr,0.2601983587200169
4089,F3PbRb,0.06062440863620196
5233,Bi2CuO4,1.9820071126480014
1805,F4N,0.7596558063450529
3645,Te2Ti,0.4276155535991634
1042,CdMg2,1.5390385249196237
2470,ClK2,0.4603993698927676
5741,AuITe,0.30639440217033426
5810,AgP2ScSe6,0.3250795981035923
4005,CrCu2O7Sr2,0.36900758210311196
5726,Cr2O5,0.16259620876251274
3472,AgF12Ta2,0.2682214368497775
5883,HfSe8Te3,0.655371695702635
217,S2Ti3,0.5234454742640364
129,F3Mo,0.27031252937199507
3876,HFeO2,0.997836555478768
1355,F3Tc,0.2740433915799714
2454,O3P2,0.2709515386875811
3594,As2GeTe4,0.47095559279722254
5818,FMnO,1.040093818911257
4698,Ag2MgO4,2.833416593227725
5000,MnO3SSr2,0.7884492224223311
2602,AsTe,0.030097636627997356
3598,I2OTa,0.2913267624548295
2471,As2O3,0.2857590460673746
5724,Cl12OsTe2,0.2711549416960991
4487,Cl3InPb,0.4705197491436303
618,Bi2S3,0.3330889517892858
3674,GeNb2Te4,0.3465594811577235
539,I2Zn,0.2718190146155644
4631,MgMn4O9,0.7976633241562228
4704,Se2Sn,0.3393382208877238
4339,FeS2,0.5559718101915204
3199,PbS,0.34890439635310094
1989,BiCl3,0.22550190513033067
5629,H3I3N2,0.6665079944413781
3729,Bi2GeTe4,0.36079654261565575
4645,BaBr11Y3,0.5329107135584773
4359,Ba2Cr3O8,0.14190583923037037
5076,Mn2O5Zn,1.1557778141065527
2530,RuSe2,0.4403276827591521
518,Cl2Pd,0.29728927378029135
3224,HNaO5Ti2,0.32545185233578505
4923,H2Mg4O5,0.5794778028122841
3889,ClFeO,0.2743764549915917
4131,Bi2Pb2Se5,0.36061935505518894
3313,C2CaN2S2,0.42043299506217147
3728,RhTe2,0.7828431094308516
440,STl,0.7493435976552211
4780,Mg2O8Te3,1.2790883243698867
3857,BiBr3,0.22880799570603028
1248,I4Sb,0.4314623329471045
1609,As9I2,0.5239983573077146
4253,AgGeO3,0.5368558884395216
3835,BrNZr,0.2664555373269669
229,Se5Tl2,0.4162427826936386
3686,Cl3Re,0.2527228528174057
3560,In4Se3,0.7373661184423916
3146,HfN2Na2,0.3689554839445873
517,PtSe2,0.45218454716421735
1149,O8W3,0.603913608648942
4006,AgCrSe2,1.8185756210860908
4734,C3N4,0.41887232197621627
916,Ge2O3,0.26373063146512576
4085,Bi4CaO8,0.740303522621376
186,Br3Sc,0.27290954513138854
866,Br5V,0.3956765175125006
374,Br3P,0.6232372459371133
1349,Cu2Te,0.4052935725032245
5083,CrO8W2,0.35365398473159887
5159,Cl3HgNa,0.25986375198773637
2818,Br3P,0.24674479134152905
4356,CrMn3O8,0.2984654863647472
4744,As2Se3,0.3991702650890019
5202,Cl2Pt,0.28647372546469996
2932,Ga2O3,0.05542428169171109
5373,AsO4Sb,0.5282717529760307
1529,TeV,0.42153161953718465
321,F2Sr,0.2178438536816858
2942,Ba2Sb,0.4110218416267596
1675,ISb4,0.5526848615118024
3828,Mo2O8Zr,0.45096607184996246
3239,Bi2OS2,0.6387312064132047
194,PdS,0.21072920914127471
1129,BSe,0.32328614120945437
3619,Ca2Cl2CuO2,0.4896480845309388
6,TcTe2,0.3123467114466036
122,HGe,0.16603752305722608
3448,InSe,0.28666225609863594
769,SSi,0.10600394740041773
10,O2Sr,0.8703378508184735
2296,TeTi,0.3466930185256214
1633,AuHf,2.604179294947914
380,O3P2,0.2966642862258586
1848,F3Ti,0.2507443757415646
405,P2Se3,0.4428329768267012
4672,CuLiO2,0.7139906338521794
2101,SiTe,0.41707544119367074
5149,O2Sb,0.2706733572011359
4592,Cu2O7Sr2Ti,0.36626794272720914
3067,CoO2,0.017363862263159648
3200,AgAlO2,3.31940911517268
5533,NaOSn,1.6620419634957078
5936,Cl,0.2717269774180488
4742,AsClHg3S4,0.44819139483964887
5300,C2CoO6,0.22074788943809798
3788,AuPS,0.451852588332949
4777,P2Pd3S8,0.42018273521035626
4336,Ga2NiS4,0.2896697902280139
3770,GaSe,0.3822995619270694
3456,ClRhTe,0.3711200464587047
2438,O3Y,1.1191086012401263
3093,Cl2NiO6,0.31641109580972876
4502,BeF2,1.9317558667279404
1070,TcTe,0.4062952707366031
4718,F5Mo,0.036963899854813
3014,Cl3Tc,0.31171733560307047
182,Br2Zn,0.263874258172147
4220,Br2CdSb2Se3,0.43893212535636816
4648,Mo3O9Tl,0.5979159420135862
2122,I3Sb,0.18516227051622192
5056,Bi2O4Pd,2.028506148983201
388,S3Sb2,0.41058850905446304
110,Be5Co,3.4013078450170773
5643,Cr3O8,0.31424184775196123
3912,AsO2Rb,0.3412685741736072
4094,Cl2O4Pb,0.3757747143791865
874,As3Tl,0.7979844770134705
209,CrI3,0.2781339231652446
4000,F5Ta,0.21418563954484748
2313,AlBr3,0.6673228978692693
4996,CuSe,0.5614658285534746
3772,O3Tl2,0.353655862960204
4951,CrLiO4Si,0.8590887263221453
4741,Se2V,0.42227191249602053
3916,MgO5Sb2,0.4956417885960341
792,Ba2Ir,0.5998098265157203
3279,F4Nb,0.451134701443321
5334,CS2Ta2,0.3648758511744335
5327,Fe3O8Zn2,1.233344445497212
4858,AlCl7Te,0.2584969188772662
3475,CuTe,0.39629947862824544
4409,CoI2O6,0.8199895163568832
1632,AlTe,0.28590315702709795
3269,CaGeNi,1.2573832097819932
1780,Cr3Se4,0.4400325006049253
1784,Ga2S,0.6559260702665775
1584,Al4Se3,0.7030454211708366
2507,Cd3Sb,0.6754509411267073
4569,F4LiMn,0.5386245716546763
594,Au2S,0.5932547798907206
3987,FeP2S6,0.3362805792936534
42,BeF2,0.323405014595811
775,Se3Ta2,0.6078811510588968
855,AlBr3,0.2474032750826774
1362,F3Mn,0.3063728496932256
92,I2Rh,0.37341251272750414
1107,NiSe2,0.6584655013950577
498,As2S3,0.4350257111173904
5225,CuO4V,0.6122244009745511
2362,I5Nb2,0.08365328574991567
5270,F4Mn,0.3110903067477826
1077,Ba2P,0.5717058541069224
3881,ClMnO3Sr2,0.5023869280167288
2373,BBr3,0.16398016743628235
1815,SeTl2,0.3961012214067489
542,As2O3,1.1525685664440746
79,Ca2P,0.818412169392958
174,Te3Tl4,0.863951304716626
4392,H6CaO9P2,1.0627834869217987
1887,Ge3Pd,1.4451219370934243
4233,BrOSc,0.3122972404605465
4196,O2SnZn,0.3772588856242072
2051,BI3,0.270745654056558
4835,BrOY,0.3252125435215655
4243,I3O9Tl,0.6397403618832128
3574,ClInO,0.25773274663743734
3446,Bi2Se3,0.46602239300634174
1940,CoTe,0.5584571597854638
3761,FTl,0.30288170456050284
5461,CrO5P,0.4091400709324673
853,As3Ge,0.9015220153958526
4226,S5V2Zn,0.9631127435626685
2784,AgO2,0.8554781109482764
5224,F3Sn,0.393492274213634
1010,Br2Cu,0.24402089135837096
3007,HMnO2,1.59048693111805
4776,GeO4W,0.4192130686276995
103,Ge2Ru,1.9898858489668578
5471,O3PbTi,2.205568394655893
1191,Ga2S5,0.37255528029007573
149,Br3Tc,0.2627262720047625
1177,IIn,0.31347792412197617
3644,ClNTi,0.2873961414125518
469,I2Mo,0.3126102173878437
3394,BrCu,0.3942311795394855
584,ScSe3,0.41806831947458445
1607,CaCl2,0.395289870853234
3719,Se2Ti,0.4080205441184874
3794,Br3Ti,0.29135488647669755
4717,Cr3Te4,0.41282439706118174
1418,Cl3Mn,0.30433702265570917
4041,F5O5Ta3,0.47623665537220594
5247,S3Ta,0.41810238960332835
70,PdS2,0.4852114459014925
4068,H8B2Mg,0.22958612389509228
338,BCl3,0.21674393400010475
2975,Ba2Bi,0.4201091795644429
3954,F3OV,0.1625032225768071
113,BiSn,0.47109728243974525
3626,BrF4Rb,0.17383093788771944
4820,F3LiV,0.9011649612970983
4152,AlBMo,3.705512787839816
228,S3V2,0.7581513274319932
1463,BS,0.3512622627764181
4076,FInO3Te,0.4821137050773275
3991,O6Sb2W,1.1797407917545195
1415,AgSe,0.4047596501062142
887,P2Te5,0.6780411361884077
1771,TaTe2,0.3717962182343313
4686,BiGaIn2S6,1.088641946301663
273,O3Sn2,0.8786150487440993
418,Cl5V,0.3732953277180299
2503,Cl2Pd,0.304782013039411
3824,H2O2Zn,0.5853019257760291
742,BTe,0.31321611221885776
4517,Cl6O2TlW2,0.35949112979176273
2567,Br2Sr,0.21615533597793038
4019,H4CaO6P,0.7057218245394297
2497,LiMg,2.5159983190531907
