ID,exfoliation_energy (J/m^2),min:bulk_modulus (GPa),min:thermal_conductivity (W / m / K),min:evaporation_heat (KJ / mol),max:num_p_valence,ave:num_p_valence,min:boiling_point (K),ave:thermal_conductivity (W / m / K),var:heat_capacity_molar (J / mol / K),ave:hhi_r,var:num_p_valence,ave:electron_affinity (eV),max:electron_affinity (eV),min:melting_point (K),min:heat_of_formation (KJ / mol),max:heat_capacity_molar (J / mol / K),ave:icsd_volume (cm^3 / mol),ave:mendeleev_number,min:vdw_radius_uff (pm),max:thermal_conductivity (W / m / K),var:electron_affinity (eV),max:mendeleev_number,ave:vdw_radius_uff (pm),ave:heat_capacity_molar (J / mol / K),sum:thermal_conductivity (W / m / K),ave:bulk_modulus (GPa)
2728,0.791142398027631,1.1,0.0089,20.41,5.0,4.666666666666667,238.6,8.340749999999998,12.035761249999991,1500.0,0.5555555555555555,3.144604166666667,3.612725,172.2,121.302,33.949,27.795,97.33333333333333,394.7,50.0,1.0956855730034725,99.0,399.4166666666667,32.3975,50.0445,4.583333333333333
713,0.2979797503143607,7.7,0.449,41.95,5.0,3.75,457.5,25.33675,164.502075,4275.0,4.6875,2.459841715,3.0590368,386.7,106.757,54.43,34.6625,88.75,287.2,100.0,1.0771042496644716,97.0,409.3,47.025,202.694,50.775
872,0.8098785214919487,22.0,50.0,32.4,3.0,2.0,876.0,63.66666666666666,0.45442222222222206,3166.6666666666665,2.0,0.9213333333333333,1.156,1090.0,302.5,26.07,17.966666666666665,81.66666666666666,283.4,91.0,0.027534222222222203,89.0,376.46666666666664,25.116666666666667,573.0,74.66666666666667
1822,0.7576271319002165,42.0,24.0,195.2,3.0,2.5,1908.0,38.5,0.4275187499999989,3050.0,0.75,0.8594999999999999,1.046,429.32,243.0,26.74,29.1925,85.75,442.0,82.0,0.10434674999999999,88.0,443.075,25.607499999999998,308.0,51.298232210133946
4647,0.29571017328772586,17.0,0.02658,0.904,4.0,1.6,20.28,40.082832,1.6747022400000011,1872.6205835098565,3.8400000000000003,0.8910334,1.4611135,14.01,177.8,29.378,28.59,84.80000000000001,288.6,200.0,0.28764512374734,103.0,323.42,28.4714,200.41415999999998,56.56227215068799
5046,0.37986171674079605,76.10604085052228,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,10.301053333333332,2.765319638888889,1008.3333333333333,3.5555555555555554,1.6717714099391654,2.5700308197566617,54.8,249.229,29.378,15.549999999999999,87.66666666666666,287.2,100.0,0.31622869802393383,101.0,331.29166666666663,28.232833333333332,123.61264,95.73736056701485
3587,0.33370986362167043,8.3,0.236,49.8,4.0,3.1,553.0,51.5592,0.6339560399999994,4960.0,1.8900000000000001,1.5219234,2.02067,317.3,227.2,26.74,26.003,88.8,314.8,430.0,0.42361831636223996,93.0,411.34999999999997,25.1916,515.592,25.099292884053582
3466,0.18453131938858303,1.1,0.0089,20.41,5.0,2.4,238.6,34.40356,86.23877719999997,2300.0,5.040000000000001,1.7727138000000002,3.612725,172.2,121.302,33.949,22.738000000000003,66.2,329.5,140.0,2.4109250275717606,99.0,366.70000000000005,25.491,172.0178,29.840000000000003
220,0.3136780443603741,1.1,0.0089,20.41,5.0,4.5,238.6,2.006675,13.321507687499995,2250.0,0.75,2.9451342499999997,3.612725,172.2,121.302,33.949,30.6325,96.0,394.7,8.0,1.3370322284566876,99.0,405.275,31.841749999999998,32.1068,8.575
11,0.3254523725199771,1.1,0.0089,20.41,5.0,4.0,238.6,11.40712,11.803347359999997,1760.0,4.0,2.9545800000000004,3.612725,172.2,121.302,33.949,26.770000000000003,89.60000000000001,317.0,57.0,1.7326193641000003,99.0,379.15999999999997,32.2312,57.0356,40.88
5312,0.32912409455766195,1.1,0.0089,15.579091192355275,5.0,3.0,90.19,5.34516,11.869582888888884,2000.0,4.666666666666666,1.7539461666666667,3.612725,54.8,121.302,33.949,23.79,73.0,329.5,16.0,1.9976657062710557,101.0,358.0666666666666,29.615666666666666,32.07096,44.73534695017409
707,0.20223678500385928,46.798939497262666,0.0277,6.54,5.0,3.75,85.01,25.020775,7.90725675,1800.0,4.6875,2.7164563900000007,3.4011897000000006,53.53,79.335,31.304,15.095,92.5,287.2,100.0,1.406579117470669,102.0,324.09999999999997,29.6805,200.1662,80.099204622947
3342,0.7016998792423081,7.7,0.205,10.5,4.0,2.571428571428571,717.824,84.40285714285713,1.0158489795918373,1128.5714285714284,2.816326530612245,1.6420078167600332,2.319978597320232,386.0,130.4,25.39,21.635714285714286,87.42857142857142,276.3,235.0,0.5915858890693657,94.0,398.58571428571423,23.512857142857143,590.82,36.114285714285714
5307,1.026278891919471,7.7,0.205,10.5,4.0,3.142857142857143,717.824,8.088571428571427,2.1632857142857156,1800.0,1.8367346938775508,1.8529209913938087,2.5700308197566617,386.0,264.4,26.32,25.094285714285714,87.42857142857142,296.1,24.0,0.28821737397619357,94.0,399.15714285714284,23.939999999999998,113.24,33.542857142857144
5093,0.23672390030141538,72.48047416638491,0.02658,15.579091192355275,4.0,2.416666666666667,90.19,23.932171666666665,5.165288333333331,1633.3333333333333,3.5763888888888884,1.0071495416666667,1.4611135,54.8,164.0,29.378,23.108333333333334,77.66666666666667,302.3,94.0,0.3206988523186024,101.0,351.7583333333333,27.663,574.37212,90.01003266858166
4795,0.7051572542252726,2.5,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,12.151053333333333,4.383344888888888,1639.9999999999998,3.5555555555555554,1.1464703333333333,1.4611135,54.8,80.9,31.06,21.480666666666664,82.33333333333333,314.4,58.0,0.19808209780138886,101.0,344.59999999999997,28.29333333333333,182.2658,93.57069390034818
3390,0.698771885584039,65.0,3.0,49.8,4.0,2.6666666666666665,1263.0,35.33333333333333,0.18808888888888955,4166.666666666666,3.5555555555555554,1.5346694866666668,1.970876,722.7,196.6,25.73,26.333333333333332,82.66666666666666,287.2,100.0,0.380552244548847,92.0,393.73333333333335,25.423333333333332,106.0,103.33333333333333
2596,1.1144783270811132,76.10604085052228,0.02658,15.579091192355275,4.0,3.111111111111111,90.19,5.1317844444444445,2.790376987654322,966.6666666666666,2.765432098765432,1.2310882777777779,1.4611135,54.8,249.229,29.378,18.677777777777777,89.44444444444444,312.4,23.0,0.1851906100043395,101.0,341.64444444444445,28.485111111111113,92.37212,97.53132476284755
911,0.6273420991892856,46.0,35.0,177.8,2.0,1.6,2013.0,42.4,0.2621440000000005,3040.0,0.6400000000000001,0.39779452800000004,0.562,600.65,195.2,25.98,27.2,79.4,289.9,72.0,0.0067408592586857,82.0,401.74,24.956000000000003,424.0,72.80000000000001
5216,1.235043102732668,70.0,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,20.239942222222222,4.168278913580246,1300.0,3.5555555555555554,1.3485177330355813,2.319978597320232,54.8,130.4,29.378,16.345555555555556,87.77777777777777,276.3,120.0,0.2640184405016267,101.0,333.9,27.937555555555555,182.15948,94.07069390034818
5374,0.4492780600123805,1.9,0.02658,15.579091192355275,5.0,2.571428571428571,90.19,16.88567714285714,273.4799071020408,2142.8571428571427,3.9591836734693873,1.190881242857143,3.3635882000000006,54.8,111.85,75.69,38.44571428571429,72.57142857142857,350.0,82.0,1.1318180722147397,101.0,379.4,35.243428571428566,236.39947999999998,46.94443591315751
5437,0.2155984214277725,7.7,0.449,41.95,5.0,3.6666666666666665,457.5,39.466,188.5063901388889,3750.0,3.8888888888888884,2.1029067266666663,3.0590368,386.7,106.757,54.43,40.758333333333326,80.99999999999999,339.9,200.0,1.8375654588940427,97.0,428.26666666666665,44.72483333333333,473.592,15.633333333333333
5337,0.3495958532294802,1.9,0.12,10.5,5.0,3.5454545454545454,331.9,15.640454545454546,602.2487140495867,5790.909090909091,4.793388429752066,2.4171110390909094,3.3635882000000006,265.9,111.85,75.69,48.60818181818182,85.0909090909091,317.0,57.0,1.7777098797682227,98.0,389.7090909090909,57.14636363636363,172.04500000000002,56.45454545454545
3754,0.3480252874486729,1.9,0.12,10.5,5.0,3.5454545454545454,331.9,14.822272727272727,615.5401719008263,6881.818181818182,4.793388429752066,2.579494493636364,3.3635882000000006,265.9,111.85,75.69,48.74454545454545,85.36363636363636,316.5,54.0,1.1676028402274004,98.0,389.57272727272726,56.93909090909091,163.04500000000002,48.27272727272727
935,0.33649483423787013,1.9,0.12,29.56,5.0,3.75,331.9,13.59,489.41026874999994,7375.0,4.6875,2.7520426500000004,3.3635882000000006,265.9,111.85,75.69,53.392500000000005,86.75,316.5,54.0,1.1219638791744078,98.0,393.29999999999995,62.9175,108.72,43.925
573,0.3321983224326717,7.7,0.205,10.5,4.0,3.142857142857143,717.824,8.432142857142857,2.263040816326533,1257.142857142857,1.836734693877551,1.6065028785714286,2.07710403,302.93,271.96,26.03,24.000000000000004,90.28571428571428,403.5,29.0,0.5536636093147431,94.0,413.4428571428572,23.65142857142857,59.025,29.04775935330117
148,0.37973224657338767,8.3,0.52,59.7,4.0,3.0,958.1,17.76,0.10989225000000126,3900.0,1.0,1.18870658,2.02067,490.0,195.2,25.363000000000003,30.064999999999998,87.5,420.5,35.0,0.6921631322180963,93.0,425.1,25.0315,71.04,27.15
4404,0.9533083304244667,31.0,0.02658,15.579091192355275,4.0,3.6,90.19,6.415948,3.85417216,2180.0,0.24,1.2743405,1.4611135,54.8,209.6,29.378,23.534,95.6,350.0,24.0,0.05340031379789999,101.0,385.8,27.7768,64.15948,60.26362451031336
5097,0.166619771677775,76.10604085052228,0.02658,15.579091192355275,4.0,3.111111111111111,90.19,4.909562222222222,3.22261402469136,744.4444444444445,2.765432098765432,1.1539771666666667,1.4611135,54.8,249.229,29.378,17.42888888888889,89.88888888888889,317.5,22.0,0.33016454538705553,101.0,342.77777777777777,28.418444444444447,88.37212,83.63803177262844
2123,0.2566285349507427,57.36488287770901,0.02583,20.055855572740406,3.0,2.0,77.4,31.35055333333333,7.408683555555548,1699.9999999999998,2.0,-0.7113333333333333,0.6659999999999999,63.29,397.48,29.124,19.12333333333333,85.66666666666666,302.3,94.0,0.9485235555555553,100.0,344.76666666666665,27.19933333333333,188.10332,91.57658858513933
5683,0.4699161429403804,65.0,3.0,49.8,4.0,2.6666666666666665,1263.0,21.0,0.030422222222222385,4866.666666666666,3.5555555555555554,1.4212506666666667,1.970876,722.7,196.6,25.73,28.509999999999998,78.66666666666666,317.0,57.0,0.6041760140835555,92.0,403.66666666666663,25.606666666666666,567.0,109.99999999999999
2385,0.5172594880150999,7.7,0.205,10.5,4.0,2.0,717.824,48.6025,2.7556000000000003,1150.0,4.0,2.3137682926599505,2.550432555319901,386.0,111.8,26.02,23.675,84.5,284.8,97.0,0.05600997322037801,94.0,344.15,24.36,194.41,24.85
3978,0.6789898817047925,70.0,0.02658,15.579091192355275,4.0,2.2222222222222223,90.19,122.2369888888889,3.9666133333333318,1011.1111111111111,3.950617283950617,1.6166138549600513,2.319978597320232,54.8,130.4,29.378,16.808888888888887,88.77777777777777,276.3,430.0,0.1453677198911072,101.0,325.8,27.596666666666668,2200.2658,80.05891158362348
4140,0.6082320652515947,11.0,0.0277,6.54,5.0,3.333333333333333,85.01,19.351799999999997,9.184972999999996,2266.6666666666665,5.555555555555555,2.4579679666666667,3.4011897000000006,53.53,79.335,31.304,16.865000000000002,79.0,245.1,85.0,1.7800559861647598,102.0,317.51666666666665,29.160999999999994,232.2216,59.69929299817511
3657,0.3698517325627381,7.7,0.449,41.95,5.0,3.2222222222222223,457.5,14.049888888888889,83.17432839506172,5755.555555555555,3.0617283950617282,1.857678311111111,3.0590368,386.7,106.757,54.43,31.38333333333333,83.88888888888887,316.5,54.0,0.36537428416984097,97.0,418.3333333333333,28.667777777777776,252.898,81.96666666666667
3622,0.3192816043294819,1.1,0.0089,15.579091192355275,5.0,3.5,90.19,22.011094999999997,14.672485499999995,2900.0,4.25,2.446640875,3.612725,54.8,121.302,33.949,22.315,90.5,312.0,88.0,1.3760525565622972,101.0,362.85,30.494,88.04437999999999,90.78847698378014
3180,0.3256240197397715,7.7,0.205,10.5,4.0,2.4444444444444446,717.824,79.00277777777778,1.2410543209876552,1200.0,3.135802469135802,1.7656819271822737,2.319978597320232,386.0,130.4,25.39,21.37777777777778,86.88888888888889,276.3,235.0,0.516932971917348,94.0,385.5444444444445,23.63111111111111,711.025,36.72222222222222
4383,0.1987186624765608,11.0,0.02658,0.904,4.0,1.8333333333333333,20.28,14.275026666666667,5.184007555555552,2860.51715292488,3.4722222222222223,0.9658788333333332,1.4611135,14.01,159.3,29.378,23.229999999999997,85.0,245.1,85.0,0.12486676176272221,103.0,322.8333333333333,27.51866666666666,171.30032,47.96856012557331
1264,0.529801590402535,7.7,0.449,41.95,5.0,4.0,457.5,6.559200000000001,139.617856,4520.0,4.0,2.55222944,3.0590368,386.7,106.757,54.43,36.784000000000006,88.4,314.4,31.0,1.0274148006006782,97.0,422.88,48.522000000000006,32.796,38.16
5049,0.920039758127724,11.0,0.02658,15.579091192355275,4.0,3.2857142857142856,90.19,7.766985714285713,5.4894525714285685,2342.857142857143,1.9183673469387754,1.281368642857143,1.4611135,54.8,249.229,29.378,17.705714285714286,92.57142857142857,316.5,54.0,0.08285426977333671,101.0,354.45714285714286,27.902,108.7378,80.21860060751591
561,0.3784110074225855,31.0,8.0,172.0,3.0,2.5,1883.0,79.0,7.6452250000000035,3500.0,0.25,1.16594155,1.3895211,544.5,209.6,25.52,27.700000000000003,86.0,429.5,150.0,0.04998781517820251,87.0,433.25,22.755,948.0,65.5
3826,0.28943839772460633,1.9,0.12,29.56,5.0,3.4999999999999996,331.9,37.08,516.5676805555555,5016.666666666667,4.583333333333333,2.3837131333333335,3.3635882000000006,265.9,107.5,75.69,54.41,80.33333333333333,298.3,140.0,1.9254325676730097,98.0,403.3666666666667,59.621666666666655,444.96,15.5154881400893
4767,0.19746896524083254,76.10604085052228,0.02658,15.579091192355275,4.0,2.909090909090909,90.19,37.92842181818182,5.60947914049587,1809.090909090909,3.173553719008264,1.2666279999999999,1.4611135,54.8,249.229,29.378,16.877272727272725,88.72727272727272,305.2,139.0,0.10086562589399999,101.0,337.78181818181815,27.92763636363636,417.21264,118.07712061856165
4901,0.3383840500044542,11.0,0.236,49.8,3.0,2.6666666666666665,553.0,50.157333333333334,3.2665680000000052,3733.3333333333335,0.2222222222222222,0.9609117,1.3895211,317.3,316.5,23.824,19.333333333333332,88.33333333333333,414.7,150.0,0.09185300888417999,90.0,419.6333333333333,22.546,601.888,40.666666666666664
4481,0.1670429522004953,31.0,0.02658,15.579091192355275,4.0,3.6666666666666665,90.19,2.6843866666666667,3.3075920000000005,2333.3333333333335,0.2222222222222222,1.2881963333333333,1.4611135,54.8,209.6,29.378,23.366666666666667,96.33333333333333,350.0,8.0,0.05980069305605553,101.0,379.0,28.092,32.21264,61.070693900348175
2035,0.5140544848986193,1.9,0.12,29.56,5.0,3.333333333333333,331.9,6.08,503.92542222222215,5366.666666666667,5.555555555555555,2.2905988,3.3635882000000006,265.9,111.85,75.69,64.38666666666666,70.0,370.3,18.0,2.3026125050247206,98.0,402.7,59.81666666666666,36.48,4.466666666666667
4065,0.5102544589547173,7.7,0.205,10.5,4.0,2.333333333333333,717.824,50.06833333333333,0.9160666666666668,2566.6666666666665,2.888888888888889,1.1811201633333335,2.07710403,386.0,277.17,24.81,19.466666666666665,82.33333333333333,287.2,100.0,0.4047420831854308,94.0,371.23333333333335,24.05,600.82,69.89999999999999
3628,0.34566253404803143,8.3,0.52,32.4,4.0,3.0,876.0,36.839999999999996,0.79081488888889,3966.6666666666665,0.6666666666666666,1.3524606666666665,2.02067,490.0,227.2,25.363000000000003,24.519999999999996,88.66666666666666,420.5,60.0,0.25388418640088883,93.0,423.83333333333326,24.408333333333335,442.08,42.279312901202594
5639,0.5743984159287363,42.0,0.02658,15.579091192355275,4.0,3.142857142857143,90.19,29.729474285714282,4.474126489795918,1328.5714285714284,1.8367346938775508,1.435668793425878,2.113227553981147,54.8,147.1,29.378,21.905714285714286,93.28571428571428,302.1,160.0,0.10933702050224627,101.0,369.4428571428571,27.548714285714283,416.21264,61.91773762886987
5619,0.37724513895101885,65.0,3.0,49.8,4.0,2.6666666666666665,1263.0,48.33333333333333,0.6197555555555567,5033.333333333333,3.5555555555555554,1.5632506666666668,1.970876,722.7,196.6,25.73,27.82333333333333,80.0,305.2,139.0,0.33231682475022223,92.0,399.73333333333335,25.173333333333332,290.0,119.99999999999999
3380,0.2979112779015662,8.3,0.52,59.7,4.0,3.0,958.1,6.14,0.025254187499999633,5150.0,3.0,1.5190025,2.02067,490.0,227.2,25.73,27.9625,82.25,314.1,23.0,0.75501084166875,93.0,393.9,25.454750000000004,49.12,33.725
2522,0.5656850742737488,22.0,35.0,32.4,3.0,2.571428571428571,876.0,43.57142857142857,0.0008816326530611869,3057.142857142857,0.24489795918367346,0.6123184971428571,0.804,600.65,195.2,24.7,25.29142857142857,86.0,423.0,50.0,0.04898906471676383,89.0,425.8714285714285,24.665714285714287,305.0,32.285714285714285
5010,2.263225546250979,11.0,0.02658,15.579091192355275,4.0,2.1818181818181817,90.19,41.10540727272727,7.542897520661155,2154.545454545454,3.9669421487603302,1.090979909090909,1.4611135,54.8,159.3,29.378,16.677272727272726,72.81818181818181,245.1,94.0,0.16464948269594626,101.0,317.9181818181818,26.91254545454545,452.15948,87.14874955483032
755,0.28445000498944406,7.7,0.449,41.95,5.0,3.333333333333333,457.5,5.965999999999999,172.98,4066.6666666666665,5.555555555555555,2.1416911999999995,3.0590368,386.7,106.757,54.43,39.33,72.99999999999999,334.5,17.0,1.6830458996787199,97.0,411.5,45.129999999999995,17.898,18.799999999999997
1624,0.01522237518698013,7.7,0.205,10.5,4.0,2.2222222222222223,717.824,53.447222222222216,0.45669135802469096,4111.11111111111,3.950617283950617,1.6206133500000002,2.07710403,386.0,277.17,24.06,20.546666666666667,79.77777777777777,296.3,120.0,0.26047967615857803,94.0,355.8555555555556,23.304444444444442,962.05,102.05555555555554
4228,0.0236497595603251,3.1,0.02583,2.33,4.0,1.9000000000000001,77.4,50.013215,0.02376624000000027,3850.0,3.6899999999999995,0.6951804,1.4611135,54.8,89.0,29.6,47.027,55.400000000000006,350.0,100.0,0.6924013558587399,101.0,367.2,29.463600000000003,500.13214999999997,37.728904627979816
2185,0.3424351308918841,22.0,0.02658,15.579091192355275,4.0,3.6,90.19,20.015948,5.387674559999999,1900.0,0.24,1.1982681,1.4611135,54.8,249.229,29.378,19.024,96.19999999999999,350.0,50.0,0.10363155645173998,101.0,379.20000000000005,27.4828,100.07974,54.463624510313366
2358,0.40925020376589577,76.10604085052228,0.02658,15.579091192355275,4.0,3.111111111111111,90.19,11.354006666666665,6.940876996257909,1387.3815547940458,2.765432098765432,1.2586438333333334,1.4611135,54.8,249.229,29.378,16.662222222222223,91.66666666666667,299.8,51.0,0.14347888072038884,101.0,338.84444444444443,27.969771427211995,204.37212,104.61529930986615
4118,0.47954525661542735,46.798939497262666,0.02658,6.54,5.0,3.5,85.01,5.5204949999999995,6.502446749999999,1275.0,4.25,2.0856232250000004,3.4011897000000006,53.53,79.335,31.304,16.9675,89.0,317.5,22.0,1.9694948660042075,102.0,335.075,29.261499999999998,88.32791999999999,69.9259799612619
63,0.3234538140944739,1.9,0.12,29.56,5.0,3.333333333333333,331.9,18.08,580.0417999999999,7533.333333333333,5.555555555555555,2.5481941333333333,3.3635882000000006,265.9,111.85,75.69,49.47666666666666,83.0,316.5,54.0,1.3297349679104093,98.0,384.76666666666665,58.66,54.24,57.93333333333333
1711,0.2395010442734666,1.9,0.12,29.56,5.0,4.5,331.9,6.09,477.41467500000005,6025.0,0.75,2.7841911500000003,3.3635882000000006,265.9,111.85,75.69,56.407500000000006,95.5,418.9,24.0,1.007102824646108,98.0,424.67499999999995,63.074999999999996,48.72,11.925
5507,0.4416305444922628,1.9,0.12,29.56,5.0,3.2,331.9,56.47200000000001,584.69746336,4840.0,4.960000000000001,2.08306292,3.3635882000000006,265.9,111.85,75.69,53.14999999999999,77.8,339.9,200.0,2.4672047593286184,98.0,408.58,55.947799999999994,564.72,20.37858576810716
1724,1.038750079146129,65.0,3.0,49.8,4.0,2.6666666666666665,1263.0,135.33333333333331,0.3697999999999995,3766.6666666666665,3.5555555555555554,1.725584,1.970876,722.7,196.6,25.73,26.563333333333333,85.33333333333333,349.5,400.0,0.120336330528,92.0,414.5,25.299999999999997,406.0,90.0
2304,0.9488224139583111,57.36488287770901,0.02583,20.055855572740406,3.0,2.0,77.4,56.683886666666666,5.235847999999999,1766.6666666666665,2.0,-0.6612466666666665,0.81626,63.29,472.44,29.124,20.403333333333332,84.99999999999999,309.6,170.0,1.091512975022222,100.0,347.2,27.505999999999997,340.10332,141.57658858513935
4221,0.4831941419900742,42.0,0.02658,15.579091192355275,4.0,3.384615384615385,90.19,19.708664615384617,4.2234252071005915,1392.3076923076924,1.1597633136094676,1.3835488887677807,2.113227553981147,54.8,147.1,29.378,21.784615384615385,94.84615384615385,302.1,160.0,0.07971677807891205,101.0,374.62307692307695,27.754846153846156,256.21264,63.219102061859864
2731,0.6440518498613382,7.7,0.449,32.4,5.0,4.666666666666667,457.5,8.7075,123.25612499999998,4666.666666666667,0.5555555555555555,2.683197333333333,3.0590368,386.7,106.757,54.43,39.01166666666666,95.66666666666667,423.0,50.0,0.7062765235214221,97.0,445.5,49.465,52.245,10.083333333333334
2382,0.6836139478872548,1.1,0.0089,20.41,5.0,3.9999999999999996,238.6,11.6726,19.00977799999999,1266.6666666666665,1.9999999999999998,2.52739772,3.612725,172.2,121.302,33.949,29.473333333333333,93.33333333333333,394.7,35.0,2.3558706094243966,99.0,406.3666666666667,30.866,35.0178,16.066666666666666
3128,0.5249456758044612,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,31.68,0.9004820000000014,5366.666666666666,3.5555555555555554,1.5691133333333331,2.02067,490.0,227.2,25.363000000000003,23.876666666666665,81.0,302.3,94.0,0.4078068464222222,93.0,381.09999999999997,24.692,95.04,58.86666666666666
65,0.2621064939350397,1.9,0.12,29.56,5.0,3.9999999999999996,331.9,20.08,611.7535608888888,5233.333333333333,1.9999999999999998,2.6532961333333334,3.3635882000000006,265.9,111.85,75.69,50.83666666666666,93.33333333333333,418.9,60.0,1.0090296399392094,98.0,421.9333333333333,58.20066666666666,60.24,33.44597956786926
3000,0.7364360807739913,7.7,0.205,10.5,4.0,2.4444444444444446,717.824,33.224999999999994,2.2825728395061753,1400.0,3.135802469135802,1.765053038293385,2.319978597320232,302.93,130.4,26.03,22.04222222222222,87.11111111111111,276.3,120.0,0.5186107877067471,94.0,382.9666666666667,24.037777777777777,299.025,38.1482572747898
4056,0.3130721454544057,8.3,0.236,49.8,4.0,3.0,553.0,32.359199999999994,0.35718784000000087,4720.0,2.4,1.7843689107962293,2.113227553981147,317.3,147.1,25.363000000000003,26.38,88.4,302.1,160.0,0.2705224809947062,93.0,395.65999999999997,24.956400000000002,323.592,16.18
277,0.8716787376415537,65.0,3.0,49.8,4.0,2.0,1263.0,37.5,0.015625,6450.0,4.0,1.266438,1.970876,722.7,196.6,25.98,24.33,80.5,289.9,72.0,0.496232895844,92.0,368.45,25.855,150.0,122.5
2560,0.21602666067079562,7.7,0.449,41.95,5.0,3.333333333333333,457.5,11.966,169.77102222222223,4200.0,5.555555555555555,2.0553578666666663,3.0590368,386.7,106.757,54.43,47.03333333333333,69.66666666666666,364.1,35.0,2.014742802434275,97.0,421.3666666666667,45.21666666666666,71.796,29.29349138879497
1390,0.49902724917270447,42.0,24.0,195.2,3.0,2.0,1908.0,40.0,0.125,4933.333333333333,2.0,0.8846666666666667,1.046,903.9,264.4,25.98,25.046666666666667,81.66666666666666,289.9,72.0,0.05205688888888889,88.0,391.29999999999995,25.48,120.0,88.0
3811,0.512488965045072,65.0,0.02658,15.579091192355275,4.0,3.1111111111111107,90.19,29.128831111111108,4.316449777777779,1677.7777777777778,2.765432098765432,1.5339483997022478,2.319978597320232,54.8,130.4,29.378,18.764444444444443,92.22222222222221,276.3,139.0,0.16203262468351806,101.0,347.6111111111111,27.938666666666663,524.31896,91.2929161225704
5370,0.6442811735333883,9.6,0.02658,0.904,4.0,1.5,20.28,2.3502175000000003,0.17194975000000012,2190.7757293873206,3.75,0.9430925625,1.4611135,14.01,179.1,29.378,30.380000000000003,91.125,288.6,18.0,0.19816558307552734,103.0,321.8375,28.9435,37.603480000000005,58.13958508204469
3310,2.4730076357100272,17.0,0.02583,20.055855572740406,3.0,1.6,77.4,72.81033200000002,1.7786126400000004,1300.0,1.44,-0.43509,0.3,63.29,177.8,29.124,28.366,74.80000000000001,339.9,200.0,0.6308172324,100.0,392.9,27.531399999999998,364.05166,58.02312468729792
3134,2.0939199763999286,45.0,22.0,131.8,0.0,0.0,1363.0,91.0,0.0091202499999999,1050.0,0.0,1.0961137769905736,2.113227553981147,922.0,147.1,25.06,20.575000000000003,62.0,302.1,160.0,1.03452043534403,73.0,309.8,24.9645,728.0,77.5
4158,0.2940194190132363,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,46.33926666666666,21.731626888888886,2433.333333333333,5.555555555555555,2.6578166666666667,3.612725,172.2,121.302,33.949,24.563333333333333,84.66666666666666,305.2,139.0,1.823699850138889,99.0,364.8666666666667,30.652666666666665,1668.2136,77.39999999999999
1102,0.253696851069819,7.7,0.449,41.95,5.0,3.333333333333333,457.5,133.63266666666664,199.86668888888886,3700.0,5.555555555555555,2.451024533333333,3.0590368,386.7,106.757,54.43,32.276666666666664,88.66666666666666,349.5,400.0,0.7393578328342754,97.0,416.5,44.43333333333333,801.796,51.8
5290,0.8072188365744895,11.0,0.02658,6.54,5.0,2.416666666666667,85.01,43.01375666666667,9.12482322222222,2541.666666666667,5.909722222222222,1.8927755833333337,3.4011897000000006,53.53,79.335,31.304,18.205833333333334,61.5,245.1,91.0,1.685864621871969,102.0,295.075,28.022333333333332,516.16508,45.425061528069634
4171,0.6043268388620703,11.0,0.02658,15.579091192355275,4.0,3.6666666666666665,90.19,4.057053333333333,5.394114333333331,1749.9999999999998,0.2222222222222222,1.2728435,1.4611135,54.8,249.229,29.378,19.773333333333333,97.0,350.0,24.0,0.0783608665040833,101.0,376.1166666666666,27.760999999999996,48.68464,59.57069390034818
3260,0.23408028580573728,1.9,0.12,10.5,5.0,3.0,331.9,2.875,567.9786708888887,3666.6666666666665,4.666666666666667,2.555456324310435,3.3635882000000006,234.28,61.38,75.69,38.239999999999995,88.66666666666666,270.5,8.3,0.33021753942406235,98.0,364.29999999999995,42.124333333333325,17.25,11.533333333333331
2398,0.6404385491217853,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,6.005933333333333,7.680586888888882,1433.3333333333333,5.555555555555555,2.45669,3.612725,172.2,121.302,33.949,40.32666666666667,70.66666666666667,370.3,18.0,2.67283384245,99.0,386.56666666666666,31.98933333333333,36.0356,3.933333333333333
5763,1.9302632725596023,17.0,0.02658,15.579091192355275,4.0,2.666666666666667,90.19,71.68217166666666,12.039465020833338,750.0,2.888888888888889,1.2640970211650955,2.113227553981147,54.8,147.1,29.378,22.785,81.83333333333333,302.1,200.0,0.3414289288958078,101.0,357.57500000000005,26.86275,1720.37212,67.645190496138
2621,0.6670240741508587,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,8.013333333333332,2.0000000000048886e-06,4866.666666666667,3.5555555555555554,1.489113333333333,2.02067,490.0,227.2,25.363000000000003,27.636666666666663,78.33333333333333,312.4,23.0,0.5651049797555555,93.0,384.46666666666664,25.362000000000002,24.04,63.03993948532866
958,0.5404344907380433,7.7,0.205,10.5,4.0,2.0,717.824,75.1025,1.4400000000000026,5050.0,4.0,1.820452015,2.07710403,386.0,277.17,25.1,19.82,80.0,284.0,150.0,0.06587025680356023,94.0,343.75,23.9,300.41,163.85
