# c0 + a0 * (cbrt(var:thermal_conductivity) / (ave:bulk_modulus * ave:atomic_volume)) + a1 * ((ave:atomic_number / ave:atomic_weight) * (ave:atomic_radius_rahm - ave:atomic_radius)) + a2 * ((var:thermal_conductivity * var:boiling_point) / (ave:boiling_point^2)) + a3 * ((|ave:atomic_volume - ave:Polarizability|) / sqrt(ave:atomic_weight))
# Property Label: $bandgap$; Unit of the Property: energy
# RMSE: 1.12493124584645; Max AE: 4.4753475028332
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.670730994972521e+01, -5.358316290237519e-02, -3.794450825704627e-05,  1.281828774755674e+00,  1.264193645822197e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; force^-1 * length^-1.33333 * power^0.333333 * temperature^-0.333333; 15|cbrt|7|4|mult|div; (cbrt(var:thermal_conductivity) / (ave:bulk_modulus * ave:atomic_volume)); $\left(\frac{ \left(\sqrt[3]{ var:thermal_{conductivity} }\right) }{ \left(ave:bulk_{modulus} ave:atomic_{volume}\right) } \right)$; (nthroot(var:thermal_conductivity, 3) ./ (ave:bulk_modulus .* ave:atomic_volume)); var:thermal_conductivity,ave:bulk_modulus,ave:atomic_volume
# 1;  2; length * mass^-1;                                 1|5|div|3|2|sub|mult; ((ave:atomic_number / ave:atomic_weight) * (ave:atomic_radius_rahm - ave:atomic_radius)); $\left(\left(\frac{ ave:atomic_{number} }{ ave:atomic_{weight} } \right) \left(ave:atomic_{radius, rahm} - ave:atomic_{radius}\right)\right)$; ((ave:atomic_number ./ ave:atomic_weight) .* (ave:atomic_radius_rahm - ave:atomic_radius)); ave:atomic_number,ave:atomic_weight,ave:atomic_radius_rahm,ave:atomic_radius
# 2;  2; length^-1 * power * temperature^-2;               15|9|mult|6|sq|div; ((var:thermal_conductivity * var:boiling_point) / (ave:boiling_point^2)); $\left(\frac{ \left(var:thermal_{conductivity} var:boiling_{point}\right) }{ \left(ave:boiling_{point}^2\right) } \right)$; ((var:thermal_conductivity .* var:boiling_point) ./ (ave:boiling_point).^2); var:thermal_conductivity,var:boiling_point,ave:boiling_point
# 3;  2; length^3 * mass^-0.5;                             4|0|abd|5|sqrt|div; ((|ave:atomic_volume - ave:Polarizability|) / sqrt(ave:atomic_weight)); $\left(\frac{ \left(\left|ave:atomic_{volume} - ave:Polarizability\right|\right) }{ \left(\sqrt{ ave:atomic_{weight} }\right) } \right)$; (abs(ave:atomic_volume - ave:Polarizability) ./ sqrt(ave:atomic_weight)); ave:atomic_volume,ave:Polarizability,ave:atomic_weight
# Number of Samples Per Task
# Task, n_mats_train            
# all , 1143                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
4791        ,  3.607100000000000e+00,  2.623047829330982e+00,  1.393080732188952e-02,  2.314101757083693e+01,  1.312377535865568e+04,  2.234348331713023e+00
4765        ,  2.740200000000000e+00,  1.912356633374154e+00,  1.765118304012134e-02,  3.171423107870554e+01,  1.274376554192600e+03,  1.639036074704106e+00
3860        ,  1.860999999999999e-01, -2.176936429442412e-01,  1.532187216635985e-02,  4.425377754780472e+01,  1.071250140789849e+03,  5.258353443272110e-01
3765        ,  2.134000000000000e+00,  1.458723710617557e+00,  1.237058813348149e-02,  2.925317778005070e+01,  8.375718258090921e+03,  1.461303687732670e+00
4742        ,  2.144300000000000e+00,  1.485147550894020e+00,  2.785741725550955e-02,  3.344815735395159e+01,  1.438383934052815e+01,  1.207911136861488e+00
4331        ,  3.055899999999999e+00,  2.216373706381038e+00,  1.072451577227358e-02,  2.503907136047982e+01,  3.308449768851027e+03,  1.747668982639845e+00
3539        ,  2.172700000000000e+00,  1.594337153755576e+00,  1.210251458879457e-02,  3.644175787663586e+01,  6.099533400103315e+01,  1.624961284420905e+00
3696        ,  2.420000000000000e-02,  4.165696045090486e-01,  6.536607818380574e-03,  3.606073613971618e+01,  1.547009790296045e+03,  8.067502235297227e-01
4181        ,  1.362600000000000e+00,  1.181545868367003e+00,  1.083260644119799e-02,  3.523873724717536e+01,  4.929375277774591e-01,  1.267400329766718e+00
5206        ,  2.109000000000000e+00,  1.594337153755576e+00,  1.210251458879457e-02,  3.644175787663586e+01,  6.099533400103315e+01,  1.624961284420905e+00
5491        ,  9.824000000000006e-01,  1.627012763209221e+00,  0.000000000000000e+00,  3.644317377602481e+01,  0.000000000000000e+00,  1.806450034598960e+00
4372        ,  0.000000000000000e+00,  1.459246256188091e+00,  1.972598211875420e-02,  2.468094747042459e+01,  1.816101709263686e+04,  1.464375462567970e+00
5497        ,  0.000000000000000e+00,  2.233970117034208e+00,  1.458356995588343e-02,  1.990190696480320e+01,  4.283574050399561e+03,  1.525218906125928e+00
4944        ,  2.979200000000000e+00,  1.915798764514278e+00,  4.435204226700625e-02,  3.438820223771335e+01,  2.795408544347587e+03,  1.450506404027577e+00
5633        ,  4.619200000000000e+00,  3.261618080021959e+00,  8.803111984720976e-03,  2.176976352699240e+01,  7.121264967968693e+02,  2.374624636960472e+00
4156        ,  3.097000000000000e+00,  2.355979896559798e+00,  7.284902604247285e-03,  1.848208328429692e+01,  3.731698986780880e+03,  1.639845452673665e+00
3643        ,  1.559600000000000e+00,  1.223448078637082e+00,  1.985531619001735e-02,  3.786562313457585e+01,  3.494481119161285e+02,  1.302627178879387e+00
4961        ,  2.021900000000000e+00,  3.075101101111973e-01,  2.821632635631338e-02,  3.794517677252822e+01,  2.083438392156201e+04,  1.088812033870501e+00
3952        ,  2.400100000000000e+00,  2.660859548518238e+00,  1.119624915352593e-03,  1.993672186276652e+01,  2.274571342055520e+00,  1.908459969996485e+00
3532        ,  2.109100000000000e+00,  1.616388675630517e+00,  5.030193513591552e-02,  4.374785647868733e+01,  4.576670682033617e+03,  1.583357377524858e+00
3155        ,  0.000000000000000e+00,  9.290247304406017e-01,  2.046652643454351e-02,  3.610572788993416e+01,  6.152738856975418e+01,  9.828802679680666e-01
3515        ,  0.000000000000000e+00,  1.089746254051563e+00,  6.955984787471163e-03,  3.429508082462525e+01,  3.048831203620693e+00,  1.206940766056058e+00
5107        ,  2.169700000000000e+00,  2.538211571857686e+00,  3.815891555891099e-03,  2.749000209285850e+01,  1.205127368047829e+02,  2.096878111083160e+00
3130        ,  0.000000000000000e+00,  6.226936522339768e-01,  1.657354607737849e-02,  3.598223962521414e+01,  1.973356009070295e+02,  7.934996193957442e-01
3202        ,  0.000000000000000e+00,  3.450766268807823e-01,  1.082822102620438e-02,  3.802245934485811e+01,  6.378862590401052e+00,  7.314379505773448e-01
4535        ,  1.017200000000000e+00,  1.023522213607810e+00,  1.647127223432689e-02,  3.224034056237348e+01,  1.163827686943926e+02,  9.487175265211395e-01
3006        ,  1.215300000000000e+00,  1.040953342463091e+00,  1.207824077934639e-02,  3.841913920487863e+01,  7.078460776268364e+02,  1.295370086016915e+00
5286        ,  3.213700000000000e+00,  2.562430484719707e+00,  1.267040883354044e-02,  2.192804300420566e+01,  3.197703011205583e+03,  1.858951528465194e+00
5787        ,  2.082800000000000e+00,  1.003003868637663e+00,  1.558228210766364e-02,  3.505625082334343e+01,  1.998241933973654e+02,  1.064478549835029e+00
5602        ,  1.740300000000000e+00,  2.009165307937488e+00,  1.120187274292202e-02,  2.180222188486148e+01,  3.716638751572174e+03,  1.456572496763886e+00
3424        ,  0.000000000000000e+00,  9.525075267708683e-02,  6.006114685877373e-03,  3.811323097377810e+01,  5.866732750839534e+02,  6.203633400961268e-01
4272        ,  2.407300000000000e+00,  3.510108845817208e+00,  1.287206566123916e-02,  2.042340939959674e+01,  7.820045366746514e+03,  2.669573601061658e+00
5826        ,  4.010000000000025e-02,  1.961729603550509e+00,  1.245792259265173e-02,  3.150641323140254e+01,  1.609485757406567e+03,  1.746475072171171e+00
5367        ,  0.000000000000000e+00,  1.460935034607122e+00,  1.247263993278346e-02,  2.627702266713295e+01,  1.255810199135354e+04,  1.461095393774188e+00
5269        ,  0.000000000000000e+00,  1.562438186922368e+00,  2.805952018343288e-02,  3.638378108859644e+01,  1.317535472102933e+03,  1.426865101681300e+00
3538        ,  1.800000000000246e-03,  1.868340066746027e+00,  8.584914241837086e-03,  3.457188172710845e+01,  3.298633967148909e+02,  1.814363133674067e+00
3579        ,  1.574400000000000e+00,  1.197281306319115e+00,  2.754872174913362e-03,  3.370189610680698e+01,  2.321911094155594e+00,  1.320771918625492e+00
3218        ,  0.000000000000000e+00,  7.169359062633868e-01,  1.307387047258620e-02,  3.214982229958100e+01,  3.023815594674256e+02,  7.555423613723952e-01
3617        ,  2.533399999999999e+00,  1.473820145650375e+00,  6.621113357294138e-03,  3.506525556351706e+01,  6.149368392209506e+00,  1.543221826148922e+00
3475        ,  0.000000000000000e+00,  5.462426124649121e-01,  2.405677403764591e-02,  3.623146704613227e+01,  5.820782543286274e+03,  8.132040246990794e-01
5391        ,  2.591300000000000e+00,  1.228073654444739e+00,  4.808860959108493e-03,  2.991812368520517e+01,  8.118105642363591e+01,  1.162187164023586e+00
3224        ,  0.000000000000000e+00,  2.154854324008067e+00,  1.164845674046288e-02,  2.424607845098615e+01,  3.999545349104301e+03,  1.674941845725614e+00
5396        ,  3.100000000000103e-03,  7.638757699389176e-01,  6.449048866637747e-03,  3.855497676727660e+01,  9.572724398030538e+02,  1.165644529176918e+00
4694        ,  2.325100000000000e+00,  3.989291942510617e+00,  7.960745896887261e-03,  2.833492900022825e+01,  2.998842561868311e+03,  3.295417027254782e+00
3219        ,  0.000000000000000e+00,  2.320623098106360e-01,  2.969072757654014e-02,  1.966204270256212e+01,  6.981130260244619e+04,  1.696269036640476e+00
5472        ,  0.000000000000000e+00,  1.414202192857898e+00,  1.202667097591210e-02,  3.394836227587180e+01,  1.922693993877918e+04,  1.948538435030435e+00
3362        ,  0.000000000000000e+00,  2.754544724699848e+00,  0.000000000000000e+00,  2.691434990948139e+01,  0.000000000000000e+00,  2.287752570578608e+00
3973        ,  2.406300000000000e+00,  2.376335949804409e+00,  2.385820954925308e-03,  2.250215864481987e+01,  7.968593244242184e+00,  1.777398741037482e+00
3659        ,  1.149999999999984e-02,  2.725732080777448e-02,  8.500175467692873e-03,  4.021898453593102e+01,  4.070661528991388e+02,  6.175200226156607e-01
3527        ,  1.341400000000000e+00,  7.308420021146659e-01,  3.227768143560994e-03,  4.053098944770917e+01,  1.654967335561209e+02,  1.241023268586981e+00
3488        ,  3.973200000000000e+00,  2.487385411540434e+00,  7.618488913633040e-03,  2.192296022958075e+01,  9.478267408092573e+02,  1.799439772606197e+00
4400        ,  2.935200000000000e+00,  3.891304143176192e+00,  7.464805786127036e-03,  2.777198374392061e+01,  1.624466051664461e+03,  3.161220942887887e+00
4388        ,  0.000000000000000e+00,  1.469149471707659e+00,  3.332141997606879e-02,  2.088297091929255e+01,  4.341280020603369e+04,  1.883634983443011e+00
4001        ,  2.571800000000000e+00,  2.461116781987807e+00,  1.832877557741144e-02,  2.720446956993916e+01,  2.424238613730936e+03,  1.903832022178253e+00
5635        ,  2.510199999999999e+00,  2.949918336172400e+00,  4.559990225829280e-03,  2.319225278943253e+01,  4.005902087858277e+02,  2.237002347369140e+00
4527        ,  2.819700000000000e+00,  3.323978374730846e+00,  5.401122985767398e-03,  1.872778017418737e+01,  3.374295541408626e+02,  2.329362428343518e+00
5763        ,  3.147600000000001e+00,  2.527504788068200e+00,  1.764656623055683e-02,  2.492573650385979e+01,  9.399523428718519e+03,  2.075741032644709e+00
3800        ,  1.905300000000000e+00,  1.390336316670597e+00,  1.181680312037139e-02,  3.734846157980222e+01,  1.040526038076020e-01,  1.505636607414957e+00
4177        ,  2.914400000000000e+00,  2.717325940094428e+00,  1.902727472822532e-02,  2.041131461965427e+01,  1.315541644378351e+04,  2.128300109819106e+00
4152        ,  0.000000000000000e+00, -9.368652265820901e-01,  1.158067815368213e-02,  4.605898862154932e+01,  3.749088145543407e+02,  6.839538245462162e-02
3751        ,  2.705800000000000e+00,  1.280828323457083e+00,  1.477656039350799e-02,  3.200707649491723e+01,  1.755315947887938e+02,  1.163539925476995e+00
3519        ,  1.893400000000000e+00,  5.739216514247629e-01,  9.153575762694191e-03,  3.846826368246197e+01,  4.531291387218651e+01,  9.515834079500169e-01
2992        ,  0.000000000000000e+00,  2.041722700481022e+00,  4.398494974342106e-03,  3.049090129236110e+01,  2.171698711651423e+02,  1.830261121432383e+00
5521        ,  0.000000000000000e+00,  1.174726906895279e-02,  5.237371131600592e-03,  3.705134843560636e+01,  1.716107055082533e+01,  5.039915318748210e-01
5838        ,  1.495700000000000e+00,  1.106278516848588e+00,  2.047115348118909e-02,  3.409648797511130e+01,  5.782855027086384e+01,  1.037001927588688e+00
3046        ,  0.000000000000000e+00, -2.370116703682802e-02,  2.792520706517182e-02,  4.283647768528042e+01,  1.301464893014026e+04,  8.072049351963727e-01
3215        ,  2.198300000000000e+00,  1.134469516258443e+00,  2.508432013741244e-02,  3.397164362674233e+01,  4.737562184890267e+02,  1.005960347961139e+00
3866        ,  4.189600000000000e+00,  2.829762770051890e+00,  8.749970612868887e-03,  1.277095740119853e+01,  7.976796551563569e+02,  1.664775006057676e+00
4861        ,  0.000000000000000e+00,  6.097697062142491e-01,  6.218556424043948e-03,  3.630953438600926e+01,  4.724589856916503e+02,  9.402095305623276e-01
4013        ,  1.083500000000000e+00,  2.071168931870452e+00,  2.524617996024401e-03,  1.911554669650224e+01,  1.805906786138263e+01,  1.396249203472112e+00
4879        ,  4.412000000000000e+00,  3.439360239402096e+00,  2.069278976063270e-02,  2.896577812314403e+01,  3.101070830003520e+04,  3.556020832117269e+00
5571        ,  2.085500000000000e+00,  1.998768538821333e+00,  1.243444038298385e-02,  2.703792781962265e+01,  1.576550771014064e+00,  1.541287256709519e+00
5730        ,  0.000000000000000e+00,  5.842996367504693e-01,  4.893440141562527e-03,  3.532010678571002e+01,  4.283600304348871e+02,  8.949453614202346e-01
5734        ,  1.483100000000000e+00,  1.179219195284308e+00,  8.055278710171766e-03,  3.504643086096261e+01,  3.390094863338259e+00,  1.293831745264331e+00
3608        ,  1.196200000000000e+00,  3.858499329299571e-01,  4.523712750929266e-03,  4.126040235829466e+01,  9.351460579720699e+00,  9.808602664964687e-01
3712        ,  0.000000000000000e+00, -2.669761963795508e-01,  1.444351156780421e-02,  4.473289980113140e+01,  1.726796099492013e+02,  4.922657734984696e-01
4247        ,  1.700000000000035e-03,  7.625993142689451e-01,  3.852855689794414e-03,  3.691111839486585e+01,  3.369014548074281e+00,  1.101533330749433e+00
4235        ,  2.754999999999999e-01,  8.086057200054175e-01,  9.401796033594416e-03,  4.507209452470374e+01,  6.612078522202989e+01,  1.408103557403111e+00
3681        ,  1.421999999999999e-01,  9.991501104359403e-01,  9.699468845669619e-03,  3.852322032903012e+01,  1.539076598476395e+03,  1.322719508850346e+00
4652        ,  3.696700000000000e+00,  2.191871661499552e+00,  1.496906779405674e-02,  2.138286548371558e+01,  1.203832639852880e+03,  1.458092999056257e+00
5806        ,  3.925800000000000e+00,  2.333126120403801e+00,  7.548179580242348e-03,  2.062492771371859e+01,  9.446047282979953e+02,  1.625657157385894e+00
5247        ,  0.000000000000000e+00,  6.195330633158200e-01,  1.056612343605235e-02,  4.038749186837499e+01,  7.300119075635779e+02,  1.069251560059155e+00
5512        ,  0.000000000000000e+00,  1.342353388859282e-01,  1.162950545244194e-02,  4.467322677890905e+01,  6.044564189718263e+02,  8.522296829900089e-01
3366        ,  0.000000000000000e+00,  3.238287986327291e-01,  7.508613220115672e-03,  3.800456698949078e+01,  3.225171644170475e+02,  7.667397573261427e-01
4075        ,  2.952200000000000e+00,  2.138248964493812e+00,  7.190324812625548e-03,  1.937992515803617e+01,  4.031728615711372e+02,  1.410219720247916e+00
4253        ,  0.000000000000000e+00,  1.035810406120098e+00,  2.714427008256269e-02,  2.275475469399344e+01,  3.668332620008200e+04,  1.505124214818773e+00
4596        ,  1.153000000000000e-01,  9.952021729059769e-01,  7.371986252308694e-03,  3.656865944178597e+01,  2.481401888834790e+01,  1.223446134492934e+00
4040        ,  3.755400000000000e+00,  4.546277559263272e+00,  1.413925837983163e-02,  2.826548051894488e+01,  7.285638777624390e+03,  3.773404735798572e+00
3096        ,  1.272100000000000e+00, -4.849235067671166e-02,  2.739524115642687e-02,  3.823587327518304e+01,  1.874865791723356e+04,  7.721942816501201e-01
4733        ,  4.222000000000001e-01,  9.040924527490903e-01,  7.657330163183546e-03,  3.688602574119204e+01,  1.873531377386505e+02,  1.166727098618670e+00
4616        ,  3.628800000000000e+00,  1.929383807242799e+00,  1.049877965830077e-02,  2.014043120899816e+01,  4.340112159325961e+02,  1.236857976167786e+00
3341        ,  1.408900000000000e+00,  1.347081531897084e+00,  1.669690928684487e-02,  4.227666057282146e+01,  4.388691769478805e+02,  1.627282328222886e+00
4701        ,  2.185200000000000e+00,  2.290871259307961e+00,  1.730238103484776e-02,  4.511394493520778e+01,  5.440900822842295e+03,  2.622348322722867e+00
4948        ,  0.000000000000000e+00, -9.677350124774220e-02,  1.299582763161532e-02,  4.140734581433046e+01,  5.661220608703212e+02,  5.165473930783846e-01
3861        ,  4.192900000000000e+00,  2.942854481356745e+00,  2.037668605797747e-03,  1.997512634063841e+01,  1.260620248241449e+01,  2.118399674668233e+00
4080        ,  2.228600000000000e+00,  1.657927628581079e+00,  9.863979164750764e-03,  3.033743584803095e+01,  9.521713048493493e-01,  1.446796451130213e+00
3985        ,  2.974100000000000e+00,  2.393305492927161e+00,  4.187193587243662e-03,  2.621700994063945e+01,  2.297725412649606e+02,  1.929012731865405e+00
3133        ,  0.000000000000000e+00,  7.030212716912198e-01,  0.000000000000000e+00,  2.928571428571429e+01,  0.000000000000000e+00,  7.864145703430707e-01
5530        ,  0.000000000000000e+00,  1.405819155545388e+00,  5.319825224468027e-02,  4.322163047842323e+01,  1.216599739755682e+04,  1.583994926789718e+00
4690        ,  1.719900000000000e+00,  2.315194544006946e+00,  6.747564861241219e-03,  2.493896149207430e+01,  1.370068471692676e+02,  1.778532655241903e+00
5282        ,  3.805300000000000e+00,  1.955488758219220e+00,  9.825259997368621e-03,  1.961664650884015e+01,  3.654167736622279e+03,  1.339429294640382e+00
3983        ,  0.000000000000000e+00,  4.395529012371468e-02,  1.714782074130527e-02,  3.033480942216028e+01,  3.789228584775348e+02,  1.038210151367326e-01
5532        ,  0.000000000000000e+00,  9.605022603046905e-01,  2.634010767241372e-02,  2.947368292469783e+01,  1.660190385232895e+02,  6.567405509491028e-01
5654        ,  5.839999999999979e-02,  9.629396743963258e-01,  3.276753840560963e-02,  2.479523265857749e+01,  4.528703311475569e+04,  1.714963686369048e+00
4639        ,  4.481400000000000e+00,  3.143263830237460e+00,  1.937915588187851e-02,  2.710953220926941e+01,  1.866430467936591e+04,  2.899075943146694e+00
5584        ,  3.728300000000000e+00,  3.232474078240879e+00,  1.773062038057542e-02,  2.703442749309647e+01,  1.143946793891250e+04,  2.773150868606744e+00
3588        ,  0.000000000000000e+00,  1.198473865839582e+00,  6.706284001719634e-03,  3.857967590025896e+01,  6.867971045439333e+01,  1.476065577694069e+00
2988        ,  1.057200000000000e+00,  1.341695151164575e+00,  4.435848151108443e-02,  4.249957266868073e+01,  3.728540047918083e+03,  1.369238844239773e+00
2993        ,  0.000000000000000e+00, -2.279587626959341e-01,  6.073543458847797e-03,  4.282628234440783e+01,  3.825410864033550e+01,  5.481186169037132e-01
3506        ,  1.599000000000000e+00,  6.594699371769494e-01,  3.149845807616192e-02,  3.356033558439485e+01,  2.499482486438933e+04,  1.260470265830248e+00
4902        ,  1.785500000000000e+00,  1.265215713645333e+00,  2.401097749305875e-02,  3.353148867072368e+01,  1.262259472918242e+01,  1.089900172407568e+00
5846        ,  0.000000000000000e+00,  1.076958465891197e+00,  4.068582198874638e-03,  3.658954431372884e+01,  1.981008881423492e+02,  1.336286206256378e+00
3346        ,  2.480700000000000e+00,  1.953790958602472e+00,  8.162804828124809e-03,  2.024175489511116e+01,  9.437990329673331e+02,  1.305672080072320e+00
4032        ,  5.322200000000000e+00,  2.698204490685576e+00,  5.222104399564829e-03,  1.898304853042538e+01,  4.989427976955934e+02,  1.858959243149031e+00
3028        ,  0.000000000000000e+00,  1.038936271523555e+00,  2.296927792540058e-02,  4.121705607897534e+01,  6.698028894205524e+02,  1.267675826589489e+00
4930        ,  7.380000000000009e-02,  8.078188056512965e-01,  6.933393737809827e-03,  3.835136061628209e+01,  2.142500389256410e+01,  1.157398706857628e+00
4370        ,  8.121000000000000e-01,  6.598896443985934e-01,  3.706830600690964e-02,  2.863765617513829e+01,  4.009738221160495e+04,  1.429485749799764e+00
4048        ,  5.700300000000000e+00,  3.528780504485945e+00,  1.498771892931614e-02,  2.667958281047409e+01,  1.077982074479280e+04,  3.005700837826786e+00
4161        ,  5.473999999999997e-01,  1.223272784514762e+00,  7.444768003215623e-03,  3.497242634298730e+01,  7.021082302233591e+02,  1.353746690431768e+00
5577        ,  2.700600000000000e+00,  1.021644122805095e+00,  6.253526954161481e-02,  3.288541274260661e+01,  2.245749071920491e+02,  3.770239582684161e-01
4330        ,  2.371100000000000e+00,  3.325222870752610e+00,  5.023150378437768e-03,  2.174406556109591e+01,  4.901048738460486e+02,  2.465866387489116e+00
3024        ,  0.000000000000000e+00,  3.282264166843634e-01,  4.824297790832408e-03,  3.734969476906345e+01,  2.861709939428328e+02,  7.767068026523535e-01
3957        ,  2.369100000000000e+00,  2.071168931870452e+00,  2.524617996024401e-03,  1.911554669650224e+01,  1.805906786138263e+01,  1.396249203472112e+00
3064        ,  0.000000000000000e+00,  1.057465178110000e+00,  2.599576534133601e-02,  4.103027083891462e+01,  8.836477064962995e+02,  1.241205938475397e+00
3168        ,  1.440000000000019e-02,  4.559771353488778e-01,  9.248682437484492e-03,  3.734210473104519e+01,  6.377733506479775e+02,  8.287931925311004e-01
3572        ,  1.227300000000000e+00,  1.354899987915045e+00,  1.440676337388123e-02,  3.841624963202825e+01,  3.241040427547464e+01,  1.489826159021119e+00
3081        ,  9.398000000000002e-01,  1.143704940351772e+00,  1.479654214453496e-02,  3.297249853715623e+01,  6.808380900559962e+01,  1.093480715528155e+00
4251        ,  0.000000000000000e+00,  1.323650318012010e+00,  1.975758273603987e-02,  1.975183902240045e+01,  1.358098271395107e+04,  1.016555688178337e+00
3343        ,  0.000000000000000e+00,  4.229191852624627e-02,  1.782193455591548e-02,  3.976769607513847e+01,  2.916066954293459e+02,  4.854669438998069e-01
3191        ,  0.000000000000000e+00, -4.609698168598754e-01,  2.370548622943291e-02,  3.964284692172588e+01,  1.044222713397160e+03,  3.322852014569750e-02
4377        ,  4.062600000000000e+00,  3.439360239402096e+00,  2.069278976063270e-02,  2.896577812314403e+01,  3.101070830003520e+04,  3.556020832117269e+00
4348        ,  2.519400000000000e+00,  3.155929708214796e+00,  7.178874969705623e-03,  1.582581888312504e+01,  5.255079596800434e+02,  2.059349889441945e+00
3109        ,  0.000000000000000e+00,  1.162568732639428e+00,  0.000000000000000e+00,  3.616517455774905e+01,  0.000000000000000e+00,  1.432499849200163e+00
4724        ,  7.427999999999999e-01,  2.002712654701665e-01,  2.894891267506574e-02,  2.544087468760470e+01,  7.487178926578564e+04,  2.072503733710263e+00
3062        ,  1.324800000000000e+00,  1.071504189583377e+00,  1.412664696986950e-02,  3.202281153576009e+01,  3.746817749779622e+01,  1.005280532272319e+00
5336        ,  4.309000000000003e-01,  5.615297192987939e-01,  2.057187926542912e-02,  2.252057853800865e+01,  4.216908611615968e+04,  1.373384971374878e+00
3833        ,  2.096400000000000e+00,  8.650771881088472e-01,  3.527641438001243e-02,  2.592524793231624e+01,  2.915319730568505e+04,  1.175562682105254e+00
5048        ,  3.346100000000000e+00,  6.813846828251829e-01,  2.549425406900330e-02,  2.453115145547058e+01,  4.657930628202353e+03,  3.763764815085811e-01
5052        ,  0.000000000000000e+00,  6.644520427154513e-01,  1.496985601097263e-02,  4.256460670504497e+01,  4.167213269889785e+02,  1.128630392679169e+00
3857        ,  2.970300000000000e+00,  2.236832699897728e+00,  1.076372200957918e-02,  2.768868283155837e+01,  1.014055539584134e+01,  1.776242069293799e+00
4016        ,  1.261500000000000e+00,  1.403144200888228e+00,  4.748974895655637e-02,  3.793736619155719e+01,  2.475757652303012e+03,  1.148570002654494e+00
3748        ,  5.403900000000000e+00,  2.484609587171664e+00,  6.469269533359026e-03,  2.262914651956083e+01,  2.702501083639783e+02,  1.821715698588562e+00
4264        ,  0.000000000000000e+00,  6.823488960412566e-01,  0.000000000000000e+00,  3.644053876478318e+01,  0.000000000000000e+00,  1.069374164551760e+00
5423        ,  0.000000000000000e+00,  2.216028303170995e+00,  3.071165524747397e-03,  2.093857998434709e+01,  1.847170098398834e+02,  1.583275489940174e+00
4210        ,  3.155900000000000e+00,  2.700616990795218e+00,  5.649315943901460e-03,  1.627049145570703e+01,  3.558885364681935e+03,  1.832462391258896e+00
3089        ,  0.000000000000000e+00,  7.227921797031360e-01,  1.643296839504535e-02,  3.715663437760523e+01,  2.501772882536851e+02,  9.240787129901477e-01
5291        ,  4.676600000000000e+00,  3.297733457878183e+00,  1.906352675315331e-02,  2.802661931192591e+01,  9.444116791176953e+03,  2.789098597271488e+00
3310        ,  0.000000000000000e+00,  1.071908099910932e+00,  1.575311172589418e-02,  3.608931642304385e+01,  3.330001727996516e+03,  1.251849985278023e+00
3827        ,  1.014500000000000e+00,  1.044214364085568e+00,  8.749290993480810e-03,  3.422365897093671e+01,  1.884526103508316e+03,  1.200755469183902e+00
4259        ,  0.000000000000000e+00,  2.609451071715486e-01,  8.439404913151049e-03,  3.841660895863871e+01,  5.494101218727012e+02,  7.294907393117500e-01
5399        ,  1.045000000000000e+00,  1.037784769567417e+00,  4.562896576410468e-03,  3.223982873861595e+01,  5.364390971463466e+00,  1.111749844334448e+00
3288        ,  0.000000000000000e+00, -1.954348804174180e-01,  9.718140918315092e-03,  4.160352731530762e+01,  1.807879387799453e+02,  4.790936077288461e-01
3177        ,  1.162500000000000e+00,  1.974389546078982e+00,  1.117447790257355e-02,  2.468638535212542e+01,  8.248694993269646e+03,  1.684521177876841e+00
5495        ,  3.851200000000000e+00,  2.364056767391265e+00,  8.211178074846065e-03,  1.973579175424544e+01,  7.147739998630074e+02,  1.597174565944090e+00
4457        ,  5.621100000000000e+00,  3.528780504485945e+00,  1.498771892931614e-02,  2.667958281047409e+01,  1.077982074479280e+04,  3.005700837826786e+00
3326        ,  1.114300000000000e+00,  1.038936271523555e+00,  2.296927792540058e-02,  4.121705607897534e+01,  6.698028894205524e+02,  1.267675826589489e+00
4850        ,  2.079800000000000e+00,  5.432372237838224e-01,  3.699970656151744e-02,  3.583475209236882e+01,  2.190071331616376e+04,  1.101573935918722e+00
3073        ,  0.000000000000000e+00, -5.016342392007642e-01,  4.481532938040155e-03,  4.158449798508102e+01,  4.152927144342586e+01,  3.035526275627169e-01
3886        ,  1.935600000000000e+00,  1.331926850898429e+00,  3.538170606354607e-03,  2.154710508509324e+01,  1.240630297194770e+02,  9.111118954465656e-01
4630        ,  2.287500000000000e+00,  1.851193875030666e+00,  5.377510765372594e-03,  1.982331817071193e+01,  9.992977885449392e+02,  1.246087208795434e+00
4413        ,  6.556000000000002e-01,  3.367077050257522e-01,  7.360086533212163e-03,  3.675829489069608e+01,  8.380827476738163e+01,  7.195598954531365e-01
4892        ,  0.000000000000000e+00,  1.089746254051563e+00,  6.955984787471163e-03,  3.429508082462525e+01,  3.048831203620693e+00,  1.206940766056058e+00
4401        ,  0.000000000000000e+00,  4.762321887454119e-01,  3.096661009770036e-03,  3.713112959201301e+01,  9.832125843299977e+01,  8.999921111336739e-01
