,exfoliation_energy (J/m^2),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,sum:boiling_point,sum:hhi_r,var:boiling_point,var:c6_gb,var:evaporation_heat,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity,r1_1term,r1_2term,r1_3term,r1_4term,r2_1term,r2_2term,r2_3term,r2_4term
3925,0.9352272414552932,1.514672375,8.75,119.21312138624113,175.3125,14.35625,18.27515775,5794.02,71178.6175052957,76495.47745898437,11345.945187500001,343.28896824205003,1864398.1144539576,2934427.5870065102,24791.25140625,1431073.9500161319,549.9968444284108,0.4546807436919348,0.43201082795886636,0.6012474306531902,0.5249424291884095,0.4071997585361809,0.5404397650739643,0.5374625415386661,0.5893436651321311
1104,0.3074982704230522,3.8999999999999995,24.666666666666664,142.37020542538664,219.0,17.333333333333332,56.273394366666665,3906.8,17800.0,1883222.9355555554,162.0,17352.60302222222,4908888.888888889,1868888.8888888888,366996.0022222222,24651374.496374853,8012.092088888889,0.42320521138348033,0.42721992275551735,0.3865628711728251,0.36526220106316576,0.45559644695417806,0.4173360459071136,0.41539121942772983,0.3387448762758367
2341,0.5249649054293081,4.334666666666666,19.666666666666664,142.8009468742722,194.33333333333331,12.166666666666664,43.30173666666667,10660.76,10986.433993146411,5689261.608022222,189030.50888888887,72053.37141940535,6881247.655895434,3543507.1070491406,1269568.0088888889,5729380.331446378,577.3976769992001,0.7211405685265737,0.951847465787317,0.6301158358462273,0.7778898747984501,0.7072492490659708,0.6832168027248051,0.682361589304203,0.714741647949336
305,0.3480258165072076,4.3566666666666665,27.33333333333333,137.33333333333331,226.66666666666663,15.033333333333333,62.009,4544.2,13000.0,619681.3355555555,1250.0,23227.30888888889,1388888.888888889,5555555.555555555,316277.5555555555,293888.8888888889,4965.3934222222215,0.5698325265211489,0.5036132987201207,0.5295643267672681,0.48685499718222397,0.5293515086602407,0.437421304907043,0.4360712426857847,0.4239301564909192
5450,0.332487925645315,5.216666666666666,41.99999999999999,141.4512724643875,226.33333333333331,14.683333333333332,100.20933333333332,85160.4,123600.0,6332389.5355555555,58179.06888888888,98217.94246666667,548888.8888888889,4175555.555555555,2182668.2755555552,3544808.0,506.4174780466666,0.6341925209527979,0.5667738876798234,0.38003680207191315,0.3803305418410082,0.5898451561065744,0.35293259922755366,0.3525410251377029,0.34882918768255466
4928,0.20308839154993794,11.412799999999999,10.0,145.28056812456333,200.20000000000002,12.16,20.91428,5421.68,10900.0,1133577.902544,404676.83759999997,17602.490752833077,1230400.0,2853600.0,373200.211224,6983061.5,1820.250188759136,1.0979816334433887,0.9984032033004162,1.3216829572592985,1.2249570851888554,1.321270658945592,1.4556066520815978,1.4568154643440048,1.2142180032381946
5566,0.5193603490650059,4.216615384615385,30.076923076923077,150.81625865317434,198.61538461538464,14.030769230769232,71.77169230769232,15681.52,34100.0,2911851.130437869,141264.4923076923,40791.44230722411,6051005.917159762,7344852.071005917,989699.8092307693,4325103.0177514795,2435.7225549103905,0.6157096507570422,0.7507100417087131,0.5317176056210147,0.637394615892104,0.5868112178845247,0.6031122239148349,0.6015141962535416,0.5867355578434781
1647,0.27472457763946484,5.41,39.99999999999999,144.49306096648644,236.0,21.166666666666664,93.96464666666667,3543.0,10600.0,1046904.4999999999,1458.0,25847.800555555554,8888.888888888889,3208888.8888888885,373420.82,263642.0395294533,4970.111466888889,0.29962693006430885,0.45193037504135525,0.23404746570418342,0.28819380803810946,0.4299195539529902,0.30778507283115836,0.30644206680890573,0.18041219559940758
2845,0.17752467434511393,6.02,36.4,153.2,240.8,16.299999999999997,87.35261539999999,55614.0,100200.0,523566.95999999996,576.24,13175.157600000004,405600.0,3650400.0,10664.793599999995,1488024.0,12917.759999999998,0.5909312574780807,0.5353508074758473,0.5825811632840173,0.5683854534617154,0.5684730557641559,0.5351308921025415,0.5337059885822109,0.5540133105768135
3500,0.8106552101864795,2.8778823529411763,20.47058823529412,148.08090644328342,192.47058823529414,16.758823529411764,46.51940470588235,15124.56,55600.0,1129019.482235294,110996.44498269899,16556.645764523735,3595847.750865052,3321107.266435986,238072.83501730103,1973943.1985675946,28.983016531017302,0.39939691527449184,0.47253097707525615,0.3712325048633726,0.38173459169653384,0.4385281808321688,0.49329173678912996,0.49082832334055265,0.43791024138000834
4697,0.32692296365355017,4.906000000000001,30.4,137.4,226.70000000000002,15.165,69.4583224,12989.6,51000.0,874410.5843999999,48271.56,16517.6469,228100.0,2144000.0,297535.87810000003,266216.8223653149,16427.816114559995,0.5920482491169771,0.49531846265797297,0.584504568963315,0.5244963495432561,0.5475858337047028,0.4886543802194949,0.48720366128630743,0.45885849715131133
5914,1.5112565231675634,4.401333333333333,13.333333333333332,140.8009468742722,191.66666666666666,11.743333333333332,27.998033333333332,37504.56,61200.0,1811097.808022222,106506.50888888887,23677.913268179713,1502222.222222222,2879999.9999999995,956990.0088888889,7025001.388888888,1962.4452592214222,0.7472037067674893,1.0079403192002827,0.8463922406081974,0.9753675735288245,0.7486138223984616,0.8062207134156956,0.8051761498957667,0.8317532677109083
4853,1.3351370675508778,3.0810379,8.9,123.60071015570415,182.1,12.899999999999999,18.4902,7811.79,19594.654376323924,2058449.8715289999,142034.261221,32429.446396726875,2169524.9936128054,2130158.822989607,719752.662421,2585415.0625,152.9293231696,0.6154538993597163,0.5595656904259543,0.5920269186603627,0.523255400744564,0.5307272097314019,0.5152854718770361,0.5135758824575878,0.567854241195531
2352,0.311796173955585,3.8666666666666663,37.0,133.33333333333331,218.0,13.73333333333333,87.02885633333332,9031.296,6000.0,1239972.323328,18304.222222222223,24126.722222222223,35555.555555555555,0.0,201223.22142222218,967416.0166043078,22726.409338888887,0.6129164897357239,0.5774465490558653,0.601467528232859,0.5642532295536182,0.5537034951666469,0.4763154134235855,0.4748774553005515,0.6529228838249063
4347,0.25613285224459903,3.972266666666667,17.733333333333334,143.2188913347584,182.73333333333335,18.733333333333334,40.588522528,6746.12,27100.0,532115.9598382222,1882306.5379555551,4800.336504888888,4702488.888888889,429955.5555555555,125197.735984,144007.65271073062,78.8451147664,0.35258297176360587,0.4130879070387885,0.4064564182427421,0.39013882567693947,0.4342770372410823,0.5404037362419658,0.5376783550897676,0.45076123456641903
1025,0.3831751337858877,6.734999999999999,42.0,145.86979572486484,235.5,18.75,98.31373500000001,12534.0,26800.0,1230435.5625,1122.25,13035.930625,90000.0,2102500.0,1754.3532249999992,75409.26161714202,203.78990025000002,0.498646472074022,0.4137623824632266,0.46895337357603595,0.4311104998244253,0.5006239721080838,0.45409521944187603,0.45249330657251974,0.40930335332575646
3438,0.5628713731485402,2.52,17.0,105.0,190.5,15.55,37.472300000000004,5434.4,5800.0,1086850.83,18640.141875,10270.624038878988,1875.0,151875.0,257463.50176874996,963106.6799999999,34664.58503759791,0.4446585428606966,0.4596328467146438,0.46262711625454633,0.4626769917034761,0.417119543753566,0.3879462402044052,0.38916342520762265,0.4189541156945965
249,0.22107629470306886,8.704666666666666,12.666666666666666,155.01574277896532,198.66666666666666,21.366666666666667,26.02493544,1927.02,4500.0,621233.4578,1095002.6755555556,4805.920799999999,1280000.0,0.0,248968.60908888886,214767.64010504226,8886.426837175555,0.4642324915804047,0.42173089599327485,0.487273778176938,0.47616602421687027,0.4892571426115604,0.5945830641059029,0.5921208883531534,0.4734338077478285
3965,1.3164978861177095,2.757714285714286,20.0,146.55805591447677,195.35714285714283,14.635714285714286,46.15762857142857,12461.71,19500.0,1199378.1511454082,35596.42882653061,22206.58350512108,4556938.775510204,3577806.1224489794,426895.68673469394,692448.8839285714,3721.495299756826,0.5059335127658698,0.6234524537453425,0.4711561786835035,0.5347471980145435,0.4792670908846808,0.512403938956409,0.5102297369162765,0.5325297500940946
4437,0.3516208915450799,8.18769230769231,18.53846153846154,152.9869645496385,227.92307692307693,17.276923076923076,39.10611846153847,17428.8,30500.0,1943317.6710059175,513475.6,23082.85067455621,3786982.24852071,2899408.2840236686,637989.8792899409,5555783.522410641,60.524326440236706,0.6542683657935242,0.4743372425242378,0.5742790108474722,0.523009583356376,0.6002506830481049,0.5637471471915844,0.5624624099499516,0.5201238238023566
3396,0.5671430394112396,3.7220000000000004,22.6,134.2,222.60000000000002,15.959999999999999,49.17275240000001,20997.888,38800.0,561416.1258342401,51091.44,12391.146400000001,650400.0,2550400.0,3679.293600000001,313371.60743027827,713.6860261600001,0.4867850846705033,0.4383575774245485,0.48786381797888767,0.43817999281673087,0.4728413379566058,0.429892281548732,0.42806568577468745,0.4425800960086282
4652,0.8463750429445762,6.2092,12.0,146.520852186845,192.8,13.64,25.971719,4529.4400000000005,19400.0,203249.35902400006,292957.57360000006,2672.7232075069196,1638400.0,3114400.0,169968.769296,5421557.372040617,1215.138977559136,0.7424804278372988,0.7494059699680413,0.9030231179673333,0.900880244857858,0.722968173622819,0.8686902848997726,0.8670989932149058,0.8303344995311619
1383,3.3686410709367203,3.0712727272727274,13.90909090909091,129.09520257608148,212.0909090909091,17.01818181818182,28.79642402909091,10294.04,97800.0,32580.690262809923,4649.986115702481,278.39418842975203,37190.082644628106,1927933.8842975204,10349.942414876034,222806.15602637897,0.0064545456198347095,0.39588807675719473,0.41336092842058436,0.5244066140224797,0.4830458041805043,0.42781020296112726,0.5470300134782191,0.5444430709190533,0.5100178815576792
3424,0.4241772953899831,7.725,51.25,148.25,240.25,14.625,123.71032,44916.0,64400.0,3291239.1875,37644.75,85203.6075,601875.0,2126875.0,1085084.885,928268.75,1404.75,0.770713721262356,0.6432037282888063,0.5623385448858098,0.5518283245356496,0.7310382804941116,0.49742415006684104,0.49766375964253895,0.49233341565942884
4042,0.46816473336544373,5.116428571428571,24.142857142857142,132.92857142857144,221.92857142857142,15.057142857142857,52.983321571428576,38982.479999999996,78400.0,2258253.9314236734,122959.81632653059,53844.83857142857,8585969.387755102,8812857.142857142,676102.6280102042,605548.9252444229,443.12933391836737,0.6089778910997059,0.47180313578521504,0.4589734036564942,0.3950141192113308,0.5539030304907558,0.3744412829812332,0.3736170729018542,0.35409841347103477
5429,0.5682174946717081,2.9879999999999995,31.166666666666664,146.46761354093886,193.66666666666666,13.274999999999999,75.1325,27561.96,33600.0,4554325.790658333,57762.40333333334,64437.01273293527,3783333.3333333326,1623333.333333333,1574446.2133333331,2567142.083333333,307.1023338880888,0.5905589269317818,0.8053856399081427,0.44746960603202435,0.5991931145257906,0.5410005185367164,0.5238848254421938,0.5222312005131756,0.5680851601953616
32,0.34169316573123026,1.6932,6.8,126.92085218684498,184.6,10.24,13.9234,8132.57,5500.0,3540437.149464,1633.5,57370.47721663038,1382400.0,540000.0,1521919.4976,60540913.5,174.61569275913604,0.6831203007416623,1.101159089366094,0.7110042446645588,0.9007313011972566,0.5548712794087206,0.5024148251931747,0.5010005306227405,0.7322707151259253
5078,0.14235995600974924,7.155777777777778,9.222222222222221,138.682409445632,185.55555555555554,15.238888888888889,19.86799099555555,12792.720000000001,41600.0,1257827.0390222222,361521.144691358,20599.691466666663,534320.9876543209,1363209.87654321,429452.828454321,1765311.5687834637,1212.73088162,0.7077839489291882,0.4997304542013743,0.6845467384439774,0.5858032963400107,0.6400907039172229,0.7034555884716616,0.701861073361921,0.6501131642827483
261,0.30816604223662436,10.366666666666665,30.0,170.70353875871996,236.0,25.633333333333333,66.62866666666666,2420.8,15300.0,451313.33555555553,927521.9999999999,3419.0936888888887,80000.0,6480000.0,159085.60222222222,400445.3433584926,8878.22542222222,0.3256900683052244,0.4704363857947995,0.39719234235593726,0.44595917278717845,0.45394828570383683,0.5271736611398721,0.5247513984517918,0.3418245943937259
1550,0.2592132775104286,2.7656,12.0,133.2188913347584,177.0,15.126000000000001,25.597942527999997,6570.08,20200.0,1308726.8480160001,78131.4304,18005.345856,409600.0,1081600.0,689876.4257439999,1550606.8348061724,1412.9269067664004,0.48027461911807845,0.4698441794415489,0.4580194243906698,0.4266262289600031,0.4554259990523072,0.5105469715077807,0.5081480050034137,0.5041960431931514
4287,0.3730784417821101,4.115714285714286,12.285714285714285,142.7153002224345,194.14285714285714,12.385714285714286,25.98257142857143,15501.9,18600.0,2586172.9053265303,179674.87551020412,40308.15187457405,1600000.0,1716326.530612245,904462.6612244898,3673225.765306123,195.7862747951837,0.6978433143438776,0.9056354845153711,0.6856049431755131,0.8091054146509389,0.6705684164017207,0.684404535037217,0.6832082390211902,0.7235053501105781
1610,0.39749895217095405,6.98,38.800000000000004,135.8,231.60000000000002,13.66,91.61515200000001,27098.944,25200.0,5952516.71783424,133922.16,134101.5,614400.0,3465600.0,1994805.3599999999,43651.135128679336,774.161286,0.7824155384317468,0.6121586558879364,0.5066896814786387,0.4474015295295021,0.7371687363790544,0.4088307819131733,0.4095392088261909,0.4681890204046707
5205,0.38128584034294716,3.8499999999999996,29.0,125.5,212.5,17.85,67.8835,3970.8,7800.0,837774.0900000001,57192.7225,7668.86783178919,10890000.0,2102500.0,176656.29302499996,2381466.2399999998,143.69020679722502,0.39306416715929204,0.434589778030412,0.4186987390422201,0.42089601634432117,0.43259968982143826,0.4213572549924852,0.41917974292759763,0.3828697098215524
2253,1.0384619826113568,6.92,68.85714285714285,166.57142857142856,249.14285714285714,19.15714285714286,170.29308571428572,15161.0,28800.0,106677.55102040815,9992.816326530612,3765.551020408163,1785306.1224489794,4741224.489795918,380.16979591836684,123453.0612244898,852.4897959183672,0.4868306761659683,0.45986276110970614,0.5300836350707672,0.511977792608235,0.516453369774729,0.5640587205645166,0.5619820446243937,0.5717835346096781
4633,0.9625052693335638,2.6899309999999996,8.166666666666666,121.7673768223708,178.83333333333331,13.091666666666665,16.82575,7922.26,23526.205835098564,1788772.2420472219,123364.17352222222,28204.45157770173,2192188.9982363135,2133220.9644934437,625448.0618,2252448.7847222225,132.71898744965551,0.5844561278675023,0.5231385643720197,0.5654944017251156,0.49148638739547246,0.4973749727537579,0.49201617956209476,0.4901125926561721,0.5461683648961624
740,0.4008280469593037,3.192,15.6,127.4,217.60000000000002,16.1,31.6255048,6518.9439999999995,26400.0,6520.068234239996,530.1600000000001,370.6775999999999,405600.0,4034400.0,1132.7255999999998,12071.209536461742,0.00023064,0.4511477323819042,0.41612606219524784,0.5802883300988365,0.514135932711922,0.44585640349602407,0.555542273154247,0.5528270948419148,0.5616461775302388
5843,0.2692669617419599,4.710000000000001,25.0,147.1403630448719,215.75,16.612499999999997,55.879375,9924.6,10000.0,3386099.7643750003,106192.05187499999,39273.00026875,430000.0,277500.0,767716.3543749999,2867971.75,700.1875086018749,0.5046303558538243,0.47454976364972445,0.3762884847578527,0.3688273052697026,0.5028796940734626,0.431772934849932,0.4301940788456283,0.4468070290419395
1411,0.3789052680080569,9.58,47.6,154.4,245.6,16.619999999999997,113.72254799999999,27638.0,64600.0,3378600.96,107414.64000000001,95316.4896,7526400.0,3650400.0,977648.3735999999,181656.0,624.24,0.7632671103363804,0.5217804353488669,0.4717016516633519,0.438969437082954,0.6844289408063402,0.43171970089484624,0.43184481777019806,0.33816581706133264
1637,0.32913809738619565,2.9256000000000006,11.8,134.01889133475842,180.8,15.350000000000001,25.387022528,3990.04,9400.0,2033464.5920160005,142823.5264,32900.15545600001,518400.0,577600.0,709954.537744,480572.88887934247,153.4853387664,0.4768704541233467,0.4629599749612745,0.3854922794467991,0.36299143048621335,0.4574932583605601,0.47362481608075135,0.4714386896795264,0.4556025428424547
5925,0.042911749151499694,1.1,7.0,92.0,179.0,17.3,14.007,154.8,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760459954653851,0.8061112449412189,0.43492637846889703,0.7768355071011578,0.36316754610927016,0.5346486416031506,1.808629476631034,2.1668686483352393
4372,0.34693716386752793,9.872,27.28571428571428,166.5019224141395,222.14285714285714,21.357142857142854,61.51314285714287,6998.18,22300.0,971017.3169999999,1962960.744897959,9981.235338291226,2266938.775510204,6418367.346938776,254130.5881632653,2663912.6669947756,18693.358268329877,0.5268296148540678,0.41396328116740877,0.4915696409776329,0.466806372999878,0.5215272040893446,0.5794535126477898,0.577360347878475,0.4466527826197174
508,0.36175551793099436,7.5785,15.5,140.51180708422402,210.0,13.850000000000001,33.43270158,7290.02,6200.0,3018888.875025,353906.00999999995,43276.48090000001,40000.0,2500.0,883101.8702250001,431047.4743707246,120.6954918225,0.8041436853121835,0.6445934032313776,0.747199266076927,0.6758342922629624,0.767885529743625,0.7186229156470298,0.7178966731023004,0.7384440301110682
2607,0.25979216875209304,10.653333333333332,24.0,169.902544928775,230.33333333333331,23.7,52.84,4268.4,10000.0,447079.67999999993,2181124.9800000004,3394.330688888889,1620000.0,888888.8888888889,168122.67555555556,4105510.8377208356,272.08379537999997,0.4437720415599853,0.4259445875912138,0.47819266885440487,0.48062942003283804,0.4867506868150562,0.5725983401480889,0.5702069486171624,0.45611177768779976
901,0.4811375519886398,6.066666666666666,18.333333333333332,129.33333333333331,226.66666666666666,13.116666666666665,38.353833333333334,66113.424,70200.0,1910590.243328,147605.55555555553,44900.055555555555,1502222.222222222,1280000.0,699350.2222222222,119569.10724062848,210.74044999999995,0.7627352095559534,0.599756095082169,0.7223467168211258,0.6111176015095799,0.7114892299693794,0.5411348443007171,0.5409867388495446,0.6286648616801725
4195,0.5720593629085897,3.256859384615385,9.23076923076923,128.0160401437269,182.0769230769231,16.00769230769231,19.19950184615385,6770.5199999999995,59852.41167019713,194321.55399408282,725716.9273822486,1402.0870812866078,2133732.65608541,3133198.614524661,75310.66480236685,2356830.2340325755,86.42971519295148,0.4595074614691833,0.4184473379232827,0.5638629243995978,0.49849100019559917,0.45031364932560214,0.5653566162701136,0.562656609661429,0.5457100973066864
3637,0.30630584996945887,11.205597666666666,30.666666666666664,148.2465304832432,223.66666666666663,24.5,71.84415666666666,4269.5599999999995,22463.10291754928,478757.1040888889,2067607.4866888889,3619.4935368888882,310352.0398901695,588765.3412835925,180564.3740222222,1779305.8348569588,267.3601415,0.43059496211602866,0.5762044261008654,0.46408370362312845,0.608055963674881,0.4623257028496482,0.5171574560235672,0.5148257012502964,0.3545154459911022
503,0.37391881464412535,3.99,48.0,146.67690869658125,216.0,14.45,116.20828449999999,6637.2,4000.0,2018388.4900000002,27208.502500000002,25534.442025,40000.0,0.0,339527.6361,588289.0,25598.5760198025,0.5813570434303973,0.6454764403448032,0.5428583570149315,0.5876421872251973,0.5483165676417698,0.515483544198599,0.5137548298949622,0.6742382323911638
477,0.3382081673249252,5.833333333333333,37.666666666666664,150.37020542538664,226.33333333333331,18.5,85.90507,5813.8,18293.216996573206,5158686.135555555,125667.55555555555,68558.57635555555,1698540.2516981643,1287245.4279075782,1055217.068888889,1904509.3587289988,575.2832,0.46398427121620556,0.42328488927684527,0.23290010137000405,0.2335104287008497,0.489475644444104,0.32989676271563406,0.3286851071172793,0.2090093455411225
1254,0.45567804950166785,6.304666666666667,13.0,143.34907611229866,196.33333333333331,16.4,27.65090477333333,3274.02,7500.0,2025400.1378,540661.3422222221,23640.076799999995,3555555.5555555555,2000000.0,688723.2490888889,1099147.7195238143,56.69208161999998,0.6007536918899631,0.46383228233020724,0.5357455934009594,0.47850910764863414,0.5599120812311186,0.5867099236792744,0.5849342503861253,0.5265823142216273
505,0.3758104519849297,6.313333333333333,37.0,138.66666666666666,229.66666666666663,13.833333333333332,85.28307000000001,28264.8,65972.86798629283,3904894.58,110763.55555555553,61320.020000000004,3319048.3192201075,504532.2265368602,849338.8888888889,929446.761818487,566.2734222222223,0.7377358728758914,0.6250914890344847,0.6146519848961924,0.5700978542504198,0.6934691868026733,0.5064082480283962,0.5062611702476492,0.4713778386335552
4731,0.3250462322832451,2.097,11.444444444444443,141.7565813360171,186.61111111111111,14.411111111111111,23.768447111111108,8269.47,32200.0,1188504.861625,54625.93904320987,17029.727707902788,507932.0987654322,4320987.654320988,415299.17802469124,3677025.729906177,1012.6574703665,0.4827367287305877,0.596207246356542,0.47444879295356734,0.5218916853699135,0.4478509119459493,0.501277764212969,0.4988426187061048,0.5158206892901231
4518,1.0536817046400513,5.615571428571428,13.428571428571427,145.2009130573339,195.78571428571428,13.201428571428572,28.003814285714284,28697.42,44800.0,1653303.679002551,360184.1349489796,21169.633320703608,1785510.204081633,2564285.7142857146,863452.6734693879,6459060.363520408,3687.5737262874386,0.7342329263076517,0.7986120778063137,0.7774868595128863,0.8192668792423909,0.7186194749803063,0.7792385158861477,0.7780394329472572,0.7669619824980024
1404,0.44613015998587646,4.985714285714286,25.42857142857143,138.14285714285714,223.14285714285714,15.557142857142857,55.70514285714286,8295.119999999999,9000.0,545673.5818318368,51634.489795918365,9398.604081632651,1379591.836734694,204081.6326530612,382.984163265306,1391794.7658185237,1365.3922499999999,0.5754301490199266,0.47672268130148865,0.6044212485068402,0.538817660118577,0.536590992303413,0.5299065137552561,0.5281897596813712,0.6074921860458511
4301,0.27010133977350775,5.2592,20.6,148.920852186845,201.7,15.063,46.5172,28868.28,25200.0,3672353.2662639995,435697.0756,62091.45593515135,6186500.0,1358400.0,1203989.0560000003,5316994.14,5207.437265559136,0.6162603726420072,0.6037402952924094,0.44252897925884926,0.4725578845633588,0.5856732564461825,0.5521844110572288,0.55081386636746,0.5601527759138392
3204,0.1813956400026219,14.73,32.0,170.36979572486484,231.5,24.7,74.94711964,1613.6,5300.0,122010.48999999996,348690.25,782.600625,3610000.0,4622500.0,61.93690000000007,1989.8262234257795,4868.62040025,0.6074201816713131,0.4452564239430461,0.6243473775412931,0.6445353161758156,0.5191957198389621,0.6476988525685506,0.6452560578079254,0.513303460025596
3745,0.42017770462466547,6.984999999999999,41.5,153.0,235.0,16.1,96.8945,6622.2,16000.0,486436.50249999994,42025.0,6839.289999999999,302500.0,4000000.0,920.5156000000002,1139556.25,1659.7476,0.6528976983978085,0.5489672658656333,0.6931993133516112,0.6575630492161355,0.6142504097262277,0.6439858023443067,0.6424532865392354,0.6206944709457222
5898,0.737349747728927,2.9196666666666666,33.33333333333333,150.07501149328544,194.66666666666663,17.466666666666665,81.32593438666666,24698.399999999998,96000.0,716329.174288889,55462.64222222222,5769.579720199247,4275555.555555555,5722222.222222222,53428.80486666666,1060068.7638360956,14.125888337866666,0.36396919446994347,0.45146479135831274,0.4096167773470266,0.40795027834993514,0.42970317963870464,0.5203701124682937,0.5176938568209637,0.4570817142900593
5289,0.7405993721520754,3.9652000000000003,25.400000000000002,145.92085218684497,198.8,13.030000000000001,59.90610000000001,9100.599999999999,16000.0,1920483.3126400001,132105.78960000002,30370.347831794446,4134400.0,1824000.0,684025.5139840001,2699954.34,143.947866999136,0.6555678403155514,0.8384570780072842,0.6462053481401034,0.7626148301156006,0.6200504024545728,0.6401069682321701,0.6386426575007593,0.6607982398973555
1618,0.869024096266571,7.1,81.33333333333333,159.66666666666666,243.33333333333331,17.233333333333334,204.34826666666666,15732.0,42200.0,1092242.0,410.88888888888886,19734.22222222222,8888.888888888889,2135555.555555555,500333.3888888889,176022.22222222222,910.2222222222223,0.598732468924341,0.5187508653941322,0.5391827418140889,0.5308631455775645,0.5775362549260421,0.5239128909529218,0.5236444340979899,0.46880301547187725
4507,0.5570451131660586,5.27625,20.25,155.7508876946302,202.125,17.0875,45.449125,6023.95,10800.0,734081.4350234375,512910.14609375,6583.541955457548,9959375.0,1505000.0,201323.101875,2461672.55859375,4181.970190585093,0.5094839504752192,0.5013269690954796,0.5406602100194715,0.5312506601988085,0.5172590536410067,0.6113635194410463,0.6090745079910117,0.565227873930968
140,1.0187747941766803,24.616666666666667,23.166666666666668,193.83333333333334,270.6666666666667,28.21666666666667,48.21597333333334,12396.0,10100.0,477405.0,19013.88888888889,6324.938888888889,4834722.222222222,168055.55555555553,64790.13888888888,36125.0,4651.25,0.9462409788032167,0.44780990519847297,0.7221527035623767,0.8083663405679336,0.5678743019936079,0.6068271402806855,0.6050335296671543,0.9731861088690652
4823,0.46586151822772703,2.601333333333333,15.0,140.1342802076055,186.33333333333331,11.7,31.848000000000003,6040.76,5000.0,1680323.3413555555,13590.508888888888,18562.90793955487,268888.8888888889,222222.22222222222,376596.2755555555,2350834.722222222,35550.83037922142,0.6537664696725058,1.0051104487231264,0.7445016956163195,0.9328367358917528,0.5840220994283645,0.6471118991501736,0.6452378829191956,0.7793379990201468
3291,0.5280929795240054,4.597777777777777,34.0,139.0,224.66666666666669,15.455555555555556,79.36888888888889,26510.239999999998,43600.0,921927.9513520987,24084.0,16648.04987654321,6836543.209876543,4879506.1728395065,108280.97777777775,2459850.4107848452,710.0029691358025,0.5601992123867514,0.48820597167562685,0.5450918750459908,0.49798827783568594,0.5261698561543324,0.4741963986999217,0.4726429117112364,0.49802328371383053
5018,0.9081493226396125,2.474108108108108,19.35135135135135,137.03323855512363,193.0,12.643243243243244,45.89084864864865,52501.99,66500.0,2742531.6840683706,31218.892505478456,43765.84927267347,3256566.837107378,3830533.2359386412,1175152.5659167275,47995168.444119796,133.2792073796862,0.5968281682924345,0.7676127953221732,0.5347581501522564,0.6288356454543916,0.5204885541754015,0.49181183457767774,0.49011734804062035,0.5739565681211842
1706,0.3430039289468291,4.91,31.0,147.7653630448719,219.0,16.75,71.82447,12827.6,15600.0,5588446.567500001,116989.12687499999,102007.31401875001,120000.0,2707500.0,1798156.92,1912806.75,608.9972773518749,0.5079547357314919,0.47119727128179356,0.20736579341827716,0.22287120792301168,0.5063007319001255,0.32437262900669817,0.3232602875704552,0.2946612271174365
19,0.3617774603664932,4.014285714285714,15.142857142857142,131.57142857142858,221.14285714285714,13.928571428571427,30.609011000000002,9069.119999999999,7000.0,834529.749995102,29469.38775510204,15276.930612244898,165306.1224489796,0.0,61174.744897959186,330993.77486827574,11250.753474489795,0.6103836288765483,0.5414630310033499,0.6383774701247615,0.5749476688843863,0.549896131393157,0.49703289250836435,0.4956245501648877,0.6639070606692425
1573,0.39729988416651124,5.65,65.5,153.0,234.0,15.35,162.28328449999998,17372.0,23600.0,825372.25,484.0,21054.010000000002,810000.0,3802500.0,94519.35359999997,189225.0,25122.25,0.6217815027428379,0.616192089222642,0.5889352932265765,0.6105469354773987,0.5961270907825351,0.5475939950696775,0.5463491563091195,0.5923428660530385
1482,0.49227731395419616,5.76,51.33333333333333,160.66666666666666,243.99999999999997,19.1,124.63666666666666,5069.0,11400.0,364088.8888888889,13230.222222222223,13469.875555555554,20000.0,2420000.0,10522.168888888891,2688.8888888888887,910.2222222222223,0.42816961866746417,0.43857433746236696,0.40393136640577293,0.39395209579922186,0.4834029216056568,0.4488201181344532,0.4473898174814953,0.406675429541791
5172,0.3179470393730462,1.6975000000000002,21.333333333333332,140.01967847370668,177.5,17.8,50.6620693,2308.05,13500.0,448995.56112499995,35112.2,3802.3627222222217,2005555.5555555555,2812500.0,33479.38068055556,149332.57626067664,8.827439901388889,0.28123202807454684,0.4151101183823833,0.3539650123289268,0.35086818172293854,0.3871562413478097,0.49637295935696507,0.4934120234308688,0.42903235115713423
838,0.137000903233683,1.1465,10.25,146.48951958184685,179.75,15.175,20.86175,2036.6799999999998,10000.0,4129.78651875,1212.0299999999997,4.375814982708634,187500.0,46875.0,2584.2675,2331.046875,5.8609199999999994e-05,0.39154824993507553,0.5695661731968689,0.549076986173862,0.597044982339635,0.3934369792884274,0.5627096211858454,0.5594781810453746,0.5881589074754596
4869,1.3620720600616292,2.26769825,7.5,128.60071015570415,183.75,13.025,14.996884625,5881.320000000001,10863.102917549282,1340602.360425,48156.33951875,14052.352997048425,1537229.7342872191,1475026.9004722838,149563.55551875,3889251.5625,10347.828823498474,0.5655435401456704,0.6017432733595522,0.6132778318847958,0.5949043160525123,0.48251214458971203,0.5206203915919209,0.5184343369095293,0.5985697540130083
