2dm_id (unitless),exfoliation_energy (J/m^2),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,sum:boiling_point,sum:hhi_r,var:boiling_point,var:c6_gb,var:evaporation_heat,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity
5566,0.5193603490650059,4.216615384615385,30.076923076923077,150.81625865317434,198.61538461538464,14.030769230769232,71.77169230769232,15681.52,34100.0,2911851.130437869,141264.4923076923,40791.44230722411,6051005.917159762,7344852.071005917,989699.8092307693,4325103.0177514795,2435.7225549103905
1647,0.27472457763946484,5.41,39.99999999999999,144.49306096648644,236.0,21.166666666666664,93.96464666666667,3543.0,10600.0,1046904.4999999999,1458.0,25847.800555555554,8888.888888888889,3208888.8888888885,373420.82,263642.0395294533,4970.111466888889
2845,0.17752467434511393,6.02,36.4,153.2,240.8,16.299999999999997,87.35261539999999,55614.0,100200.0,523566.95999999996,576.24,13175.157600000004,405600.0,3650400.0,10664.793599999995,1488024.0,12917.759999999998
3500,0.8106552101864795,2.8778823529411763,20.47058823529412,148.08090644328342,192.47058823529414,16.758823529411764,46.51940470588235,15124.56,55600.0,1129019.482235294,110996.44498269899,16556.645764523735,3595847.750865052,3321107.266435986,238072.83501730103,1973943.1985675946,28.983016531017302
4697,0.32692296365355017,4.906000000000001,30.4,137.4,226.70000000000002,15.165,69.4583224,12989.6,51000.0,874410.5843999999,48271.56,16517.6469,228100.0,2144000.0,297535.87810000003,266216.8223653149,16427.816114559995
5914,1.5112565231675634,4.401333333333333,13.333333333333332,140.8009468742722,191.66666666666666,11.743333333333332,27.998033333333332,37504.56,61200.0,1811097.808022222,106506.50888888887,23677.913268179713,1502222.222222222,2879999.9999999995,956990.0088888889,7025001.388888888,1962.4452592214222
4853,1.3351370675508778,3.0810379,8.9,123.60071015570415,182.1,12.899999999999999,18.4902,7811.79,19594.654376323924,2058449.8715289999,142034.261221,32429.446396726875,2169524.9936128054,2130158.822989607,719752.662421,2585415.0625,152.9293231696
2352,0.311796173955585,3.8666666666666663,37.0,133.33333333333331,218.0,13.73333333333333,87.02885633333332,9031.296,6000.0,1239972.323328,18304.222222222223,24126.722222222223,35555.555555555555,0.0,201223.22142222218,967416.0166043078,22726.409338888887
4347,0.25613285224459903,3.972266666666667,17.733333333333334,143.2188913347584,182.73333333333335,18.733333333333334,40.588522528,6746.12,27100.0,532115.9598382222,1882306.5379555551,4800.336504888888,4702488.888888889,429955.5555555555,125197.735984,144007.65271073062,78.8451147664
1025,0.3831751337858877,6.734999999999999,42.0,145.86979572486484,235.5,18.75,98.31373500000001,12534.0,26800.0,1230435.5625,1122.25,13035.930625,90000.0,2102500.0,1754.3532249999992,75409.26161714202,203.78990025000002
3438,0.5628713731485402,2.52,17.0,105.0,190.5,15.55,37.472300000000004,5434.4,5800.0,1086850.83,18640.141875,10270.624038878988,1875.0,151875.0,257463.50176874996,963106.6799999999,34664.58503759791
249,0.22107629470306886,8.704666666666666,12.666666666666666,155.01574277896532,198.66666666666666,21.366666666666667,26.02493544,1927.02,4500.0,621233.4578,1095002.6755555556,4805.920799999999,1280000.0,0.0,248968.60908888886,214767.64010504226,8886.426837175555
3965,1.3164978861177095,2.757714285714286,20.0,146.55805591447677,195.35714285714283,14.635714285714286,46.15762857142857,12461.71,19500.0,1199378.1511454082,35596.42882653061,22206.58350512108,4556938.775510204,3577806.1224489794,426895.68673469394,692448.8839285714,3721.495299756826
4437,0.3516208915450799,8.18769230769231,18.53846153846154,152.9869645496385,227.92307692307693,17.276923076923076,39.10611846153847,17428.8,30500.0,1943317.6710059175,513475.6,23082.85067455621,3786982.24852071,2899408.2840236686,637989.8792899409,5555783.522410641,60.524326440236706
3396,0.5671430394112396,3.7220000000000004,22.6,134.2,222.60000000000002,15.959999999999999,49.17275240000001,20997.888,38800.0,561416.1258342401,51091.44,12391.146400000001,650400.0,2550400.0,3679.293600000001,313371.60743027827,713.6860261600001
4652,0.8463750429445762,6.2092,12.0,146.520852186845,192.8,13.64,25.971719,4529.4400000000005,19400.0,203249.35902400006,292957.57360000006,2672.7232075069196,1638400.0,3114400.0,169968.769296,5421557.372040617,1215.138977559136
1383,3.3686410709367203,3.0712727272727274,13.90909090909091,129.09520257608148,212.0909090909091,17.01818181818182,28.79642402909091,10294.04,97800.0,32580.690262809923,4649.986115702481,278.39418842975203,37190.082644628106,1927933.8842975204,10349.942414876034,222806.15602637897,0.0064545456198347095
3424,0.4241772953899831,7.725,51.25,148.25,240.25,14.625,123.71032,44916.0,64400.0,3291239.1875,37644.75,85203.6075,601875.0,2126875.0,1085084.885,928268.75,1404.75
4042,0.46816473336544373,5.116428571428571,24.142857142857142,132.92857142857144,221.92857142857142,15.057142857142857,52.983321571428576,38982.479999999996,78400.0,2258253.9314236734,122959.81632653059,53844.83857142857,8585969.387755102,8812857.142857142,676102.6280102042,605548.9252444229,443.12933391836737
5429,0.5682174946717081,2.9879999999999995,31.166666666666664,146.46761354093886,193.66666666666666,13.274999999999999,75.1325,27561.96,33600.0,4554325.790658333,57762.40333333334,64437.01273293527,3783333.3333333326,1623333.333333333,1574446.2133333331,2567142.083333333,307.1023338880888
32,0.34169316573123026,1.6932,6.8,126.92085218684498,184.6,10.24,13.9234,8132.57,5500.0,3540437.149464,1633.5,57370.47721663038,1382400.0,540000.0,1521919.4976,60540913.5,174.61569275913604
5078,0.14235995600974924,7.155777777777778,9.222222222222221,138.682409445632,185.55555555555554,15.238888888888889,19.86799099555555,12792.720000000001,41600.0,1257827.0390222222,361521.144691358,20599.691466666663,534320.9876543209,1363209.87654321,429452.828454321,1765311.5687834637,1212.73088162
261,0.30816604223662436,10.366666666666665,30.0,170.70353875871996,236.0,25.633333333333333,66.62866666666666,2420.8,15300.0,451313.33555555553,927521.9999999999,3419.0936888888887,80000.0,6480000.0,159085.60222222222,400445.3433584926,8878.22542222222
1550,0.2592132775104286,2.7656,12.0,133.2188913347584,177.0,15.126000000000001,25.597942527999997,6570.08,20200.0,1308726.8480160001,78131.4304,18005.345856,409600.0,1081600.0,689876.4257439999,1550606.8348061724,1412.9269067664004
4287,0.3730784417821101,4.115714285714286,12.285714285714285,142.7153002224345,194.14285714285714,12.385714285714286,25.98257142857143,15501.9,18600.0,2586172.9053265303,179674.87551020412,40308.15187457405,1600000.0,1716326.530612245,904462.6612244898,3673225.765306123,195.7862747951837
1610,0.39749895217095405,6.98,38.800000000000004,135.8,231.60000000000002,13.66,91.61515200000001,27098.944,25200.0,5952516.71783424,133922.16,134101.5,614400.0,3465600.0,1994805.3599999999,43651.135128679336,774.161286
5205,0.38128584034294716,3.8499999999999996,29.0,125.5,212.5,17.85,67.8835,3970.8,7800.0,837774.0900000001,57192.7225,7668.86783178919,10890000.0,2102500.0,176656.29302499996,2381466.2399999998,143.69020679722502
2253,1.0384619826113568,6.92,68.85714285714285,166.57142857142856,249.14285714285714,19.15714285714286,170.29308571428572,15161.0,28800.0,106677.55102040815,9992.816326530612,3765.551020408163,1785306.1224489794,4741224.489795918,380.16979591836684,123453.0612244898,852.4897959183672
4633,0.9625052693335638,2.6899309999999996,8.166666666666666,121.7673768223708,178.83333333333331,13.091666666666665,16.82575,7922.26,23526.205835098564,1788772.2420472219,123364.17352222222,28204.45157770173,2192188.9982363135,2133220.9644934437,625448.0618,2252448.7847222225,132.71898744965551
740,0.4008280469593037,3.192,15.6,127.4,217.60000000000002,16.1,31.6255048,6518.9439999999995,26400.0,6520.068234239996,530.1600000000001,370.6775999999999,405600.0,4034400.0,1132.7255999999998,12071.209536461742,0.00023064
5843,0.2692669617419599,4.710000000000001,25.0,147.1403630448719,215.75,16.612499999999997,55.879375,9924.6,10000.0,3386099.7643750003,106192.05187499999,39273.00026875,430000.0,277500.0,767716.3543749999,2867971.75,700.1875086018749
1411,0.3789052680080569,9.58,47.6,154.4,245.6,16.619999999999997,113.72254799999999,27638.0,64600.0,3378600.96,107414.64000000001,95316.4896,7526400.0,3650400.0,977648.3735999999,181656.0,624.24
1637,0.32913809738619565,2.9256000000000006,11.8,134.01889133475842,180.8,15.350000000000001,25.387022528,3990.04,9400.0,2033464.5920160005,142823.5264,32900.15545600001,518400.0,577600.0,709954.537744,480572.88887934247,153.4853387664
5925,0.042911749151499694,1.1,7.0,92.0,179.0,17.3,14.007,154.8,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,0.34693716386752793,9.872,27.28571428571428,166.5019224141395,222.14285714285714,21.357142857142854,61.51314285714287,6998.18,22300.0,971017.3169999999,1962960.744897959,9981.235338291226,2266938.775510204,6418367.346938776,254130.5881632653,2663912.6669947756,18693.358268329877
508,0.36175551793099436,7.5785,15.5,140.51180708422402,210.0,13.850000000000001,33.43270158,7290.02,6200.0,3018888.875025,353906.00999999995,43276.48090000001,40000.0,2500.0,883101.8702250001,431047.4743707246,120.6954918225
2607,0.25979216875209304,10.653333333333332,24.0,169.902544928775,230.33333333333331,23.7,52.84,4268.4,10000.0,447079.67999999993,2181124.9800000004,3394.330688888889,1620000.0,888888.8888888889,168122.67555555556,4105510.8377208356,272.08379537999997
901,0.4811375519886398,6.066666666666666,18.333333333333332,129.33333333333331,226.66666666666666,13.116666666666665,38.353833333333334,66113.424,70200.0,1910590.243328,147605.55555555553,44900.055555555555,1502222.222222222,1280000.0,699350.2222222222,119569.10724062848,210.74044999999995
4195,0.5720593629085897,3.256859384615385,9.23076923076923,128.0160401437269,182.0769230769231,16.00769230769231,19.19950184615385,6770.5199999999995,59852.41167019713,194321.55399408282,725716.9273822486,1402.0870812866078,2133732.65608541,3133198.614524661,75310.66480236685,2356830.2340325755,86.42971519295148
3637,0.30630584996945887,11.205597666666666,30.666666666666664,148.2465304832432,223.66666666666663,24.5,71.84415666666666,4269.5599999999995,22463.10291754928,478757.1040888889,2067607.4866888889,3619.4935368888882,310352.0398901695,588765.3412835925,180564.3740222222,1779305.8348569588,267.3601415
503,0.37391881464412535,3.99,48.0,146.67690869658125,216.0,14.45,116.20828449999999,6637.2,4000.0,2018388.4900000002,27208.502500000002,25534.442025,40000.0,0.0,339527.6361,588289.0,25598.5760198025
477,0.3382081673249252,5.833333333333333,37.666666666666664,150.37020542538664,226.33333333333331,18.5,85.90507,5813.8,18293.216996573206,5158686.135555555,125667.55555555555,68558.57635555555,1698540.2516981643,1287245.4279075782,1055217.068888889,1904509.3587289988,575.2832
1254,0.45567804950166785,6.304666666666667,13.0,143.34907611229866,196.33333333333331,16.4,27.65090477333333,3274.02,7500.0,2025400.1378,540661.3422222221,23640.076799999995,3555555.5555555555,2000000.0,688723.2490888889,1099147.7195238143,56.69208161999998
505,0.3758104519849297,6.313333333333333,37.0,138.66666666666666,229.66666666666663,13.833333333333332,85.28307000000001,28264.8,65972.86798629283,3904894.58,110763.55555555553,61320.020000000004,3319048.3192201075,504532.2265368602,849338.8888888889,929446.761818487,566.2734222222223
4731,0.3250462322832451,2.097,11.444444444444443,141.7565813360171,186.61111111111111,14.411111111111111,23.768447111111108,8269.47,32200.0,1188504.861625,54625.93904320987,17029.727707902788,507932.0987654322,4320987.654320988,415299.17802469124,3677025.729906177,1012.6574703665
4518,1.0536817046400513,5.615571428571428,13.428571428571427,145.2009130573339,195.78571428571428,13.201428571428572,28.003814285714284,28697.42,44800.0,1653303.679002551,360184.1349489796,21169.633320703608,1785510.204081633,2564285.7142857146,863452.6734693879,6459060.363520408,3687.5737262874386
1404,0.44613015998587646,4.985714285714286,25.42857142857143,138.14285714285714,223.14285714285714,15.557142857142857,55.70514285714286,8295.119999999999,9000.0,545673.5818318368,51634.489795918365,9398.604081632651,1379591.836734694,204081.6326530612,382.984163265306,1391794.7658185237,1365.3922499999999
4301,0.27010133977350775,5.2592,20.6,148.920852186845,201.7,15.063,46.5172,28868.28,25200.0,3672353.2662639995,435697.0756,62091.45593515135,6186500.0,1358400.0,1203989.0560000003,5316994.14,5207.437265559136
3204,0.1813956400026219,14.73,32.0,170.36979572486484,231.5,24.7,74.94711964,1613.6,5300.0,122010.48999999996,348690.25,782.600625,3610000.0,4622500.0,61.93690000000007,1989.8262234257795,4868.62040025
3745,0.42017770462466547,6.984999999999999,41.5,153.0,235.0,16.1,96.8945,6622.2,16000.0,486436.50249999994,42025.0,6839.289999999999,302500.0,4000000.0,920.5156000000002,1139556.25,1659.7476
5898,0.737349747728927,2.9196666666666666,33.33333333333333,150.07501149328544,194.66666666666663,17.466666666666665,81.32593438666666,24698.399999999998,96000.0,716329.174288889,55462.64222222222,5769.579720199247,4275555.555555555,5722222.222222222,53428.80486666666,1060068.7638360956,14.125888337866666
5289,0.7405993721520754,3.9652000000000003,25.400000000000002,145.92085218684497,198.8,13.030000000000001,59.90610000000001,9100.599999999999,16000.0,1920483.3126400001,132105.78960000002,30370.347831794446,4134400.0,1824000.0,684025.5139840001,2699954.34,143.947866999136
1618,0.869024096266571,7.1,81.33333333333333,159.66666666666666,243.33333333333331,17.233333333333334,204.34826666666666,15732.0,42200.0,1092242.0,410.88888888888886,19734.22222222222,8888.888888888889,2135555.555555555,500333.3888888889,176022.22222222222,910.2222222222223
4507,0.5570451131660586,5.27625,20.25,155.7508876946302,202.125,17.0875,45.449125,6023.95,10800.0,734081.4350234375,512910.14609375,6583.541955457548,9959375.0,1505000.0,201323.101875,2461672.55859375,4181.970190585093
140,1.0187747941766803,24.616666666666667,23.166666666666668,193.83333333333334,270.6666666666667,28.21666666666667,48.21597333333334,12396.0,10100.0,477405.0,19013.88888888889,6324.938888888889,4834722.222222222,168055.55555555553,64790.13888888888,36125.0,4651.25
4823,0.46586151822772703,2.601333333333333,15.0,140.1342802076055,186.33333333333331,11.7,31.848000000000003,6040.76,5000.0,1680323.3413555555,13590.508888888888,18562.90793955487,268888.8888888889,222222.22222222222,376596.2755555555,2350834.722222222,35550.83037922142
3291,0.5280929795240054,4.597777777777777,34.0,139.0,224.66666666666669,15.455555555555556,79.36888888888889,26510.239999999998,43600.0,921927.9513520987,24084.0,16648.04987654321,6836543.209876543,4879506.1728395065,108280.97777777775,2459850.4107848452,710.0029691358025
5018,0.9081493226396125,2.474108108108108,19.35135135135135,137.03323855512363,193.0,12.643243243243244,45.89084864864865,52501.99,66500.0,2742531.6840683706,31218.892505478456,43765.84927267347,3256566.837107378,3830533.2359386412,1175152.5659167275,47995168.444119796,133.2792073796862
1706,0.3430039289468291,4.91,31.0,147.7653630448719,219.0,16.75,71.82447,12827.6,15600.0,5588446.567500001,116989.12687499999,102007.31401875001,120000.0,2707500.0,1798156.92,1912806.75,608.9972773518749
19,0.3617774603664932,4.014285714285714,15.142857142857142,131.57142857142858,221.14285714285714,13.928571428571427,30.609011000000002,9069.119999999999,7000.0,834529.749995102,29469.38775510204,15276.930612244898,165306.1224489796,0.0,61174.744897959186,330993.77486827574,11250.753474489795
1573,0.39729988416651124,5.65,65.5,153.0,234.0,15.35,162.28328449999998,17372.0,23600.0,825372.25,484.0,21054.010000000002,810000.0,3802500.0,94519.35359999997,189225.0,25122.25
1482,0.49227731395419616,5.76,51.33333333333333,160.66666666666666,243.99999999999997,19.1,124.63666666666666,5069.0,11400.0,364088.8888888889,13230.222222222223,13469.875555555554,20000.0,2420000.0,10522.168888888891,2688.8888888888887,910.2222222222223
5172,0.3179470393730462,1.6975000000000002,21.333333333333332,140.01967847370668,177.5,17.8,50.6620693,2308.05,13500.0,448995.56112499995,35112.2,3802.3627222222217,2005555.5555555555,2812500.0,33479.38068055556,149332.57626067664,8.827439901388889
838,0.137000903233683,1.1465,10.25,146.48951958184685,179.75,15.175,20.86175,2036.6799999999998,10000.0,4129.78651875,1212.0299999999997,4.375814982708634,187500.0,46875.0,2584.2675,2331.046875,5.8609199999999994e-05
4869,1.3620720600616292,2.26769825,7.5,128.60071015570415,183.75,13.025,14.996884625,5881.320000000001,10863.102917549282,1340602.360425,48156.33951875,14052.352997048425,1537229.7342872191,1475026.9004722838,149563.55551875,3889251.5625,10347.828823498474
684,0.2914748624362544,2.56775,18.0,134.017710626336,180.5,14.900000000000002,39.97517737,8510.06,25000.0,2873840.006268751,91298.40750000002,44553.234675,541875.0,7921875.0,895552.33516875,657833.2702812915,4217.192018866875
3817,0.6702661840125257,2.1014285714285714,20.857142857142858,147.49804063664297,190.14285714285714,17.34285714285714,47.68627714285714,2731.9,24200.0,27534.00736734694,28287.20204081633,141.92343496757434,3951020.4081632653,3773469.387755102,22481.14489795918,1802263.1966906174,0.03641605232653061
2513,0.9088018887705679,5.82,29.200000000000003,142.60000000000002,226.8,15.579999999999998,65.1632,13718.944,14000.0,641712.1322342401,60722.16,11052.758399999999,1622400.0,240000.0,450.38937599999986,1636750.6446025842,1605.701286
2717,0.30626487624546744,3.9374999999999996,39.0,157.91648110356,225.75,22.225,90.368,2903.7,24100.0,465767.101875,18841.6875,5144.364299999999,3967500.0,2296875.0,76320.75,170070.34502951748,106.92269999999999
5254,1.3176713225133079,7.823999999999999,7.7142857142857135,145.97224017794758,191.1428571428571,13.957142857142856,15.705142857142857,6629.768,22800.0,211221.09504440817,384018.17714285717,3636.695211936766,1141224.489795918,2673469.387755102,50737.622224489794,6469927.8955963645,1472.3340456480983
5420,0.35829023135324733,6.726166666666666,18.083333333333332,152.86749518165485,200.91666666666666,15.525000000000002,39.43818283333333,25536.66,30400.0,1497669.36696875,1370785.6940972218,18156.758769952212,2013055.5555555555,1023888.8888888889,414606.82888888894,3718111.4915383104,21167.632418940095
5554,0.46508986478231384,4.883333333333333,47.5,138.33333333333331,224.0,13.649999999999999,115.12133333333333,24166.944,55400.0,2303944.1037439997,29581.25,42369.38472222222,6698888.888888889,13831388.888888888,581529.6722222222,1165923.2897712523,1071.4077284722223
3436,0.4976402398503169,4.31,33.0,139.0,231.0,13.1,74.921595,3504.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575,0.5179276158384085,2.6439999999999997,15.14285714285714,138.25795446366186,190.28571428571428,12.242857142857142,31.878285714285717,6758.584,6000.0,1450502.0406240001,11853.507755102039,17170.561112108902,233877.5510204081,193877.55102040817,324089.1510204081,2734963.0664444147,32642.900102790958
634,0.23704625791899084,3.285,25.5,150.2653630448719,216.0,18.625,57.0275,5247.6,12800.0,522543.0675,31043.926875000005,5728.414518749998,7680000.0,1080000.0,100384.666875,1936836.75,107.91991485187499
3846,0.27617181349578573,1.7775999999999998,17.133333333333333,138.0188913347584,178.2,16.82,38.624602528,7321.12,26200.0,664641.346504889,32081.796622222217,7095.965144888888,4772888.888888888,421155.55555555556,152567.902864,46242.93459679184,11386.570014321956
5901,1.1992229009629243,3.0596666666666668,11.666666666666666,143.35650242982774,189.44444444444446,14.86111111111111,24.69905822222222,12640.86,68000.0,221791.44820277777,107230.74839506175,2404.828532178197,3091728.3950617285,4000987.654320987,51445.71209166666,3689576.6091636145,395.87729125697774
3179,0.8847492247967095,3.080888888888889,28.77777777777778,150.8348128924398,201.2222222222222,15.23333333333333,68.09355555555555,7703.96,9100.0,1080197.70491358,42002.153333333335,10340.924333163894,737777.7777777776,280987.65432098764,172289.11055555553,1077404.8024691357,15321.399242640442
3402,2.7044841688482926,9.86,34.666666666666664,144.66666666666666,245.33333333333331,13.766666666666666,78.828,21712.0,12800.0,531824.2222222222,220005.55555555556,12693.555555555555,802222.2222222221,108888.88888888888,185806.08000000002,568888.8888888889,304.22222222222223
3959,0.9053982867187843,3.548,31.333333333333332,150.1342802076055,197.66666666666666,13.971666666666664,75.83933333333333,33215.04,32400.0,4626255.7091333335,92008.40333333334,87139.28878352851,5745833.333333332,1965833.333333333,1756736.263125,3144860.833333333,3852.2615125547554
4117,0.2531311602621671,2.9256000000000006,11.8,134.01889133475842,180.8,15.350000000000001,25.387022528,15960.16,37600.0,2033464.5920160005,142823.5264,32900.15545600001,518400.0,577600.0,709954.537744,480572.88887934247,153.4853387664
4087,0.0676122690179077,6.548,43.6,152.4,238.39999999999998,17.02,104.44919999999999,18282.0,37000.0,479176.56,54.0,11668.860000000002,1622400.0,2160000.0,42289.644696,4056.0,162.24
2664,0.2197767540372735,10.366666666666665,30.0,170.70353875871996,236.0,25.633333333333333,66.62866666666666,4841.6,30600.0,451313.33555555553,927521.9999999999,3419.0936888888887,80000.0,6480000.0,159085.60222222222,400445.3433584926,8878.22542222222
906,0.2794184559932832,6.1899999999999995,33.0,156.67690869658125,226.0,17.2,75.134,10366.4,12000.0,1117671.84,74501.70250000001,10474.499025,810000.0,250000.0,16527.673600000002,254520.25,1680.6351198025002
3838,0.36283918669674275,5.8999999999999995,40.5,147.75,229.0,15.975,95.8295,5518.648,10500.0,486545.66324400005,49768.5,8886.551875000001,5690000.0,5171875.0,6131.335200000001,1993689.0302189244,1179.45050625
369,0.32480567269743604,4.265,28.5,129.0,223.5,12.55,69.205,10388.0,13800.0,1779556.0,34558.81,51688.0225,0.0,2102500.0,855902.5225,46172025.0,144.0
5909,0.2924823233557067,5.465454545454545,48.54545454545455,152.67614079076162,239.45454545454544,21.354545454545455,115.30243818181818,27269.648,72400.0,976158.076312066,35083.71900826447,15545.200619834708,2043305.785123967,2759008.26446281,3249.484462809919,196021.9439903927,1025.9793366942147
1930,0.3000792885655316,3.4,19.5,119.0,214.5,10.55,44.8905,9778.2,16000.0,2209533.6025,4475.61,49461.76,122500.0,4000000.0,1084722.25,41280625.0,175.29760000000002
5210,0.328977771465108,2.6475,19.666666666666664,136.51967847370668,178.83333333333334,16.06666666666667,45.989982633333334,6123.05,12300.0,4375785.658347222,106774.75555555557,78429.46272222223,88888.88888888889,1512499.9999999998,1436006.5723472221,45614.63955463069,450.81152323472224
14,0.37186068141492123,4.638,20.0,135.682409445632,190.0,14.533333333333333,44.64893544,5055.02,8300.0,5119978.666688889,231109.34222222219,75650.12702222222,180000.0,3208888.8888888885,1787902.6802,2513407.7279732544,4291.844481619999
3673,0.5796013131977336,7.027272727272728,77.54545454545455,166.49810753631448,247.81818181818184,22.1,194.05750363636366,35724.0,127200.0,302288.4669421488,2287.3388429752067,2515.9838429752062,23801.652892561986,214214.87603305787,3704.257190082645,334360.47656647384,8.48195717355372
514,1.1657398628228735,5.039999999999999,48.0,139.0,230.66666666666666,11.766666666666666,114.97572999999998,11704.0,34200.0,2309816.8888888885,9800.0,42554.16888888889,1075555.5555555555,5780000.0,202672.2222222222,204236.44826311816,107.55555555555556
2494,1.2021237520545642,9.571333333333333,18.666666666666664,161.01574277896532,201.66666666666666,22.633333333333333,41.87226877333333,3654.04,12000.0,549145.0133555555,2303802.6755555556,4198.944799999999,1620000.0,500000.0,217127.32020000002,625197.6730031557,271.79150384222226
715,0.31163060270752396,2.81775,17.75,134.017710626336,181.5,14.900000000000002,39.51630237,8856.06,25000.0,3133436.6700187502,119640.27000000002,49679.00188077328,541875.0,7921875.0,1199665.96516875,1852308.3308511572,2698.753643866875
3758,1.4170292808695215,2.801333333333333,9.666666666666666,145.1342802076055,193.66666666666666,12.666666666666664,19.659846166666668,5840.76,4000.0,1560331.7857999997,56291.30888888889,16022.99521486299,268888.8888888889,55555.555555555555,171580.81999999998,5082734.722222222,12269.44624588809
173,0.19286343887979843,4.752,37.2,147.2,234.39999999999998,19.1,88.94950479999999,9790.0,49800.0,120984.0,19357.440000000002,0.0,194400.0,9600.0,39443.79840000001,498177.604177242,1.8335270399999999
4175,2.475040660284112,10.536833333333332,9.0,145.0710757985441,199.49999999999997,13.274999999999999,19.30298386,12303.380000000001,28600.0,1589883.1735472218,409767.0822222221,25157.231162993423,1338888.8888888888,2584722.222222222,554369.4938472223,5695635.550818687,1445.3472450932554
237,0.38620701028158233,6.140000000000001,49.5,152.0,233.5,15.4,117.7341,14992.0,25200.0,373321.0,4225.0,10434.6225,722500.0,3062500.0,65638.43999999996,25.0,45582.25
200,0.8557564679456915,5.379999999999999,37.666666666666664,138.0,226.99999999999997,13.766666666666666,86.94916666666667,5916.2,20000.0,2056256.802222222,50138.88888888888,41914.775555555556,222222.2222222222,888888.8888888888,679778.0,404999.99999999994,4965.3934222222215
4807,1.0940550400149511,2.66769825,10.75,124.35071015570415,180.5,12.3,22.21275,3223.6600000000003,5831.551458774641,1639303.2004250002,53623.65451875001,20369.66662263526,1683673.5206669555,1433449.3275335515,585571.7655187501,3577889.0625,1197.668485998475
5704,0.24240820994107024,9.6875,49.5,157.55469358729724,247.0,24.224999999999998,117.4048125,9967.0,34000.0,1864605.421875,916597.6875,19810.78171875,4501875.0,907500.0,371870.416875,21.80954902864255,51.3629251875
2168,0.23358996361555398,4.446666666666666,49.0,142.0,224.66666666666663,14.399999999999999,118.30285633333332,9992.4,26000.0,1000546.58,8363.555555555555,17459.57555555555,268888.8888888889,5555555.555555555,159642.63475555554,576022.2222222222,22681.660088888886
5787,0.5192840441338713,5.081111111111111,44.0,146.22222222222223,230.22222222222223,16.011111111111113,105.43055555555556,28913.0,93600.0,734626.8172839505,12579.555555555555,11543.398024691358,3540246.913580247,3151111.111111111,84882.26172839504,2347088.0987654324,701.8149135802469
5697,0.3023773343805702,3.8366666666666664,33.99999999999999,155.63637517708082,224.33333333333331,19.5,78.02133333333332,6227.0,19000.0,1134214.1622222222,74296.26888888888,16335.982688888887,548888.8888888889,7028888.888888888,19646.526666666672,1153152.923087053,995.6393580466665
3479,0.6514274743517993,3.0387500000000003,32.25,153.8758876946302,199.625,16.6375,78.194475,21919.8,77600.0,621685.8350234375,54665.73984375,4381.188126878136,4230000.0,6276875.0,73312.86609375,770392.87109375,11.40563121009375
191,0.3111967368142345,2.975,25.5,143.67690869658125,215.0,17.6,57.2105,4786.8,28000.0,129420.0625,4617.2025,385.92602500000004,122500.0,6250000.0,25249.21,2471184.0,0.0653058025
3539,0.25787687290257505,5.6625,52.5,152.80469358729724,240.0,23.875,125.6183525,6561.0,35600.0,394490.671875,2479.6875,4403.542968749999,1687500.0,367500.0,50155.469999999994,3207.1374067798124,103.99680018749999
3261,0.49983611265457856,3.413076923076923,5.769230769230769,95.92307692307692,192.30769230769232,5.9,11.620923076923077,62318.15,10200.0,1125808.006331361,131738.4433136095,18561.611388035293,408994.0828402366,972071.0059171597,757546.581024852,10830000.000000002,214.79289940828403
4438,0.062345884279785824,3.6105454545454543,26.0,144.78285113556967,193.36363636363637,12.780909090909091,61.77381818181818,18511.52,16900.0,6764306.942697519,108702.95999999999,129628.63453832295,8380165.289256198,2864132.2314049588,2606692.5699173557,4678134.0,5730.439042610856
5559,0.3652450953324613,7.028499999999999,9.0,148.6891645039948,192.0,14.95,18.597,3074.26,12400.0,183191.42386875005,351200.281875,3212.2798524187924,967500.0,2382500.0,41930.16276875001,6136057.0625,1354.028244835475
5877,0.19502488392724684,3.8954285714285715,19.64285714285714,143.85465570603063,196.71428571428572,13.707142857142857,43.516714285714286,35062.64,65800.0,3685301.4286775505,162765.45168367348,54153.32938190344,737397.9591836734,5853928.571428571,1290727.3871428575,5869869.122448979,3247.688446904924
4237,0.2501625162431171,9.14,26.666666666666664,142.18510271269332,227.66666666666666,16.2,60.27361333333333,18085.8,20000.0,3967155.046666666,1372792.4688888888,66204.9396673893,15175555.555555554,7095555.555555556,2118933.1799999997,53271733.302198865,3886.7054222222214
4538,0.5861555240376726,4.447384615384616,22.153846153846157,154.04702788394357,201.6923076923077,16.57692307692308,50.393076923076926,10110.52,19100.0,757746.2182485209,347364.73609467456,7051.821765284025,11294674.556213018,1725207.1005917161,190447.71053254438,2403580.177514793,2734.9712744370177
1192,0.3823265094840019,6.9,57.00000000000001,150.39167315978375,242.0,22.740000000000002,137.713152,7528.0,24000.0,4394054.4399999995,39680.64,82036.41639999999,1081600.0,0.0,1329224.5264,1963.732847349718,511.68249616
