# FEAT_ID     Score                   Feature Expression
149           0.902132870448728363    ((ave:covalent_radius_slater + ave:covalent_radius_cordero) * (mp_bandgap / ave:covalent_radius_pyykko))
150           0.9021315181822952      ((max:mendeleev_number * mp_bandgap) / (min:vdw_radius_mm3 - min:covalent_radius_cordero))
151           0.902121268692499534    ((min:vdw_radius_mm3 * mp_bandgap) * (max:mendeleev_number^2))
152           0.902119097330645991    ((mp_bandgap / min:vdw_radius_mm3) * min:vdw_radius)
153           0.902076410723827937    ((min:vdw_radius_mm3 + min:covalent_radius_cordero) * (mp_bandgap / min:vdw_radius_mm3))
154           0.90207374434001053     ((min:vdw_radius_alvarez + min:covalent_radius_cordero) * (mp_bandgap / min:vdw_radius_alvarez))
155           0.90207252683630279     ((max:first_ion_en / max:mendeleev_number) + mp_bandgap)
156           0.902051596505008546    ((min:vdw_radius_mm3 + ave:covalent_radius_pyykko) * (mp_bandgap / min:atomic_radius_rahm))
157           0.902020646551715655    ((min:covalent_radius_pyykko_triple + min:vdw_radius_alvarez) * (mp_bandgap / min:atomic_radius_rahm))
158           0.902002804453295393    ((min:vdw_radius_alvarez * mp_bandgap) / (min:vdw_radius_mm3 + min:covalent_radius_pyykko_double))
159           0.902002440574694364    (sqrt(min:atomic_radius_rahm) * mp_bandgap)
160           0.901946859166386394    ((ave:covalent_radius_cordero * mp_bandgap) / (max:mendeleev_number * ave:covalent_radius_pyykko))
161           0.901911785476731231    (cbrt(min:atomic_radius_rahm) * (mp_bandgap / max:mendeleev_number))
162           0.90190157340766941     ((ave:covalent_radius_slater * mp_bandgap) / (max:mendeleev_number * ave:covalent_radius_pyykko))
163           0.901883824037155835    ((ave:first_ion_en / max:mendeleev_number) + (|mp_bandgap|))
164           0.901883536773600336    (sqrt(min:covalent_radius_pyykko) * (mp_bandgap / min:vdw_radius))
165           0.901878513952046434    ((min:vdw_radius + min:covalent_radius_pyykko) * (mp_bandgap / min:vdw_radius))
166           0.901873092941197996    ((min:atomic_radius_rahm * mp_bandgap) * (min:vdw_radius - min:covalent_radius_cordero))
167           0.901848544625643456    ((min:vdw_radius_mm3 + min:covalent_radius_cordero) * (mp_bandgap / min:vdw_radius_alvarez))
168           0.901823325066001491    ((min:vdw_radius_mm3 + ave:covalent_radius_slater) * (mp_bandgap / min:atomic_radius_rahm))
169           0.901806765775246877    ((min:covalent_radius_pyykko_double + min:covalent_radius_pyykko_triple) * (mp_bandgap / min:covalent_radius_pyykko_double))
170           0.901795651127688336    ((sum:first_ion_en + mp_bandgap) * (mp_bandgap / sum:first_ion_en))
171           0.90178411980412021     ((min:covalent_radius_pyykko_triple * mp_bandgap) / (min:covalent_radius_pyykko_double + min:covalent_radius_pyykko_triple))
172           0.901771754760642086    ((min:vdw_radius_mm3 + ave:covalent_radius_cordero) * (mp_bandgap / min:atomic_radius_rahm))
173           0.901770418769872739    ((min:atomic_radius_rahm * mp_bandgap) / sqrt(min:covalent_radius_pyykko_double))
174           0.901749872881656311    ((min:covalent_radius_slater * mp_bandgap) / (max:mendeleev_number * min:covalent_radius_cordero))
175           0.901727372059177412    ((min:atomic_radius_rahm + ave:covalent_radius_pyykko) * (mp_bandgap / min:atomic_radius_rahm))
176           0.901722757155709709    ((ave:covalent_radius_pyykko + ave:covalent_radius_slater) * (mp_bandgap / ave:covalent_radius_cordero))
177           0.901722556934786534    ((min:vdw_radius_mm3 * mp_bandgap) / cbrt(min:vdw_radius_alvarez))
178           0.901712180815916309    ((min:atomic_radius_rahm * mp_bandgap) * (min:vdw_radius - min:covalent_radius_slater))
179           0.90171197604208797     ((mp_bandgap / max:mendeleev_number) + mp_bandgap)
180           0.901708383786789192    ((ave:first_ion_en + max:first_ion_en) * (mp_bandgap / ave:first_ion_en))
181           0.901693186949959036    ((min:vdw_radius_mm3 + min:covalent_radius_pyykko) * (mp_bandgap / min:vdw_radius_alvarez))
182           0.901686669465604274    ((|mp_bandgap|) + mp_bandgap)
183           0.901670594559079608    ((ave:covalent_radius_cordero * mp_bandgap) / (ave:covalent_radius_pyykko + ave:covalent_radius_cordero))
184           0.901663480263290795    ((sum:first_ion_en * mp_bandgap) / (sum:first_ion_en - mp_bandgap))
185           0.90166067899534752     (|(mp_bandgap / max:mendeleev_number) - (|mp_bandgap|)|)
186           0.901656469493697377    ((ave:covalent_radius_pyykko + ave:covalent_radius_cordero) * (mp_bandgap / ave:covalent_radius_pyykko))
187           0.90165010327565942     ((max:first_ion_en + max:en_allen) * (mp_bandgap / max:en_allen))
188           0.901643187906495114    (cbrt(min:covalent_radius_cordero) * (mp_bandgap / min:vdw_radius_alvarez))
