ID,exfoliation_energy (J/m^2),min:bulk_modulus (GPa),min:thermal_conductivity (W / m / K),min:evaporation_heat (KJ / mol),max:num_p_valence,ave:num_p_valence,min:boiling_point (K),ave:thermal_conductivity (W / m / K),var:heat_capacity_molar (J / mol / K),ave:hhi_r,var:num_p_valence,ave:electron_affinity (eV),max:electron_affinity (eV),min:melting_point (K),min:heat_of_formation (KJ / mol),max:heat_capacity_molar (J / mol / K),ave:icsd_volume (cm^3 / mol),ave:mendeleev_number,min:vdw_radius_uff (pm),max:thermal_conductivity (W / m / K),var:electron_affinity (eV),max:mendeleev_number,ave:vdw_radius_uff (pm),sum:thermal_conductivity (W / m / K),ave:heat_capacity_molar (J / mol / K),ave:bulk_modulus (GPa),min:num_valance,perimeter_area_ratio (AA^-1),max:icsd_volume (cm^3 / mol),ave:atomic_volume (cm^3 / mol),ave:evaporation_heat (KJ / mol)
2329,0.3227648419242299,7.7,0.449,41.95,5.0,3.333333333333333,457.5,24.299333333333333,181.38775555555554,6233.333333333333,5.555555555555555,2.7486911999999997,3.0590368,386.7,106.757,54.43,33.37333333333333,87.33333333333331,275.4,72.0,0.19262878287871987,97.0,391.79999999999995,145.796,44.90666666666666,81.79999999999998,17.0,0.8377776828395777,42.51,20.166666666666664,184.63333333333333
791,0.40433785481984036,11.0,0.236,49.8,4.0,3.6,553.0,1.8943999999999999,0.8718806399999989,4980.0,0.24,1.4811684,1.970876,317.3,196.6,25.73,27.959999999999997,91.19999999999999,414.7,3.0,0.35972030024664003,92.0,434.08,18.944,24.967599999999997,43.4,5.0,0.5940216867821475,33.94,19.1,49.8
1626,0.8710681194363632,46.798939497262666,0.0277,6.54,5.0,4.0,85.01,20.520775,3.905643,1625.0,3.0,2.625892275000001,3.4011897000000006,53.53,79.335,31.304,18.85,96.25,336.4,82.0,1.803258291634893,102.0,363.875,164.1662,30.162999999999997,54.897436833080945,7.0,0.789532110091396,26.14,16.75,61.18
5211,0.26680576985245436,76.10604085052228,0.02658,15.579091192355275,4.0,3.0,90.19,23.519935,6.813146999999997,1400.0,3.0,1.262335125,1.4611135,54.8,249.229,29.378,16.0225,90.0,302.3,94.0,0.11853852710292188,101.0,338.075,282.23922,27.871000000000002,97.07953063789171,6.0,0.8398729101529536,17.36,12.307500000000001,97.18431839426646
464,0.44623793386369254,1.9,0.12,29.56,5.0,3.333333333333333,331.9,11.746666666666666,531.3799999999999,5600.0,5.555555555555555,2.2583921333333334,3.3635882000000006,265.9,111.85,75.69,62.11999999999999,70.33333333333333,364.1,35.0,2.442916691550943,98.0,400.6333333333333,35.24,59.38999999999999,25.426824722128302,2.0,0.8109594322774691,65.14,26.9,67.70666666666666
1729,0.1736272351295667,7.7,0.449,41.95,5.0,4.6,457.5,1.9592,133.726096,5040.0,0.64,2.6357018400000003,3.0590368,386.7,106.757,54.43,41.084,95.00000000000001,437.0,8.0,0.7168499534328062,97.0,447.4,19.592,48.648,12.36,17.0,0.5265974604479265,42.51,24.820000000000004,67.96000000000001
3632,0.348034488065907,1.9,0.02658,15.579091192355275,5.0,2.5,90.19,22.11440833333333,321.75889888888884,2341.6666666666665,4.583333333333333,1.2065619916666668,3.3635882000000006,54.8,111.85,75.69,34.07333333333333,72.33333333333333,291.2,80.0,1.3237271984128445,101.0,355.20833333333337,265.3729,35.736666666666665,78.48096889598051,2.0,1.0046583294157518,65.14,19.358333333333334,104.08462133014802
2295,0.5804725683522697,1.1,0.0089,20.41,5.0,3.9999999999999996,238.6,22.339266666666667,10.761706888888888,1200.0,1.9999999999999998,2.7791723333333334,3.612725,172.2,121.302,33.949,28.383333333333333,93.66666666666666,394.7,67.0,1.3896200962142224,99.0,409.5333333333333,67.0178,31.62933333333333,20.066666666666666,7.0,1.147401314392562,29.05,17.9,112.27333333333333
3907,0.31305388555391417,7.7,0.02583,20.055855572740406,5.0,2.6666666666666665,77.4,7.824943333333333,166.6251368888889,2633.333333333333,4.222222222222222,0.6950122666666665,3.0590368,63.29,106.757,54.43,29.49333333333333,81.99999999999999,312.4,23.0,3.3500186637676084,100.0,376.1333333333333,46.94966,36.30466666666666,79.194900444565,4.0,1.23054685727409,42.51,19.03333333333333,209.66861852424682
936,0.510257767247882,9.6,8.0,142.0,3.0,1.0,1883.0,14.666666666666666,1.4450000000000007,3533.333333333333,2.0,0.41053399999999995,0.942362,544.5,179.1,28.07,53.71333333333334,38.33333333333333,370.3,18.0,0.14142051079200002,87.0,392.5333333333333,44.0,27.22,16.73333333333333,2.0,0.9180827198193263,62.88,33.1,152.0
2825,0.743486634596381,7.7,0.205,10.5,4.0,1.5172413793103448,717.824,198.69844827586206,1.7392743781212932,1000.0,3.766944114149821,2.2208098044827587,2.30863,386.0,277.17,25.418000000000006,20.297931034482758,79.10344827586206,329.3,320.0,0.012620269212032444,94.0,357.4448275862069,5762.255,24.387034482758622,139.47241379310347,6.0,1.0595072374624863,25.76,12.210344827586207,215.01724137931035
1737,2.3489067811275253,96.5379387036078,60.0,328.0,2.0,1.3333333333333333,3023.0,66.66666666666666,0.783752,1733.333333333333,0.8888888888888888,0.8721413333333333,1.232712,1210.6,372.0,25.1,18.746666666666666,76.33333333333333,291.2,80.0,0.2600224113208889,84.0,382.4,200.0,23.848,121.02529246907184,8.0,1.4502514656277568,22.23,11.433333333333334,332.0
3534,0.32217171678439177,7.7,0.205,10.5,4.0,2.571428571428571,717.824,19.831428571428567,2.315938775510207,1314.2857142857142,2.816326530612245,1.33134516,2.07710403,302.93,271.96,26.03,22.002857142857145,85.57142857142856,291.2,80.0,0.7489551514829977,94.0,397.4,138.82,23.994285714285713,52.23347363901545,6.0,1.2649011521217794,25.76,13.242857142857142,131.8
4440,0.6826456086772393,42.0,0.02658,15.579091192355275,4.0,3.384615384615385,90.19,16.63174153846154,4.011387455621302,1500.0,1.1597633136094676,1.3994528151784795,2.319978597320232,54.8,130.4,29.378,21.14692307692308,95.0769230769231,276.3,120.0,0.1059615081722558,101.0,372.63846153846157,216.21264,27.794923076923077,65.14217898493678,6.0,0.8361922913279264,30.21,14.984615384615386,78.4794407337571
973,0.20666038429911804,7.7,0.449,41.95,5.0,3.333333333333333,457.5,11.966,169.77102222222223,4200.0,5.555555555555555,2.0553578666666663,3.0590368,386.7,106.757,54.43,47.03333333333333,69.66666666666666,364.1,35.0,2.014742802434275,97.0,421.3666666666667,35.898,45.21666666666666,29.29349138879497,2.0,0.9762762071508764,56.08,28.366666666666667,75.96666666666667
5848,4.087231404285371,11.0,0.02658,15.579091192355275,4.0,2.9230769230769234,90.19,23.821895384615388,6.225333775147929,2146.1538461538466,2.6863905325443787,1.1666323076923077,1.4611135,54.8,159.3,29.378,18.13153846153846,82.15384615384616,245.1,139.0,0.14028739993759762,101.0,340.36923076923074,309.68464,27.419384615384615,67.91140975416755,1.0,0.9228989839985144,21.63,13.969230769230771,85.40251765683402
3847,0.2943431597886821,1.9,0.02658,15.579091192355275,5.0,3.0,90.19,31.38219333333333,546.7348586666665,3833.333333333333,4.666666666666666,1.8302339,3.3635882000000006,54.8,111.85,75.69,31.50333333333333,85.33333333333333,302.3,94.0,1.2809552843112875,101.0,357.0666666666666,188.29316,42.806,79.33534695017408,6.0,1.1093798378378013,65.14,14.909999999999998,129.0463637307851
5964,0.30172666038321194,46.798939497262666,0.0277,6.54,5.0,5.0,85.01,0.0277,0.0,1500.0,0.0,3.4011897000000006,3.4011897000000006,53.53,79.335,31.304,16.42,102.0,336.4,0.0277,0.0,102.0,336.4,0.0277,31.304,46.798939497262666,7.0,2.022477389040644,16.42,17.1,6.54
2545,0.3743056793350541,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,106.67259999999999,16.17288022222219,1000.0,5.555555555555555,3.1780266666666668,3.612725,172.2,121.302,33.949,25.02,89.33333333333333,329.3,320.0,0.37792528200555564,99.0,372.9,320.0178,31.105333333333334,74.06666666666666,7.0,1.0850103228017738,29.05,15.866666666666664,126.94
1753,0.26124516319176794,58.0,3.0,49.8,4.0,3.0,1263.0,35.0,0.39689999999999875,3250.0,1.0,1.5414715,1.970876,505.1,196.6,26.99,30.494999999999997,87.5,439.2,67.0,0.18438822462025006,92.0,443.1,140.0,26.36,61.5,14.0,0.7874985230400132,33.94,18.4,172.9
1206,3.1963409696493414,130.0,100.0,309.0,0.0,0.0,3143.0,160.0,15.557042000000003,3566.6666666666665,0.0,-1.3792478466666664,0.66225646,1551.0,324.0,24.81,9.113333333333333,72.66666666666666,274.5,190.0,2.0838699170692734,77.0,278.73333333333335,480.0,19.232,146.66666666666666,2.0,1.5543248704825772,11.12,5.566666666666666,335.7
3972,0.39215913827591425,8.3,0.52,59.7,4.0,3.4285714285714284,958.1,7.582857142857143,0.06735240816326554,5400.0,0.5306122448979591,1.4748781657142858,2.02067,490.0,195.2,25.52,31.474285714285713,89.71428571428571,420.5,35.0,0.42984681856994755,93.0,426.5285714285714,53.08,25.313142857142857,20.17142857142857,16.0,1.0943296789903414,35.38,18.128571428571426,108.65714285714286
1541,0.297811561270439,1.9,0.12,29.56,5.0,3.333333333333333,331.9,7.746666666666666,562.9130888888888,5466.666666666667,5.555555555555555,2.3843921333333333,3.3635882000000006,265.9,111.85,75.69,51.19,81.66666666666666,312.4,23.0,1.917649873950943,98.0,383.4,46.48,58.91333333333333,58.773272818661994,4.0,0.8810888552909305,65.14,20.366666666666667,208.70666666666665
746,0.4057716496931649,8.3,0.52,32.4,4.0,3.6,876.0,20.312,0.1254549600000009,5200.0,0.24,1.534002,2.02067,490.0,227.2,25.363000000000003,26.494,91.4,420.5,50.0,0.35526861333599996,93.0,421.5,101.56,25.073800000000002,13.780000000000001,15.0,1.2121063388536129,29.81,15.14,48.78
5217,0.3322720118235685,45.0,0.02658,15.579091192355275,4.0,2.5,90.19,56.76329,3.5353681875000014,775.0,2.75,1.5368803884952866,2.113227553981147,54.8,147.1,29.378,21.3125,89.5,302.1,160.0,0.13103092824823687,101.0,360.325,908.21264,27.65375,63.80302042526114,2.0,0.8413026854866785,27.05,14.575,114.73954559617763
1557,0.3361768930369348,7.7,0.449,41.95,5.0,3.333333333333333,457.5,5.965999999999999,172.98,4066.6666666666665,5.555555555555555,2.1416911999999995,3.0590368,386.7,106.757,54.43,39.33,72.99999999999999,334.5,17.0,1.6830458996787199,97.0,411.5,17.898,45.129999999999995,18.799999999999997,3.0,1.058519174016318,42.51,23.733333333333334,150.3
4475,0.2260270360044517,1.9,0.12,29.56,5.0,3.75,331.9,4.34,453.13229999999993,5825.0,4.6875,2.5994411500000005,3.3635882000000006,265.9,111.85,75.69,57.097500000000004,79.75,334.5,17.0,1.7517621420711083,98.0,397.79999999999995,34.72,63.4,11.675,3.0,0.648170044806581,65.14,22.575,113.92
5924,1.0454209759563586,79.1929288405358,82.0,225.1,1.0,1.0,2353.0,82.0,0.0,2000.0,0.0,0.3,0.3,429.32,243.0,26.74,26.14,79.0,446.3,82.0,0.0,79.0,446.3,82.0,26.74,79.1929288405358,13.0,1.3242213354257708,26.14,15.7,225.1
5333,0.2873033263144647,8.3,0.02658,0.904,4.0,2.5,20.28,12.248415,2.3804763593749976,2020.3878646936603,3.75,1.4904933194149876,2.550432555319901,14.01,111.8,29.378,23.110000000000003,97.25,284.8,97.0,0.3115352027436167,103.0,335.3125,195.97464,28.320875,58.540430306810556,1.0,0.7354508419679963,32.02,14.225000000000001,22.86554559617764
4834,0.38176104360750585,65.0,0.02658,15.579091192355275,4.0,3.272727272727273,90.19,10.655694545454546,3.0169108760330583,1681.818181818182,2.3801652892561984,1.300344,1.970876,54.8,196.6,29.378,18.92,91.27272727272728,317.0,57.0,0.23370016224890908,101.0,352.81818181818187,234.42528,28.31581818181818,97.62257516401621,6.0,0.7212252527641733,33.94,14.027272727272727,153.67570268534928
3990,0.35435977545584285,7.7,0.205,10.5,4.0,2.4444444444444446,717.824,24.33611111111111,2.122822222222225,1288.8888888888887,3.135802469135802,1.2830577944444446,2.07710403,302.93,271.96,26.03,21.284444444444446,83.77777777777777,291.2,80.0,0.7967857802499362,94.0,386.27777777777777,219.025,23.973333333333333,60.37047949701202,6.0,1.279919653816982,25.76,12.81111111111111,141.45555555555555
3579,0.296924387949647,7.7,0.449,41.95,5.0,3.9999999999999996,457.5,3.816333333333333,184.39135555555555,5233.333333333333,0.6666666666666666,1.9907582666666666,3.0590368,386.7,106.757,54.43,37.276666666666664,92.0,437.0,8.0,0.7469163537564087,97.0,444.66666666666663,11.449,35.22666666666666,34.56666666666666,16.0,1.050501729246817,42.51,22.5,87.91666666666666
5328,0.6927379095614825,9.6,8.3,58.5,0.0,0.0,629.73,14.766666666666666,0.00168199999999999,2566.6666666666665,0.0,0.8383055809771015,2.2256767429313045,234.28,61.38,28.07,49.86,34.0,270.5,18.0,0.9623993705110776,74.0,337.0333333333333,44.3,28.040999999999997,14.73333333333333,2.0,0.9657616886505375,62.88,30.933333333333334,114.16666666666666
5273,0.2614824497530961,45.0,0.02658,15.579091192355275,4.0,2.8,90.19,45.015948,7.412731289999999,1160.0,2.56,1.4161592553981146,2.113227553981147,54.8,147.1,29.378,18.794999999999998,90.19999999999999,302.1,170.0,0.09252144251892148,101.0,356.77000000000004,900.3189600000001,27.1851,100.47121225103493,2.0,0.6250841285075338,23.48,13.473,170.52745471541317
2298,1.1058920995633703,1.9,0.12,29.56,5.0,4.4,331.9,28.096,721.95390864,5620.0,1.44,2.9432943600000003,3.3635882000000006,265.9,111.85,75.69,53.246,97.4,385.1,140.0,0.7065876477677829,98.0,412.14,280.96,62.2554,8.120000000000001,4.0,0.5941666647606738,65.14,19.86,155.50441503230925
487,3.524492072980844,100.0,22.0,383.0,2.0,1.3333333333333333,2628.0,107.33333333333333,5.712200000000001,1200.0,0.8888888888888888,0.9526807333333334,1.3895211,1683.0,450.0,25.06,19.236666666666665,73.66666666666666,317.5,150.0,0.3816590118989356,85.0,392.16666666666663,644.0,21.679999999999996,103.33333333333331,4.0,1.134350000679037,20.02,11.6,396.2
3101,0.15438427825800777,1.1,0.0089,20.41,5.0,1.6666666666666665,238.6,93.3363,7.268213555555549,666.6666666666666,5.555555555555555,1.5695256666666666,3.612725,172.2,107.5,33.949,36.19,40.333333333333336,298.3,140.0,2.087331757866889,99.0,330.43333333333334,560.0178,30.136333333333333,4.566666666666666,1.0,0.7924204660790329,39.76,22.03333333333333,72.07
979,0.33555467709418596,1.9,0.12,29.56,5.0,4.0,331.9,11.496,405.29742400000003,6480.0,4.0,2.7552705600000005,3.3635882000000006,265.9,111.85,75.69,55.642,88.80000000000001,317.0,57.0,1.4802014045406788,98.0,398.52,57.48,65.624,41.52,17.0,0.7710508941780838,65.14,20.98,175.248
3426,0.20612222136933628,7.7,0.02658,10.5,4.0,3.0769230769230766,90.19,5.341863076923078,5.079791147928995,1023.0769230769231,2.840236686390533,1.2696250407692307,2.07710403,54.8,249.229,29.378,19.37461538461538,88.46153846153845,312.4,23.0,0.23978018588115155,101.0,345.4384615384615,138.88844,27.937076923076923,93.09337100174295,4.0,0.7197739981570153,25.76,14.138461538461538,142.43937082547674
2376,0.45675038079611224,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,8.013333333333332,0.02993088888888845,4866.666666666667,3.5555555555555554,1.3517799999999998,2.02067,490.0,227.2,25.73,27.346666666666664,78.66666666666666,314.1,23.0,0.8948276641999999,93.0,385.0333333333333,24.04,25.485333333333337,42.199999999999996,16.0,1.207921576271463,29.81,15.533333333333333,231.46666666666664
3581,0.2890823769941364,7.7,0.1805,0.904,5.0,1.6666666666666665,20.28,66.87649999999998,163.9789428888889,3243.8504862582136,5.555555555555555,1.2792605999999997,3.0590368,14.01,106.757,54.43,39.57333333333333,72.0,288.6,200.0,1.6725319653807196,103.0,359.5,401.259,36.398333333333326,27.166546508732555,1.0,1.0012901548548543,44.19,23.23333333333333,65.48466666666667
5462,0.16948866472023136,1.1,0.0089,15.579091192355275,5.0,3.8181818181818183,90.19,9.111858181818183,5.522977603305784,790.9090909090909,1.6033057851239672,1.7796922236363637,3.612725,54.8,121.302,33.949,18.918181818181818,97.27272727272728,287.2,100.0,0.7982382026845949,101.0,352.41818181818184,100.23043999999999,29.79381818181818,71.9134842549253,6.0,0.964978419640353,29.05,14.190909090909091,50.41388450353111
5292,0.5346755896263848,76.10604085052228,0.02658,15.579091192355275,4.0,2.769230769230769,90.19,9.556863076923078,4.29063422485207,1392.3076923076924,3.4082840236686387,1.173078576923077,1.4611135,54.8,249.229,29.378,16.28923076923077,86.53846153846153,314.4,31.0,0.1866692630518402,101.0,339.04615384615386,248.47844,27.997076923076925,101.91956674266928,5.0,0.47939582568649547,17.36,12.26153846153846,152.32398621009213
5591,0.24326376106388117,76.0,0.02658,15.579091192355275,4.0,3.1764705882352944,90.19,62.95837529411765,15.95006845674741,676.4705882352941,1.3217993079584776,1.3232937,1.4611135,54.8,249.229,29.378,17.89764705882353,94.76470588235296,350.0,235.0,0.1066078085924035,101.0,380.4588235294118,1070.29238,26.559882352941177,81.71567349151442,3.0,0.8709091153585923,20.02,13.08235294117647,133.62176488917106
4495,2.848574801742982,11.0,0.02658,15.579091192355275,4.0,2.9230769230769234,90.19,17.283433846153848,5.966951763313608,2415.3846153846157,2.6863905325443787,1.1796635384615386,1.4611135,54.8,159.3,29.378,18.32846153846154,81.92307692307693,245.1,85.0,0.13141456722394082,101.0,341.23846153846154,224.68464,27.46092307692308,63.296025138782944,1.0,0.9180668950005996,21.63,14.076923076923078,92.32559457991094
3588,0.3415211009967723,1.1,0.0089,20.055855572740406,5.0,2.6,77.4,6.408726000000001,14.269241839999996,2300.0,5.040000000000001,1.2402900000000003,3.612725,63.29,121.302,33.949,26.140000000000004,67.2,329.5,16.0,4.088531086150001,100.0,362.88,32.04363,29.6124,34.7129765755418,3.0,1.377100089851097,29.05,16.94,145.2551711145481
4632,2.990082385019197,11.0,0.02658,15.579091192355275,4.0,3.0,90.19,19.015947999999998,4.279462560000001,2045.0,3.0,1.3221593,1.970876,54.8,159.3,29.378,20.526999999999997,79.5,245.1,85.0,0.20563737573946003,101.0,341.78999999999996,380.31896,27.702799999999996,65.61362451031336,1.0,0.798174406552645,33.94,14.512500000000001,69.41745471541316
2728,0.791142398027631,1.1,0.0089,20.41,5.0,4.666666666666667,238.6,8.340749999999998,12.035761249999991,1500.0,0.5555555555555555,3.144604166666667,3.612725,172.2,121.302,33.949,27.795,97.33333333333333,394.7,50.0,1.0956855730034725,99.0,399.4166666666667,50.0445,32.3975,4.583333333333333,7.0,0.8057112573697618,29.05,17.766666666666666,22.40833333333333
713,0.2979797503143607,7.7,0.449,41.95,5.0,3.75,457.5,25.33675,164.502075,4275.0,4.6875,2.459841715,3.0590368,386.7,106.757,54.43,34.6625,88.75,287.2,100.0,1.0771042496644716,97.0,409.3,202.694,47.025,50.775,9.0,0.6928398163047128,42.51,20.95,128.7375
872,0.8098785214919487,22.0,50.0,32.4,3.0,2.0,876.0,63.66666666666666,0.45442222222222206,3166.6666666666665,2.0,0.9213333333333333,1.156,1090.0,302.5,26.07,17.966666666666665,81.66666666666666,283.4,91.0,0.027534222222222203,89.0,376.46666666666664,573.0,25.116666666666667,74.66666666666667,10.0,0.71380955396779,21.52,10.933333333333332,147.8
1822,0.7576271319002165,42.0,24.0,195.2,3.0,2.5,1908.0,38.5,0.4275187499999989,3050.0,0.75,0.8594999999999999,1.046,429.32,243.0,26.74,29.1925,85.75,442.0,82.0,0.10434674999999999,88.0,443.075,308.0,25.607499999999998,51.298232210133946,13.0,0.5258894438119014,30.21,17.724999999999998,202.67499999999998
4647,0.29571017328772586,17.0,0.02658,0.904,4.0,1.6,20.28,40.082832,1.6747022400000011,1872.6205835098565,3.8400000000000003,0.8910334,1.4611135,14.01,177.8,29.378,28.59,84.80000000000001,288.6,200.0,0.28764512374734,103.0,323.42,200.41415999999998,28.4714,56.56227215068799,1.0,1.2007767269125351,44.19,17.220000000000002,37.31323647694211
5046,0.37986171674079605,76.10604085052228,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,10.301053333333332,2.765319638888889,1008.3333333333333,3.5555555555555554,1.6717714099391654,2.5700308197566617,54.8,249.229,29.378,15.549999999999999,87.66666666666666,287.2,100.0,0.31622869802393383,101.0,331.29166666666663,123.61264,28.232833333333332,95.73736056701485,6.0,0.7911512363773772,17.36,11.739166666666666,98.06106079490351
3587,0.33370986362167043,8.3,0.236,49.8,4.0,3.1,553.0,51.5592,0.6339560399999994,4960.0,1.8900000000000001,1.5219234,2.02067,317.3,227.2,26.74,26.003,88.8,314.8,430.0,0.42361831636223996,93.0,411.34999999999997,515.592,25.1916,25.099292884053582,5.0,0.7041763811501492,29.81,15.9,93.7
3466,0.18453131938858303,1.1,0.0089,20.41,5.0,2.4,238.6,34.40356,86.23877719999997,2300.0,5.040000000000001,1.7727138000000002,3.612725,172.2,121.302,33.949,22.738000000000003,66.2,329.5,140.0,2.4109250275717606,99.0,366.70000000000005,172.0178,25.491,29.840000000000003,3.0,1.345603015432085,29.05,14.540000000000001,273.10041503230923
220,0.3136780443603741,1.1,0.0089,20.41,5.0,4.5,238.6,2.006675,13.321507687499995,2250.0,0.75,2.9451342499999997,3.612725,172.2,121.302,33.949,30.6325,96.0,394.7,8.0,1.3370322284566876,99.0,405.275,32.1068,31.841749999999998,8.575,7.0,0.48776034819317,35.38,19.349999999999998,58.307500000000005
11,0.3254523725199771,1.1,0.0089,20.41,5.0,4.0,238.6,11.40712,11.803347359999997,1760.0,4.0,2.9545800000000004,3.612725,172.2,121.302,33.949,26.770000000000003,89.60000000000001,317.0,57.0,1.7326193641000003,99.0,379.15999999999997,57.0356,32.2312,40.88,7.0,0.8194106921213866,29.05,17.14,167.928
5312,0.32912409455766195,1.1,0.0089,15.579091192355275,5.0,3.0,90.19,5.34516,11.869582888888884,2000.0,4.666666666666666,1.7539461666666667,3.612725,54.8,121.302,33.949,23.79,73.0,329.5,16.0,1.9976657062710557,101.0,358.0666666666666,32.07096,29.615666666666666,44.73534695017409,3.0,1.1285736057511389,29.05,15.899999999999999,122.89636373078508
707,0.20223678500385928,46.798939497262666,0.0277,6.54,5.0,3.75,85.01,25.020775,7.90725675,1800.0,4.6875,2.7164563900000007,3.4011897000000006,53.53,79.335,31.304,15.095,92.5,287.2,100.0,1.406579117470669,102.0,324.09999999999997,200.1662,29.6805,80.099204622947,7.0,0.9088561912935441,16.42,14.500000000000002,102.18
3342,0.7016998792423081,7.7,0.205,10.5,4.0,2.571428571428571,717.824,84.40285714285713,1.0158489795918373,1128.5714285714284,2.816326530612245,1.6420078167600332,2.319978597320232,386.0,130.4,25.39,21.635714285714286,87.42857142857142,276.3,235.0,0.5915858890693657,94.0,398.58571428571423,590.82,23.512857142857143,36.114285714285714,3.0,1.2545585952739475,25.76,13.028571428571427,103.57142857142858
5307,1.026278891919471,7.7,0.205,10.5,4.0,3.142857142857143,717.824,8.088571428571427,2.1632857142857156,1800.0,1.8367346938775508,1.8529209913938087,2.5700308197566617,386.0,264.4,26.32,25.094285714285714,87.42857142857142,296.1,24.0,0.28821737397619357,94.0,399.15714285714284,113.24,23.939999999999998,33.542857142857144,6.0,0.7292298067779768,30.21,15.169999999999998,93.34285714285713
5093,0.23672390030141538,72.48047416638491,0.02658,15.579091192355275,4.0,2.416666666666667,90.19,23.932171666666665,5.165288333333331,1633.3333333333333,3.5763888888888884,1.0071495416666667,1.4611135,54.8,164.0,29.378,23.108333333333334,77.66666666666667,302.3,94.0,0.3206988523186024,101.0,351.7583333333333,574.37212,27.663,90.01003266858166,2.0,0.7525061528112632,56.08,15.971666666666668,112.61280319554058
4795,0.7051572542252726,2.5,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,12.151053333333333,4.383344888888888,1639.9999999999998,3.5555555555555554,1.1464703333333333,1.4611135,54.8,80.9,31.06,21.480666666666664,82.33333333333333,314.4,58.0,0.19808209780138886,101.0,344.59999999999997,182.2658,28.29333333333333,93.57069390034818,1.0,0.9195964470135458,93.09,15.286666666666665,138.10606079490353
3390,0.698771885584039,65.0,3.0,49.8,4.0,2.6666666666666665,1263.0,35.33333333333333,0.18808888888888955,4166.666666666666,3.5555555555555554,1.5346694866666668,1.970876,722.7,196.6,25.73,26.333333333333332,82.66666666666666,287.2,100.0,0.380552244548847,92.0,393.73333333333335,106.0,25.423333333333332,103.33333333333333,9.0,1.2726799811230611,33.94,15.899999999999999,162.89999999999998
2596,1.1144783270811132,76.10604085052228,0.02658,15.579091192355275,4.0,3.111111111111111,90.19,5.1317844444444445,2.790376987654322,966.6666666666666,2.765432098765432,1.2310882777777779,1.4611135,54.8,249.229,29.378,18.677777777777777,89.44444444444444,312.4,23.0,0.1851906100043395,101.0,341.64444444444445,92.37212,28.485111111111113,97.53132476284755,4.0,0.6954558130590519,23.29,14.022222222222222,138.11707092738743
911,0.6273420991892856,46.0,35.0,177.8,2.0,1.6,2013.0,42.4,0.2621440000000005,3040.0,0.6400000000000001,0.39779452800000004,0.562,600.65,195.2,25.98,27.2,79.4,289.9,72.0,0.0067408592586857,82.0,401.74,424.0,24.956000000000003,72.80000000000001,10.0,0.5873274392097461,30.32,16.42,216.72000000000003
5216,1.235043102732668,70.0,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,20.239942222222222,4.168278913580246,1300.0,3.5555555555555554,1.3485177330355813,2.319978597320232,54.8,130.4,29.378,16.345555555555556,87.77777777777777,276.3,120.0,0.2640184405016267,101.0,333.9,182.15948,27.937555555555555,94.07069390034818,5.0,0.7876670470279358,17.36,12.211111111111109,125.36383857268129
5374,0.4492780600123805,1.9,0.02658,15.579091192355275,5.0,2.571428571428571,90.19,16.88567714285714,273.4799071020408,2142.8571428571427,3.9591836734693873,1.190881242857143,3.3635882000000006,54.8,111.85,75.69,38.44571428571429,72.57142857142857,350.0,82.0,1.1318180722147397,101.0,379.4,236.39947999999998,35.243428571428566,46.94443591315751,2.0,0.9365225243699609,65.14,22.74285714285714,83.62818193958083
5437,0.2155984214277725,7.7,0.449,41.95,5.0,3.6666666666666665,457.5,39.466,188.5063901388889,3750.0,3.8888888888888884,2.1029067266666663,3.0590368,386.7,106.757,54.43,40.758333333333326,80.99999999999999,339.9,200.0,1.8375654588940427,97.0,428.26666666666665,473.592,44.72483333333333,15.633333333333333,2.0,0.5706628098354135,44.19,25.166666666666664,83.2
5337,0.3495958532294802,1.9,0.12,10.5,5.0,3.5454545454545454,331.9,15.640454545454546,602.2487140495867,5790.909090909091,4.793388429752066,2.4171110390909094,3.3635882000000006,265.9,111.85,75.69,48.60818181818182,85.0909090909091,317.0,57.0,1.7777098797682227,98.0,389.7090909090909,172.04500000000002,57.14636363636363,56.45454545454545,6.0,0.6494244858117002,65.14,19.336363636363636,226.49272727272728
3754,0.3480252874486729,1.9,0.12,10.5,5.0,3.5454545454545454,331.9,14.822272727272727,615.5401719008263,6881.818181818182,4.793388429752066,2.579494493636364,3.3635882000000006,265.9,111.85,75.69,48.74454545454545,85.36363636363636,316.5,54.0,1.1676028402274004,98.0,389.57272727272726,163.04500000000002,56.93909090909091,48.27272727272727,5.0,0.6455458388920937,65.14,19.30909090909091,205.22
935,0.33649483423787013,1.9,0.12,29.56,5.0,3.75,331.9,13.59,489.41026874999994,7375.0,4.6875,2.7520426500000004,3.3635882000000006,265.9,111.85,75.69,53.392500000000005,86.75,316.5,54.0,1.1219638791744078,98.0,393.29999999999995,108.72,62.9175,43.925,5.0,0.7472455951958366,65.14,20.325,192.17
