ID,max:mendeleev_number,ave:melting_point,var:covalent_radius_pyykko_double,ave:evaporation_heat,var:num_d_unfilled,ave:num_s_unfilled,ave:c6_gb,ave:heat_capacity_molar,ave:atomic_radius,min:boiling_point,sum:electron_affinity,ave:Polarizability,ave:molar_volume,var:c6_gb,sum:melting_point,min:vdw_radius_uff,sum:gs_mag_moment,ave:gs_est_bcc_latcnt,ave:icsd_volume,var:covalent_radius_cordero,aflow_proto
3690,101.0,287.369,728.05,64.56745471541318,0.0,0.2,214.82,27.321599999999997,141.62085218684498,90.19,24.225887999999998,4.2602,15.832999999999998,166793.1016,5747.379999999999,245.1,0.0,2.8928085319,17.558,715.2,mP20_13_3g_e_f_g
3692,93.0,449.2625,825.109375,51.291250000000005,0.0,0.125,686.875,25.700250000000004,150.375,553.0,53.488388,8.66375,20.185000000000002,1484303.109375,14376.4,381.2,0.0,3.9001081940000004,34.184999999999995,805.6875,oP32_29_6a_a_a
3693,94.0,345.9236363636364,326.87603305785126,26.372727272727275,0.0,0.0,171.8181818181818,23.86490909090909,132.63636363636363,553.0,20.48429569586261,3.418181818181818,15.539090909090909,2368.1487603305786,3805.16,270.5,0.0,3.688045751909091,24.17636363636364,105.47107438016529,mC22_5_a3c_c_c
3695,99.0,823.1333333333332,227.55555555555554,202.60666666666665,14.222222222222223,0.0,518.0666666666666,31.086,151.56921159544166,238.6,7.6514500000000005,7.419999999999999,16.266666666666666,354425.86888888886,2469.4,312.4,0.0,3.6371692909999997,27.13,1184.2222222222222,hP3_187_a_h
3696,92.0,1473.7999999999997,22.583333333333332,260.2,6.888888888888889,0.0,548.8333333333333,25.563333333333333,154.16666666666666,1263.0,19.538608,7.116666666666666,16.868333333333332,23218.138888888883,17685.6,284.0,0.0,3.8014742324999995,27.881666666666664,138.13888888888889,mP12_11_4e_e_e
3698,102.0,266.1225,1026.75,53.705,0.0,0.0,133.65,29.7855,140.267710626336,85.01,22.499138200000004,2.06775,12.947499999999998,45719.707500000004,2128.98,336.4,0.0,3.0111627945,19.8675,1260.75,oP8_31_a_ab
3699,101.0,328.66666666666663,1376.0,76.50969706411843,0.0,0.0,306.2333333333333,36.44266666666667,155.6470039203793,90.19,10.925024599999999,4.517333333333333,21.46333333333333,44477.44222222222,1972.0,350.0,0.0,3.6948699683333333,31.749999999999996,1348.2222222222222,tP6_129_b_c_c
3700,99.0,537.27,380.25,98.5025,0.0,0.25,192.275,27.268,139.8384543482906,238.6,36.60202309172522,4.074999999999999,13.530000000000001,5667.426875,8596.32,270.5,0.0,3.47127533475,22.61,204.1875,oP16_26_2a_2a_2b_2b
3704,97.0,467.46999999999997,26.56,93.21000000000001,0.0,0.0,442.0,42.862,159.64375486983778,457.5,19.82170712,6.1259999999999994,22.528,4276.0,4674.7,429.7,0.0,4.1699958184,37.275999999999996,10.24,oP10_51_a_ej_f
3707,100.0,693.9780000000001,376.9600000000001,134.25717111454807,4.0,0.2,269.4,31.0062,134.6122904358975,77.4,40.7447,4.088000000000001,15.018,145392.78399999999,13879.56,305.2,0.0,3.444578009,25.084,715.36,aP20_2_2i_2i_6i
3708,102.0,143.84400000000002,806.5600000000002,64.432,0.0,0.0,151.16,30.4412,139.61889133475842,85.01,14.716825800000002,1.7016000000000002,12.218,79478.88640000002,719.22,336.4,0.0,2.9607198956,18.546000000000003,1075.8400000000001,tP5_123_b_eg
3709,98.0,472.64,128.22222222222223,101.48666666666665,0.0,0.0,433.66666666666663,42.72,161.18510271269332,331.9,22.5378568,6.249999999999999,18.666666666666668,35352.88888888889,5671.68,418.9,0.0,3.883803069333333,41.739999999999995,91.55555555555554,mP12_14_e_e_e
3710,101.0,188.47777777777776,1334.2222222222222,26.274949683792407,0.0,0.0,142.57777777777778,34.571999999999996,148.07641164087877,90.19,34.870374310639804,2.541333333333333,18.73333333333333,31709.39283950617,3392.6,284.8,0.0,3.1117022901111113,23.418888888888887,1240.7654320987654,mP18_2a_4_6a_a
3712,85.0,1437.3333333333333,374.22222222222223,252.5333333333333,5.555555555555555,0.0,1057.6666666666665,24.079666666666668,154.66666666666666,1757.0,7.968203839513324,13.309999999999999,15.203333333333331,705004.2222222222,8624.0,296.1,0.000620242,3.4766488833333336,25.47,713.5555555555555,tP6_129_b_c_c
3717,97.0,763.4666666666666,128.0,101.63333333333333,5.555555555555555,0.0,471.0,45.059999999999995,145.49306096648644,457.5,8.688104419756662,6.699999999999999,19.596666666666664,13447.999999999998,2290.4,296.1,0.000310121,3.862290935,32.406666666666666,26.888888888888886,hP3_164_a_d
3718,100.0,762.43,1682.0,109.08528519091345,0.0,0.0,1495.2333333333331,26.993999999999996,161.99999999999997,77.4,-1.3509,17.03333333333333,21.979999999999997,1079764.1088888887,2287.29,339.9,0.0,3.848567555,37.019999999999996,2450.0,hP3_164_a_d
3719,93.0,970.9999999999999,22.22222222222222,180.66666666666669,14.222222222222223,0.0,555.3333333333333,25.262,142.33333333333331,958.1,4.12034,7.379999999999999,14.493333333333334,207797.5555555555,2913.0,317.5,2.25e-05,3.5590523783333334,25.763333333333332,355.55555555555554,hP3_164_a_d
3720,94.0,901.6666666666665,117.55555555555554,147.86666666666667,14.222222222222223,0.0,493.3333333333333,23.486666666666665,133.66666666666666,717.824,4.23320806,6.799999999999999,13.899999999999999,249688.88888888888,2705.0,317.5,2.25e-05,3.554789410333333,23.063333333333333,672.2222222222222,hP3_164_a_d
3721,99.0,479.79999999999995,374.88888888888886,80.73666666666665,0.0,0.0,360.3666666666667,28.399666666666665,159.11793913105416,238.6,6.525963000000001,5.026666666666666,19.72,34948.66888888888,1439.4,394.7,0.0,3.936784745333333,32.79,390.2222222222222,hP3_156_a_b_c
3722,98.0,821.5999999999999,14.222222222222221,160.57333333333332,14.222222222222223,0.0,524.6666666666666,58.813333333333325,154.0368720920533,331.9,6.806176400000001,6.8999999999999995,16.733333333333334,228037.55555555556,2464.8,317.5,2.25e-05,3.668010669666667,49.31666666666666,355.55555555555554,hP3_164_a_d
3723,99.0,422.1333333333333,304.22222222222223,57.540000000000006,0.0,0.0,274.4,30.92233333333333,151.56921159544166,238.6,9.338677553981148,4.986666666666666,16.259999999999998,62870.579999999994,1266.4,302.1,0.0,3.6318963716666666,27.193333333333335,338.0,hP3_164_a_d
3725,103.0,666.7366666666666,81.28791158463616,118.00466666666665,18.0,0.3333333333333333,557.8699999999999,29.434999999999995,129.4512724643875,20.28,9.10984,6.8822643333333335,14.603333333333333,513571.32646666665,4000.42,288.6,1.27e-05,3.1890586033333332,28.676666666666666,3220.6666666666665,hP6_164_c_d_d
3726,87.0,544.5,0.0,172.0,0.0,0.0,513.0,25.52,170.0,1883.0,1.884724,7.4,21.31,0.0,1089.0,437.0,0.0,4.039197959,35.38,0.0,hP2_164_d
3728,92.0,1228.1333333333332,72.0,197.86666666666665,0.888888888888889,0.3333333333333333,550.0,25.479999999999997,151.33333333333331,1263.0,5.078752,6.533333333333333,16.4,12481.999999999998,3684.4,292.9,0.0,3.744761600333333,26.486666666666665,3.5555555555555554,hP3_164_a_d
3729,92.0,741.4857142857143,87.91836734693875,124.45714285714286,0.0,0.0,467.8571428571428,25.311714285714288,159.57142857142856,1263.0,11.00094,6.091428571428571,19.727142857142855,2099.2653061224487,5190.4,428.0,0.0,4.015657651285713,32.67857142857142,74.77551020408163,hP7_164_a_cd_d
3730,98.0,752.5999999999999,14.222222222222221,145.90666666666667,0.888888888888889,0.0,255.66666666666666,59.14999999999999,146.37020542538664,331.9,7.883176400000001,4.3,15.383333333333333,9430.22222222222,2257.8,283.4,0.5953946999999999,3.509100276,47.04666666666666,3.5555555555555554,hP3_164_a_d
3731,101.0,795.6666666666666,528.6666666666666,165.32969706411842,10.88888888888889,0.0,356.26666666666665,29.405666666666665,142.51841256819026,90.19,11.197677,5.127333333333333,14.356666666666666,180318.16222222222,4774.0,314.4,0.0,3.084443505,20.096666666666668,1274.0,oP6_59_a_a_b
3732,87.0,486.90999999999997,6.25,198.55,0.0,0.0,578.0,26.13,168.0,1883.0,2.484724,8.8,18.535,4225.0,1947.6399999999999,437.0,0.0,3.843257843,30.76,9.0,tP4_129_b_c
3733,97.0,1293.35,351.16,233.70320751615463,19.44,0.0,1239.29,38.678700000000006,155.66979572486483,457.5,17.785303,11.922,21.341,1244050.2369000001,12933.5,334.5,0.0,4.0375886632,35.01,1285.5600000000002,mP10_10_a2n_c_mn
3734,99.0,620.4666666666666,22.22222222222222,87.27333333333333,5.555555555555555,0.0,276.4,31.406,143.23587826210832,238.6,9.795480819756662,4.586666666666667,14.043333333333333,64296.979999999996,1861.4,296.1,0.000310121,3.358732989,23.433333333333334,512.0,hP3_164_a_d
3735,103.0,263.73454545454547,34.299662783133535,64.2938181818182,0.0,0.7272727272727273,156.46181818181816,27.632454545454546,98.0,20.28,9.012447553981147,2.684940363636364,11.396363636363635,60681.521342148764,2901.08,288.6,0.0,2.628251517545454,28.441818181818185,1877.685950413223,hP11_164_a_d_di
3736,93.0,898.75,75.0,186.525,12.0,0.0,514.75,25.362250000000003,145.0,958.1,12.97602,7.3025,15.82,238149.1875,7190.0,312.4,0.0,3.6947956035000002,28.18,567.1875,oP8_59_ae_b
3738,94.0,1483.9999999999998,150.22222222222223,281.66666666666663,8.0,0.0,345.66666666666663,23.223333333333333,131.66666666666666,717.824,4.97046806,5.633333333333333,13.509999999999998,84597.55555555555,4452.0,309.6,0.0,3.540891620333333,22.456666666666663,722.0,hP3_187_a_h
3740,101.0,542.1999999999999,512.0,84.05272746157017,5.555555555555555,0.0,222.79999999999998,28.358666666666664,142.46761354093886,90.19,5.492257819756661,3.668,14.023333333333332,84954.42000000001,1626.6,296.1,0.000310121,2.6732080203333335,15.639999999999999,1568.0,hP3_164_a_d
3741,103.0,283.3109090909091,754.7831926219017,69.2620497412847,5.289256198347107,0.18181818181818182,167.92909090909092,27.904363636363634,131.92804744258635,20.28,12.194285,2.845962363636364,15.914545454545454,146463.1022628099,3116.42,288.6,0.0,2.839084589545455,20.86090909090909,1487.4545454545457,hP11_164_a_d_d_i
3743,84.0,1216.5333333333333,134.0,226.93333333333334,5.555555555555555,0.0,543.0,24.803666666666665,144.0,1363.0,11.831940747475619,8.613333333333333,11.659999999999998,15847.999999999998,7299.2,296.1,0.000620242,3.3061568716666665,19.303333333333335,158.0,tP6_129_b_c_c
3744,103.0,563.4025,734.70215464952,93.51554559617763,4.6875,0.5,187.2275,27.735500000000002,125.35071015570415,20.28,4.342422,3.4676982499999998,13.3425,90766.15326875,2253.61,288.6,0.0,2.6112471005,19.6875,1548.25,hP4_156_a_ab_c
3745,93.0,459.65999999999997,210.25,142.4,0.0,0.0,438.0,26.0515,153.0,958.1,4.64134,6.984999999999999,16.09,42025.0,1838.6399999999999,420.5,0.0,3.687998367,27.975,121.0,mC8_12_i_i
3746,92.0,1376.1333333333332,37.55555555555556,234.5333333333333,2.0,0.0,488.0,25.52,152.0,1263.0,5.505552,6.199999999999999,16.48,578.0,4128.4,284.0,0.0,3.7585489006666664,27.25333333333333,2.0,hP3_164_a_d
3748,102.0,453.80999999999995,1600.8888888888887,60.03333333333333,0.0,0.0,1142.3999999999999,44.59466666666666,168.85964076884264,85.01,13.625555800000003,10.402333333333331,21.64,2184246.586666667,2722.86,336.4,0.0,3.7829203016666666,45.88,3182.0,tP6_129_b_c_c
3749,94.0,378.05,289.6,105.38000000000001,0.0,0.0,303.8,24.174,137.60000000000002,717.824,13.92262418,5.404,14.83,43742.560000000005,3780.5,403.5,0.0,3.633544152,24.604,214.95999999999998,oP10_31_3a_a_a
3751,97.0,481.65,42.25,102.17500000000001,0.0,0.0,449.0,40.375,160.86979572486484,457.5,6.8720736,6.475,21.47,3600.0,1926.6,434.7,0.0,4.0950384485,35.519999999999996,9.0,oP4_59_a_a
3752,100.0,786.8299999999999,748.6666666666666,202.48861852424682,14.222222222222223,0.0,494.26666666666665,29.477666666666664,133.11793913105416,77.4,2.638725,7.059999999999999,14.983333333333333,375596.7622222222,2360.49,312.4,0.0,3.4478362166666665,25.006666666666668,1900.6666666666665,hP3_156_a_b_c
3753,97.0,1407.7933333333333,451.0488888888889,254.28094335487282,19.44,0.0,1227.92,37.14826666666667,153.67847600987386,457.5,25.779495599999997,11.799333333333333,20.66,1267134.8616,21116.9,334.5,0.0,3.9651944692666667,33.782000000000004,1486.64,mC30_12_3i_a3i_i
3754,98.0,951.8454545454545,81.27272727272728,205.22,7.1404958677685935,0.2727272727272727,442.6363636363636,56.93909090909091,151.62610517877818,331.9,28.374439430000002,6.486363636363635,16.952727272727273,182544.23140495867,10470.3,316.5,0.0,3.7187082930909092,48.74454545454545,435.32231404958674,hP11_156_a_b2d_d
