ID,max:mendeleev_number,ave:melting_point,var:covalent_radius_pyykko_double,ave:evaporation_heat,var:num_d_unfilled,ave:num_s_unfilled,ave:c6_gb,ave:heat_capacity_molar,ave:atomic_radius,min:boiling_point,sum:electron_affinity,ave:Polarizability,ave:molar_volume,var:c6_gb,sum:melting_point,min:vdw_radius_uff,sum:gs_mag_moment,ave:gs_est_bcc_latcnt,ave:icsd_volume,var:covalent_radius_cordero,aflow_proto,exfoliation_energy_per_atom (eV/atom)
2169,102.0,683.3975,67.6875,131.03,0.0,0.0,32.45,26.24975,125.017710626336,85.01,20.966584200000007,1.1752500000000001,9.497499999999999,1485.1875,5467.18,336.4,0.0,2.623212154,14.252500000000001,136.6875,aP8_1_2a_6a,0.03617212749999954
2170,98.0,547.9333333333333,320.8888888888889,70.90666666666667,0.0,0.0,867.9999999999999,59.102999999999994,170.70353875871996,331.9,13.503452800000002,10.366666666666665,21.92,927521.9999999999,3287.6,339.9,0.0,4.003831070666667,58.15666666666666,696.8888888888889,oP6_51_a_ef,0.07491411833333306
2173,93.0,1142.5,132.25,213.35,20.25,0.0,1416.5,25.9465,159.0,958.1,4.65534,13.235,18.15,1400672.25,4570.0,334.5,0.0,3.8719149405,31.39,1225.0,tP4_129_c_c,0.008083799999999641
2174,98.0,484.59999999999997,117.55555555555554,63.64,0.0,0.0,334.3333333333333,58.749666666666656,158.37020542538664,331.9,17.680807907962297,5.566666666666666,17.85333333333333,43414.22222222222,2907.6,302.1,0.0,3.7871865076666666,51.25333333333333,98.0,aP6_2_aei_i,0.04885171333333327
2175,97.0,337.0333333333333,1184.2222222222222,64.51666666666667,0.0,0.6666666666666666,3236.333333333333,38.849999999999994,215.57986381657653,457.5,4.0308768,33.276666666666664,45.74666666666666,4053653.555555555,1011.0999999999999,411.4,0.0,5.2456959056666665,76.23,1458.0,hP3_164_a_d,0.15042796000000003
2180,92.0,613.9000000000001,1.0,172.9,0.0,0.0,593.0,26.36,161.0,1263.0,12.331772,5.890000000000001,18.375,14884.0,4911.200000000001,439.2,0.0,4.0824077995,30.494999999999997,0.25,oP8_57_d_d,0.14317669312500003
2182,97.0,893.3571428571429,58.97959183673469,161.39285714285714,10.0,0.0,550.7142857142858,45.989999999999995,145.9568510355212,457.5,16.345184,7.364285714285714,20.748571428571427,65378.77551020408,6253.5,314.4,0.0,3.9998716815714284,34.33,40.0,aP7_1_2a_5a,0.03501129428571392
2183,94.0,445.55,324.0,153.25,0.0,0.0,427.5,24.845,144.5,717.824,12.75668412,4.59,15.91,82656.25,3564.4,403.5,0.0,3.8875625585,26.405,289.0,oP8_57_d_d,0.1290770868750002
2188,97.0,498.02666666666664,5.555555555555555,112.64999999999999,0.0,0.6666666666666666,1069.6666666666667,34.71666666666666,153.57986381657656,457.5,4.2951348,18.00333333333333,17.25333333333333,231653.55555555556,1494.0800000000002,245.1,0.0,3.6138866116666666,28.589999999999996,26.888888888888886,hP3_164_a_d,0.25150745666666663
2189,101.0,234.92000000000002,1278.96,127.74745471541317,0.0,0.0,296.02,28.4228,152.520852186845,90.19,13.214949,2.9932000000000003,16.932,117029.49360000002,2349.2,350.0,0.0,3.199672497,21.235999999999997,1278.96,mP10_11_2e_3e,0.0470191419999999
2190,93.0,497.55,132.25,177.85,0.0,0.0,474.0,26.1765,151.0,958.1,12.530947999999999,5.025,16.355,58081.0,3980.4,420.5,0.0,3.8907597845,28.43,90.25,oP8_57_d_d,0.13939688687500018
2191,99.0,740.1428571428571,58.97959183673469,146.00714285714284,10.0,0.0,342.21428571428567,31.360714285714284,143.53844099511608,238.6,19.113625000000003,5.1,14.79857142857143,150202.5326530612,5181.0,314.4,0.0,3.460345310857143,24.715714285714284,530.8163265306122,aP7_1_2a_5a,0.029031394285714107
2196,94.0,539.365,169.0,62.65,0.0,0.0,208.0,24.045,132.5,717.824,8.794165254640465,4.325,12.344999999999999,4624.0,2157.46,276.3,0.0,3.3779893894999997,20.475,72.25,tP4_129_a_c,0.09570052500000004
2197,98.0,524.5999999999999,511.99999999999994,67.70666666666666,0.0,0.0,1201.3333333333333,59.38999999999999,176.70353875871996,331.9,13.550352800000002,11.233333333333333,24.5,2057744.2222222222,3147.6,364.1,0.0,4.184395873333333,62.11999999999999,1250.0,oP6_51_a_ef,0.08699911999999976
2199,90.0,438.73571428571427,266.69387755102036,104.65714285714286,0.0,0.0,335.71428571428567,24.19942857142857,148.14285714285714,553.0,4.05665748,5.065714285714286,17.55142857142857,29487.918367346938,3071.1499999999996,414.7,0.0,3.676422882142857,23.845714285714283,372.48979591836735,mC14_2c_5_ac,0.13392560714285695
2209,97.0,628.4666666666666,72.0,79.16666666666666,0.0,0.0,1002.6666666666665,44.92966666666666,166.1597276331531,457.5,12.285247199999999,11.899999999999999,25.879999999999995,753173.5555555555,3770.8,339.9,0.0,4.3520988806666665,43.06999999999999,304.2222222222222,oP6_51_a_ef,0.08064251333333328
2211,99.0,474.36,23.040000000000003,92.92800000000001,0.0,0.0,139.28,31.1572,144.28305391453,238.6,31.6808422,2.8500000000000005,16.324,7116.609600000001,4743.6,394.7,0.0,3.6163149598000004,27.244000000000003,12.959999999999999,aP10_1_2a_8a,0.08763325299999991
2212,93.0,696.95,169.0,127.44999999999999,0.0,0.0,368.5,25.2965,149.5,958.1,6.1333400000000005,5.185,17.305,18360.25,2787.8,420.5,0.0,3.8551304990000004,30.009999999999998,90.25,mC8_12_i_i,0.008378505000000036
2214,93.0,545.325,196.0,118.75,0.0,0.0,383.5,25.0315,157.5,958.1,9.50965264,5.375,17.340000000000003,22650.25,4362.6,420.5,0.0,3.779772442,30.064999999999998,169.0,oP8_57_d_d,0.12955643124999972
2218,99.0,379.88,40.96,81.92800000000001,0.0,0.0,150.68,31.8036,145.28305391453,238.6,31.367224,2.912,16.638,11483.2656,3798.7999999999997,394.7,0.0,3.6440064906000003,27.686000000000003,51.84,aP10_1_2a_8a,0.09336474799999994
2225,92.0,1612.85,0.0,312.4,16.0,0.0,755.5,25.73,163.5,1263.0,3.969752,10.85,16.95,80940.25,6451.4,314.1,0.0,3.8264945709999996,28.18,342.25,tP4_129_a_c,0.11802221750000008
2228,16.0,712.1,756.25,114.69999999999999,0.0,0.5,3445.0,28.4945,222.5,961.0,1.02094,36.120000000000005,40.98,1476225.0,2848.4,339.9,0.0,4.9442725515,68.64,484.0,mP4_11_e_e,0.30788412000000004
2229,98.0,858.9333333333333,1.9999999999999998,176.37333333333333,0.22222222222222224,0.3333333333333333,281.3333333333333,59.07999999999999,151.37020542538664,331.9,17.710352800000003,4.199999999999999,16.21666666666667,17797.555555555555,5153.6,275.4,0.0,3.630948591,48.459999999999994,56.888888888888886,aP6_2_2i_i,0.06821474000000016
2232,97.0,565.1333333333332,2.0,71.9,0.0,0.0,469.0,44.576333333333324,153.82639429981975,457.5,16.462602307962293,7.1,21.813333333333333,12799.999999999998,3390.8,302.1,0.0,4.1354543176666665,36.166666666666664,0.8888888888888888,aP6_2_aei_i,0.05516666166666684
2233,93.0,1187.6666666666665,10.88888888888889,213.55916109463794,2.0,0.3333333333333333,424.99999999999994,24.92866666666667,138.0,958.1,5.09134,5.713333333333333,13.67,73728.0,3563.0,296.3,0.0,3.486032857333333,24.549999999999997,150.22222222222223,hP3_164_a_d,0.06490681666666731
2235,98.0,694.2666666666667,80.22222222222221,122.70666666666666,0.0,0.0,196.0,55.940999999999995,142.37020542538664,331.9,8.654352800000002,3.8999999999999995,14.803333333333335,162.0,4165.6,274.5,0.0,3.430824123,46.129999999999995,128.0,aP6_2_aei_i,0.05228988166666637
2236,98.0,313.16666666666663,1568.0,11.406666666666665,0.0,0.6666666666666666,2669.0,44.96333333333333,209.18510271269332,331.9,4.3665282,29.723333333333333,37.22,3080162.0,939.5,381.2,0.0,4.809506064,72.13333333333333,1530.8888888888887,hP3_164_a_d,0.16178117333333342
2241,90.0,700.142857142857,19.83673469387755,169.0285714285714,0.0,0.0,263.2857142857143,23.566000000000003,131.85714285714283,553.0,6.684564,4.5771428571428565,15.567142857142855,7759.34693877551,4901.0,414.7,0.0,3.5703264318571426,20.378571428571426,41.38775510204081,mC14_2c_5_ac,0.0840088385714286
2246,102.0,611.02,392.0,130.56,0.888888888888889,0.0,137.8,29.559333333333328,130.682409445632,85.01,15.916758800000002,2.638,9.663333333333332,32563.519999999997,3666.12,283.4,1.1907893999999999,2.7061491326666665,14.566666666666666,997.5555555555555,aP6_2_2i_i,0.21273643500000006
2248,98.0,588.9666666666666,200.0,104.40666666666665,0.0,0.3333333333333333,238.33333333333331,58.91,153.0368720920533,331.9,8.0291764,4.293333333333333,16.61,5270.222222222222,1766.8999999999999,314.8,0.0,3.660237798,49.11,138.88888888888889,tP3_115_a_g,0.10177893000000005
2250,92.0,906.35,49.0,41.099999999999994,0.0,0.0,365.5,25.185000000000002,149.5,876.0,27.748760000000004,4.904999999999999,16.705,11130.25,18127.0,423.0,0.0,3.8258297165,27.729999999999997,90.25,oP20_26_a2c_a2c,0.03983982599999969
2253,87.0,527.6142857142856,29.632653061224488,225.1428571428571,0.0,0.0,599.5714285714284,26.15,166.57142857142856,1883.0,7.105649,6.92,19.158571428571427,9992.816326530612,3693.3,437.0,0.0,4.045044788857142,31.81,19.83673469387755,mC14_2c_5_ac,0.18164718857142859
2255,98.0,457.76,50.0,108.51999999999998,0.0,0.6666666666666666,1002.3333333333334,41.80333333333333,155.85176937935998,331.9,4.599686200000001,17.236666666666665,15.273333333333333,332384.2222222222,1373.2800000000002,245.1,0.0,3.439752706666667,36.133333333333326,14.222222222222221,hP3_164_a_d,0.2592184266666664
2256,98.0,973.0714285714286,52.244897959183675,215.39999999999998,7.346938775510203,0.2857142857142857,459.28571428571433,61.09285714285714,154.25379152719998,331.9,18.652753000000004,6.664285714285713,17.222857142857144,185348.77551020408,6811.5,316.5,0.0,3.7266252277142855,51.714285714285715,395.1020408163265,aP7_1_2a_5a,0.026134011428571302
2260,15.0,689.4,324.0,73.165,0.0,0.5,3570.0,28.195,225.0,1047.0,1.09894,35.33,39.94,115600.0,2757.6,364.1,0.0,5.0185778029999994,65.85499999999999,16.0,mP4_11_e_e,0.2738794875
2264,102.0,265.15,2266.8888888888887,67.44666666666666,0.0,0.6666666666666666,1050.0666666666666,29.254666666666665,171.34120472281597,85.01,4.4970417000000005,16.258999999999997,19.586666666666666,540661.3422222221,795.4499999999999,298.3,0.0,3.483678636333333,31.979999999999997,2640.222222222222,hP3_164_a_d,0.17107107333333316
2269,92.0,1423.85,0.25,308.4,16.0,0.0,915.5,25.545,160.0,1263.0,4.7937520000000005,11.7,17.240000000000002,197580.25,5695.4,312.4,0.0,3.8525602149999996,28.615,342.25,tP4_129_a_c,0.11372074750000039
2271,101.0,686.85,609.1875,142.00368921524492,1.6875,0.25,214.775,28.0485,143.1510652335562,90.19,10.866681,3.0015,15.0625,117701.116875,5494.8,296.3,0.0,2.7233554797500004,16.5275,1200.0,aP8_2_3i_i,0.04229292374999982
2272,93.0,1152.0,20.25,196.2,20.25,0.0,901.5,25.4415,151.0,958.1,4.41734,10.785,15.71,446892.25,4608.0,329.5,1.27e-05,3.6357765140000002,27.384999999999998,625.0,tP4_129_c_c,0.008153515000000056
2273,94.0,493.325,420.25,94.15,0.0,0.0,337.0,23.7,151.0,717.824,9.735388760000001,4.94,16.895,38809.0,3946.6,403.5,0.0,3.776575216,28.04,420.25,oP8_57_d_d,0.11844970749999995
2281,97.0,774.8,338.0,130.96666666666667,0.0,0.0,330.66666666666663,41.76766666666666,137.82639429981975,457.5,7.4361472,5.433333333333333,18.763333333333332,6805.555555555555,4648.8,274.5,0.0,3.7790919329999997,31.04333333333333,410.8888888888889,aP6_2_aei_i,0.061295738333333016
2282,98.0,549.32,0.64,100.248,0.0,0.0,211.2,64.55,152.44424651046398,331.9,29.687747800000004,3.5460000000000003,18.236,2342.56,5493.2,418.9,0.0,3.8026631230000003,56.116,12.96,aP10_1_2a_8a,0.10668814200000032
2287,99.0,524.36,77.44000000000001,100.84800000000001,10.240000000000002,0.0,317.68,32.1712,147.28305391453,238.6,14.529900000000001,4.664,16.04,194622.1456,2621.8,317.5,2.25e-05,3.5713048162,26.774,538.24,tP5_123_b_eg,6.189799999978263e-05
2291,102.0,543.424,761.76,120.232,10.240000000000002,0.0,216.16,30.1892,140.61889133475842,85.01,13.618758800000002,3.6856000000000004,11.648,169678.0864,2717.12,314.1,0.0,2.8583546042,17.620000000000005,2227.84,tP5_123_b_eg,0.00015028199999989056
2296,92.0,1327.85,30.25,236.20000000000002,16.0,0.0,835.5,25.395,153.5,1263.0,4.0997520000000005,10.05,15.55,132860.25,5311.4,317.5,4.5e-05,3.665887079,25.805,121.0,tP4_129_a_c,0.09797796750000032
2298,98.0,976.72,282.24,155.50441503230925,0.0,0.0,159.18,62.2554,144.24424651046397,331.9,29.432943600000005,2.774,16.882,3095.8095999999996,9767.2,385.1,0.0,3.5622316234,53.246,353.44,aP10_1_2a_8a,0.3157953830000002
2303,99.0,631.8,5.555555555555555,116.60666666666667,0.0,0.0,136.06666666666666,28.113666666666663,135.56921159544166,238.6,9.6509,3.32,13.21,3036.8022222222226,3790.8,274.5,0.0,3.2755339869999998,22.07,8.0,aP6_2_aei_i,0.04612855833333285
2304,100.0,1268.86,799.9999999999999,288.0372370484936,8.0,0.0,269.46666666666664,27.505999999999997,108.33333333333333,77.4,-3.9674799999999997,4.433333333333334,12.183333333333332,118844.37555555555,7613.16,309.6,0.0,3.1201565949999996,20.403333333333332,1840.222222222222,aP6_2_2i_i,0.19075719166666616
2306,97.0,695.96,23.040000000000003,118.08000000000001,10.240000000000002,0.0,551.2,48.556000000000004,149.99167315978374,457.5,12.3151472,7.2,22.704,105235.36000000002,3479.8,317.5,2.25e-05,4.175574351400001,37.542,70.56,tP5_123_b_eg,0.00048143399999966974
2307,94.0,1159.5,132.25,216.55,16.0,0.0,670.0,23.88,137.0,717.824,4.312208060000001,8.75,13.085,280900.0,4638.0,317.5,4.5e-05,3.471041838,21.715000000000003,756.25,tP4_129_a_c,0.10092059000000031
2309,94.0,1100.0,121.0,171.6,20.25,0.0,855.0,24.11,144.5,717.824,4.5302080600000005,10.35,15.265,511225.0,4400.0,329.5,1.27e-05,3.632579288,25.36,1056.25,tP4_129_c_c,0.006650020000000367
2310,99.0,485.4666666666666,600.8888888888889,64.80666666666666,0.0,0.0,808.0666666666666,31.275666666666666,163.902544928775,238.6,14.5,9.786666666666665,20.326666666666668,1010947.2022222222,2912.8,339.9,0.0,3.8485409346666666,34.096666666666664,1216.888888888889,oP6_51_a_ef,0.0750817666666661
2313,98.0,432.79999999999995,3.0,93.19500000000001,0.0,0.0,270.25,62.817499999999995,153.91648110356,331.9,21.047189200000002,3.9875,17.335,20791.6875,3462.3999999999996,418.9,0.0,3.72064679125,53.00750000000001,0.1875,aP8_1_2a_6a,0.19100474125
2316,99.0,426.52666666666664,186.88888888888889,105.46999999999998,0.0,0.6666666666666666,972.3666666666667,27.889666666666663,152.4512724643875,238.6,4.848823,16.946666666666665,14.476666666666667,383045.86888888886,1279.5800000000002,245.1,0.0,3.362107638666667,24.10333333333333,150.22222222222223,hP3_164_a_d,0.2704977066666667
2317,93.0,1307.5,100.0,313.35,16.0,0.0,796.5,25.3615,150.0,958.1,4.89334,10.834999999999999,15.22,317532.25,5230.0,312.4,0.0,3.6609122000000003,26.549999999999997,756.25,tP4_129_a_c,0.12936595249999971
2320,97.0,709.9999999999999,43.55555555555556,129.5,0.0,0.3333333333333333,347.3333333333333,44.43333333333333,143.1597276331531,457.5,7.3530736,5.633333333333333,19.516666666666666,3472.222222222222,2130.0,349.5,0.0,3.879002268333333,32.276666666666664,10.88888888888889,tP3_115_a_g,0.09801171666666653
2321,99.0,772.4,54.1875,141.4325,0.0,0.0,97.62499999999999,28.2335,135.0153630448719,238.6,22.235796,2.3925,14.14,0.8268750000000067,6179.2,394.7,0.0,3.35183078725,23.725,60.75,aP8_1_2a_6a,0.050429848749999895
2324,93.0,929.3333333333333,0.8888888888888888,153.13333333333333,3.555555555555556,0.0,338.0,25.275333333333336,135.33333333333331,958.1,4.19234,5.313333333333333,13.31,22050.0,2788.0,291.2,2.1106628,3.4120937976666665,23.799999999999997,107.55555555555556,hP3_164_a_d,0.06168548333333401
2325,92.0,661.675,12.25,113.80000000000001,0.0,0.0,502.5,25.215,167.5,1263.0,9.310476640000001,6.24,19.36,992.25,5293.4,429.7,0.0,3.971420457,32.129999999999995,16.0,oP8_57_d_d,0.13316647187500008
2329,97.0,939.4666666666666,64.22222222222223,184.63333333333333,0.22222222222222224,0.3333333333333333,416.0,44.90666666666666,146.82639429981975,457.5,16.492147199999998,5.7333333333333325,20.176666666666666,1458.0,5636.8,275.4,0.0,3.9792164009999995,33.37333333333333,2.0,aP6_2_2i_i,0.07693244500000018
2331,98.0,1123.9285714285713,58.97959183673469,237.68571428571425,10.0,0.0,387.0,61.31,155.11093438434284,331.9,17.461941000000003,5.921428571428571,17.228571428571428,100000.0,7867.5,317.0,0.0,3.7255827797142853,51.57142857142858,510.204081632653,aP7_1_2a_5a,0.027247631428570784
2341,101.0,851.5333333333333,882.0,205.38606079490353,5.555555555555555,0.0,324.1333333333333,27.265657140817986,142.8009468742722,90.19,6.944454,4.334666666666666,14.45,189030.50888888887,5109.2,299.8,0.0,2.772947903,16.313333333333333,1458.0,oP6_2a_59_b,0.06757799833333422
2342,99.0,690.1333333333332,8.0,139.80666666666667,0.888888888888889,0.0,195.73333333333332,31.322666666666663,139.56921159544166,238.6,16.762900000000002,3.7199999999999998,13.79,19457.06888888889,4140.8,283.4,1.1907893999999999,3.3538101399999998,22.986666666666668,107.55555555555556,aP6_2_2i_i,0.23899569833333345
2344,16.0,741.48,42.25,125.75,0.0,0.5,1900.0,27.0795,193.5,1156.1,1.144952,24.555,24.990000000000002,108900.0,2965.92,298.3,0.0,4.0544667070000004,41.974999999999994,25.0,mP4_11_e_e,0.307109945
2345,92.0,807.02,54.0,143.52,0.0,0.0,490.59999999999997,25.118,153.2,1263.0,13.556576,6.02,16.276,576.24,8070.200000000001,447.0,0.0,3.7496801554,27.007999999999996,69.36,aP10_1_4a_6a,0.20993864799999962
2359,94.0,738.0,100.0,21.45,0.0,0.0,200.0,23.67,133.0,717.824,28.811040300000002,3.6049999999999995,14.239999999999998,3600.0,14760.0,403.5,0.0,3.6309844755,23.64,49.0,oP20_26_a2c_a2c,0.040877467999999695
2362,97.0,1059.357142857143,3.265306122448979,224.25,7.346938775510203,0.2857142857142857,603.5714285714287,45.90714285714286,149.3854224640926,457.5,17.129996,8.307142857142857,21.465714285714284,115102.24489795917,7415.5,316.5,0.0,4.099769309857143,35.55,127.55102040816325,aP7_1_2a_5a,0.029845039999999656
2365,99.0,448.79999999999995,967.9999999999999,60.94,0.0,0.0,1911.3999999999999,31.98933333333333,172.23587826210832,238.6,14.74014,14.686666666666667,24.313333333333333,6583368.98,2692.8,370.3,0.0,4.115753930333334,40.32666666666667,2837.555555555555,aP6_2_aei_i,0.17768615999999948
2366,90.0,524.9000000000001,330.75,56.775000000000006,0.0,0.0,350.5,25.471,147.5,553.0,8.397904665959704,6.4275,14.004999999999999,8910.75,2099.6000000000004,284.8,0.0,3.43333883725,20.939999999999998,256.6875,hP4_191_a_f,0.44705943625
2373,98.0,842.675,180.1875,148.295,0.0,0.0,165.05,59.539249999999996,142.66648110356,331.9,20.740975200000005,3.0449999999999995,15.932500000000001,1445.4074999999998,6741.4,408.3,0.0,3.52653219025,50.792500000000004,243.0,aP8_1_2a_6a,0.042242702500000284
2376,93.0,1161.0,98.0,231.46666666666664,14.222222222222223,0.0,501.99999999999994,25.485333333333337,149.0,958.1,4.05534,7.913333333333332,15.426666666666666,144721.99999999997,3483.0,314.1,0.0,3.6661240396666663,27.346666666666664,672.2222222222222,tP3_123_a_h,0.10420524666666608
2385,94.0,490.05,625.0,34.8,0.0,0.0,272.5,24.36,140.5,717.824,9.255073170639802,5.13,14.265,17556.25,1960.2,284.8,0.0,3.556603063,23.675,380.25,tP4_129_a_c,0.16159852750000003
2386,97.0,591.8,227.55555555555554,75.3,0.0,0.0,2106.0,45.64333333333333,174.49306096648644,457.5,12.525387199999999,16.8,29.866666666666664,5896178.0,3550.8,370.3,0.0,4.619311876333333,49.3,1283.5555555555557,aP6_2_aei_i,0.15783872999999993
2396,87.0,581.7,1.6875,87.325,0.0,0.0,432.0,25.895,158.0,1038.0,8.593659665959702,7.370000000000001,15.0775,2187.0,2326.8,284.8,0.0,3.5529906679999996,25.0375,3.0,hP4_191_a_f,0.343600735
2398,99.0,448.79999999999995,967.9999999999999,60.94,0.0,0.0,1911.3999999999999,31.98933333333333,172.23587826210832,238.6,14.74014,14.686666666666667,24.313333333333333,6583368.98,2692.8,370.3,0.0,4.115753930333334,40.32666666666667,2837.555555555555,oP6_51_a_ef,0.24759558166666684
2400,101.0,494.6,652.6875,94.85931839426645,15.1875,0.0,405.025,28.4135,150.1510652335562,90.19,9.142681,5.0515,16.77,452388.91687499994,3956.8,329.5,1.27e-05,2.8588888455,19.259999999999998,2028.0,aP8_2_3i_i,0.2888126875000001
2404,74.0,514.86,136.6875,120.025,0.0,0.25,267.0,27.09725,149.75,629.73,7.912030228793914,5.3149999999999995,12.344999999999999,3.0,2059.44,270.5,0.0,3.4737414145,20.817500000000003,0.0,hP4_191_a_f,0.39460065125
2413,87.0,311.83500000000004,0.1875,86.875,0.0,0.0,329.25,27.36725,160.25,629.73,7.619392228793914,5.615,15.895,11254.6875,1247.3400000000001,270.5,0.0,3.7815482825,26.71,48.0,hP4_191_a_f,0.41757249499999993
2414,92.0,1258.85,1.0,208.4,20.25,0.0,1535.5,26.130000000000003,169.0,1263.0,4.555752,14.1,20.17,1133160.25,5035.4,334.5,0.0,4.0635629555,33.455,676.0,tP4_129_c_c,0.00932842499999964
2418,102.0,429.42400000000004,538.24,89.75200000000001,10.240000000000002,0.0,248.16,30.0552,136.61889133475842,85.01,13.683758800000003,3.3656,11.088,226499.84640000004,2147.12,317.5,2.25e-05,2.7941116074,16.67,1697.44,tP5_123_b_eg,0.00025236600000067
2419,92.0,1126.1333333333332,26.888888888888886,174.06666666666666,14.222222222222223,0.0,714.0,25.506666666666664,155.66666666666666,1263.0,4.020752,8.533333333333333,17.186666666666667,118098.0,3378.4,317.5,2.25e-05,3.814583065,28.516666666666666,107.55555555555554,tP3_123_a_h,0.10467362666666613
2421,92.0,658.4000000000001,64.0,54.45,0.0,0.0,438.0,25.875,157.0,1038.0,9.042617110639803,6.43,16.73,1089.0,2633.6000000000004,284.8,0.0,3.7514483039999997,27.765,9.0,tP4_129_a_c,0.11867607750000009
2428,102.0,383.02,2134.2222222222217,52.36,0.0,0.0,1083.4666666666665,29.79933333333333,161.01574277896532,85.01,13.700758800000003,9.571333333333333,18.779999999999998,2303802.6755555556,2298.12,336.4,0.0,3.38144473,29.64,4232.0,aP6_2_aei_i,0.2304460300000004
2430,94.0,738.0,100.0,21.45,0.0,0.0,200.0,23.67,133.0,717.824,5.762208060000001,3.6049999999999995,14.239999999999998,3600.0,2952.0,403.5,0.0,3.6309844755,23.64,49.0,mC8_12_i_i,0.0016979625000006493
2432,94.0,310.14,576.0,34.5,0.0,0.0,204.0,25.3415,142.0,629.73,8.60556154586261,3.96,14.809999999999999,4096.0,1240.56,270.5,0.0,3.7089748059999996,24.79,182.25,tP4_129_a_c,0.16681205499999985
2433,99.0,462.1333333333333,854.2222222222222,61.60666666666667,0.0,0.0,1141.3999999999999,31.562666666666665,169.902544928775,238.6,14.5469,10.653333333333332,22.906666666666666,2181124.9800000004,2772.8,364.1,0.0,4.029105737333333,38.06,1922.0,oP6_51_a_ef,0.17006186166666692
2435,94.0,965.6666666666665,241.99999999999997,196.0,14.222222222222223,0.0,546.6666666666666,23.586666666666666,138.0,717.824,4.58020806,7.899999999999999,15.026666666666664,330755.5555555555,2897.0,312.4,0.0,3.679238167666666,24.936666666666664,1088.888888888889,tP3_123_a_h,0.22362780999999998
2438,101.0,489.85,999.1875,103.43431839426646,15.1875,0.0,662.525,28.666,154.1510652335562,90.19,9.380681000000001,6.2764999999999995,17.99,1251269.7918749999,3918.8,334.5,0.0,2.97695805875,21.2625,2883.0,aP8_2_3i_i,0.2631615487500003
2441,14.0,777.845,342.25,145.0,0.0,0.5,3475.0,26.465,188.5,1118.15,1.5253379999999999,32.015,25.589999999999996,4264225.0,3111.38,245.1,0.0,4.1212350745,42.255,1892.25,mP4_11_e_e,0.21912958500000002
2443,74.0,484.485,1.6875,107.4,0.0,0.25,286.25,27.32475,153.75,629.73,7.979030228793913,5.46,13.134999999999998,999.1875,1937.94,270.5,0.0,3.57086891925,22.1275,31.6875,hP4_191_a_f,0.38475604124999996
2445,92.0,605.348,15.36,119.92,0.0,0.0,539.8,26.134,162.4,1263.0,13.025255999999999,7.38,18.58,7100.16,6053.4800000000005,446.3,0.0,3.926112113,30.82,3.84,aP10_1_4a_6a,0.12079666999999983
2449,99.0,526.4999999999999,430.22222222222223,98.30666666666666,0.0,0.3333333333333333,178.39999999999998,31.082666666666665,146.23587826210832,238.6,8.52745,3.713333333333333,15.016666666666666,13219.38,1579.5,314.8,0.0,3.504947662,25.05,410.88888888888886,tP3_115_a_g,0.10214047999999964
2451,92.0,1268.35,36.0,191.25,20.25,0.0,1020.5,25.625,161.0,1263.0,4.3177520000000005,11.65,17.73,301950.25,5073.4,329.5,1.27e-05,3.827424529,29.45,256.0,tP4_129_c_c,0.009808092500000143
2463,92.0,478.49,49.0,54.15,0.0,0.0,369.5,26.8565,158.5,629.73,8.393105485862609,5.26,17.275,10302.25,1913.96,270.5,0.0,3.903820047,28.88,9.0,tP4_129_a_c,0.16953276499999992
2469,15.0,797.845,272.25,146.0,0.0,0.5,2320.0,25.825,185.0,1118.15,1.332098,25.965,23.479999999999997,828100.0,3191.38,245.1,0.0,3.991262785,38.855,1122.25,mP4_11_e_e,0.2955500825
2470,99.0,281.93333333333334,2134.222222222222,8.356666666666666,0.0,0.6666666666666666,2639.0333333333333,31.049666666666667,205.78460579772081,238.6,4.615665,29.433333333333334,36.42333333333333,3230712.535555555,845.8,381.2,0.0,4.731860996,60.103333333333325,2266.8888888888887,hP3_164_a_d,0.16106039000000005
2476,93.0,667.4000000000001,8.64,149.46,0.0,0.0,347.79999999999995,24.8978,141.2,958.1,13.85534,4.982,13.852,19768.559999999998,6674.0,420.5,0.0,3.5197025374,24.53,0.24,aP10_1_4a_6a,0.15797415199999953
2478,93.0,970.9999999999999,22.22222222222222,180.66666666666669,14.222222222222223,0.0,555.3333333333333,25.262,142.33333333333331,958.1,4.12034,7.379999999999999,14.493333333333334,207797.5555555555,2913.0,317.5,2.25e-05,3.5590523783333334,25.763333333333332,355.55555555555554,tP3_123_a_h,0.08607839999999989
2482,99.0,485.4666666666666,600.8888888888889,64.80666666666666,0.0,0.0,808.0666666666666,31.275666666666666,163.902544928775,238.6,14.5,9.786666666666665,20.326666666666668,1010947.2022222222,2912.8,339.9,0.0,3.8485409346666666,34.096666666666664,1216.888888888889,aP6_2_aei_i,0.16187286333333306
2484,93.0,403.65,6.25,54.75,0.0,0.0,210.0,24.593500000000002,134.0,553.0,5.534554,3.7,16.72,529.0,1614.6,414.7,0.0,3.6446348215000004,24.4,42.25,mC8_12_i_i,0.006179692500000389
2487,89.0,1610.0,2.25,187.2,6.25,0.5,484.5,23.995,134.5,876.0,2.94,7.955,10.09,50400.25,6440.0,302.3,0.0,3.1788823375,16.765,100.0,aP4_2_i_i,0.17209921750000046
