ID,exfoliation_energy (J/m^2),min:bulk_modulus (GPa),min:thermal_conductivity (W / m / K),decomposition_energy (eV/atom),min:evaporation_heat (KJ / mol),ave:num_p_valence,max:num_p_valence,min:boiling_point (K),ave:thermal_conductivity (W / m / K),ave:electron_affinity (eV),max:electron_affinity (eV),var:num_p_valence,ave:hhi_r,var:heat_capacity_molar (J / mol / K),min:melting_point (K),min:heat_of_formation (KJ / mol),max:heat_capacity_molar (J / mol / K),ave:icsd_volume (cm^3 / mol),ave:mendeleev_number,max:mendeleev_number,bandgap (eV),min:vdw_radius_uff (pm),ave:heat_capacity_molar (J / mol / K),max:thermal_conductivity (W / m / K),sum:thermal_conductivity (W / m / K),ave:vdw_radius_uff (pm),var:electron_affinity (eV),ave:bulk_modulus (GPa),perimeter_area_ratio (AA^-1),ave:atomic_volume (cm^3 / mol),ave:evaporation_heat (KJ / mol)
4490,0.6301170830340774,11.0,0.02658,0.0845235170138876,15.579091192355275,3.333333333333333,4.0,90.19,7.473719999999999,1.1977657499999999,1.4611135,1.3888888888888888,1450.0,4.966384749999999,54.8,249.229,29.378,18.464999999999996,93.5,101.0,2.2502,317.5,27.893499999999996,67.0,179.36928,365.50833333333327,0.1850738178306875,66.57069390034818,0.7268129261901048,14.408333333333333,78.56939412823684
4746,0.386253959309514,76.10604085052228,0.02658,0.10926591243055395,15.579091192355275,2.6666666666666665,4.0,90.19,31.12883111111111,1.1380215466666666,1.4611135,3.5555555555555554,1088.888888888889,4.449078913580248,54.8,249.229,29.378,15.353333333333332,88.33333333333333,101.0,0.25229999999999997,287.2,27.88755555555555,100.0,280.15948,329.51111111111106,0.2281385367576259,109.62624945590373,0.9245065337479645,11.61111111111111,134.63050523934797
3209,0.3102274845446923,1.1,0.0089,0.09064257669599951,20.41,4.0,5.0,238.6,19.407120000000003,3.4002665110639807,3.612725,4.0,1060.0,10.059046559999997,172.2,111.8,33.949,27.558000000000003,94.2,99.0,0.28470000000000084,284.8,32.3632,97.0,194.0712,372.72,0.18055443808390748,9.280000000000001,0.6530022518928403,17.580000000000002,28.148
5419,0.2976686468985721,46.798939497262666,0.02658,0.09437798629167027,6.54,3.4,5.0,85.01,2.3592779999999998,2.9578344159269987,3.4011897000000006,5.04,1490.0,4.974355559999997,53.53,79.335,31.304,15.248000000000001,89.3,102.0,0.6661999999999999,296.1,29.6162,7.8,47.185559999999995,325.66999999999996,0.3870731835274005,71.68996778340983,0.5461997241166253,13.876999999999999,71.78190911923554
2248,0.3693485017910833,1.9,0.12,0.14679495333333348,29.56,3.333333333333333,5.0,331.9,143.41333333333333,2.6763921333333336,3.3635882000000006,5.555555555555555,5066.666666666667,563.1367999999999,265.9,111.85,75.69,49.11,89.0,98.0,0.0,314.8,58.91,430.0,430.24,384.2,0.9444768680842761,34.599999999999994,1.0990901182456103,19.1,104.40666666666665
2009,0.32818375695714475,65.0,3.0,0.13096528500000026,49.8,2.0,4.0,1180.0,61.5,2.145427298660116,2.319978597320232,4.0,3400.0,0.028899999999999974,692.73,130.4,25.73,24.564999999999998,84.0,92.0,0.7488000000000001,276.3,25.560000000000002,120.0,246.0,361.65,0.03046815586393297,67.5,0.9364123877376741,14.85,82.3
1253,0.2938023755390959,46.798939497262666,0.0277,0.300601038888888,6.54,3.333333333333333,5.0,85.01,5.3518,2.330126466666667,3.4011897000000006,5.555555555555555,2500.0,7.4343679999999965,53.53,79.335,31.304,19.266666666666666,74.33333333333333,102.0,0.7406000000000001,329.5,29.375999999999998,16.0,16.0554,334.09999999999997,2.29435289959691,50.19929299817511,1.4909171957989595,16.4,115.25999999999999
1678,0.538356448528507,8.3,0.52,0.09485898583333441,59.7,2.0,4.0,958.1,75.26,1.578835,2.02067,4.0,7000.0,0.03667225000000051,490.0,227.2,25.363000000000003,20.695,79.0,93.0,0.0,292.9,25.1715,150.0,301.04,356.7,0.195218167225,194.15,1.0198228057874945,12.4,276.85
1546,0.3322544799084104,1.1,0.0089,0.17925763499999992,20.41,4.0,5.0,238.6,10.807120000000001,3.0736612000000005,3.612725,4.0,2560.0,13.98460815999999,172.2,121.302,33.949,26.87,89.80000000000001,99.0,0.0,316.5,32.0792,54.0,54.0356,379.06,1.16235912188176,34.88,0.8122120961935274,17.12,152.328
2325,0.3125515858965399,46.0,3.0,0.20678296499999993,49.8,3.0,4.0,1263.0,19.0,1.1638095800000001,1.970876,1.0,3350.0,0.2652250000000006,600.65,195.2,25.73,32.129999999999995,87.0,92.0,0.6220999999999997,429.7,25.215,35.0,152.0,438.35,0.6513562062916165,55.5,0.6137088097092797,19.4,113.80000000000001
5745,0.656252959153377,70.0,0.02658,0.2874646826041696,15.579091192355275,2.5714285714285716,4.0,90.19,35.44565857142857,1.2952857212371593,2.319978597320232,3.673469387755102,1628.5714285714284,7.489326122448976,54.8,130.4,29.378,15.676428571428572,86.64285714285714,101.0,0.7473999999999998,276.3,27.370857142857144,120.0,992.47844,331.1071428571429,0.20582051685657465,99.63959768962147,0.4747763689059389,11.722857142857142,115.9294157665141
3791,0.5247466882495609,7.7,0.0277,0.036827974166666166,6.54,4.0,5.0,85.01,22.422016666666668,2.581123316666667,3.4011897000000006,2.0,2083.333333333333,89.5001778888889,53.53,79.335,54.43,24.311666666666667,94.83333333333333,102.0,2.9524,336.4,33.72033333333333,67.0,269.0642,389.59999999999997,1.0936968066414186,44.016136415298,0.6907607611412471,18.266666666666666,108.92833333333333
5976,0.4059405180380267,65.0,3.0,0.014512552916667865,49.8,1.6666666666666665,4.0,1263.0,51.0,0.9379106666666667,1.970876,3.2222222222222223,2650.0,0.7095049999999996,722.7,196.6,25.73,20.90833333333333,75.16666666666666,92.0,0.0,291.2,24.997,80.0,306.0,365.93333333333334,0.6797712963022222,122.75632311726795,1.1417470577016164,12.649999999999999,241.26666666666665
3288,1.9017602887739247,45.0,60.0,0.1767930131818174,131.8,0.6666666666666666,2.0,1363.0,106.66666666666666,1.3360653379937155,2.113227553981147,0.888888888888889,1700.0,0.5819815555555541,922.0,147.1,24.869,18.94333333333333,73.66666666666666,84.0,0.0,287.2,24.30033333333333,160.0,640.0,339.1,0.3562271421653626,107.1793129012026,1.046647701235879,11.433333333333334,282.96666666666664
1412,0.521949003545524,8.3,0.52,0.00722667099999974,59.7,2.4,4.0,958.1,12.712,1.422402,2.02067,3.84,4960.0,0.053694960000000576,490.0,227.2,25.363000000000003,23.438,77.4,93.0,0.0,314.4,25.1738,31.0,127.12,378.05999999999995,0.5368868997359999,68.98,0.8147525026016633,13.24,219.82
4673,0.6326241142324329,3.1,0.52,0.05399404724330381,2.33,3.142857142857143,4.0,958.1,21.439999999999998,1.5251642857142858,2.02067,1.8367346938775508,5428.571428571428,2.2478364897959175,336.8,89.0,29.6,36.47,79.71428571428571,93.0,1.3655,381.2,25.930285714285716,100.0,300.16,421.0285714285714,0.3556072096530612,17.185714285714287,0.6433669754022385,21.15714285714286,90.21857142857142
4977,0.2913854254978556,65.0,3.0,0.0,49.8,2.857142857142857,4.0,1263.0,23.285714285714285,1.6189114285714286,1.970876,3.2653061224489797,4400.0,0.03605306122448988,722.7,196.6,26.07,28.315714285714282,82.71428571428572,92.0,0.0,283.4,25.725714285714286,91.0,326.0,405.0571428571428,0.35938022028081634,100.71428571428571,0.6669695319102346,17.142857142857142,197.94285714285712
176,0.26361399287604864,46.798939497262666,0.0277,0.06985935875000138,6.54,3.75,5.0,85.01,23.520775,2.717392275000001,3.4011897000000006,4.6875,2150.0,11.862396749999991,53.53,79.335,31.304,15.3175,90.75,102.0,3.5486000000000004,302.3,29.3155,94.0,188.1662,327.875,1.4027367553098926,75.099204622947,0.8885143263704516,14.6325,90.405
1645,0.31405277395125086,7.7,0.205,0.0,10.5,2.5,4.0,717.824,41.1025,1.188552015,2.07710403,2.25,1500.0,4.080399999999998,386.0,243.0,26.74,25.950000000000003,86.5,94.0,1.6879,403.5,24.72,82.0,164.41,424.9,0.7895246833605603,43.4464644202679,1.1818845157303874,15.6,117.8
1985,0.389073742798182,8.3,0.52,0.15888033566406268,59.7,3.0,4.0,958.1,42.89,1.7195675,2.02067,3.0,5575.0,0.22399668750000146,490.0,227.2,25.363000000000003,26.319999999999997,83.5,93.0,0.0,309.6,25.089750000000002,170.0,1372.48,392.775,0.27198814651875,83.725,0.3880999574805926,14.7575,250.775
1397,2.782764299658846,76.0,80.0,0.3811028590000003,284.1,0.6666666666666666,1.0,2740.0,183.33333333333331,0.33888666666666667,0.43283,0.2222222222222222,1133.3333333333333,0.18000000000000085,933.5,330.9,25.1,14.999999999999998,73.66666666666666,80.0,0.0,291.2,24.5,235.0,550.0,396.99999999999994,0.017650699755555554,107.33333333333333,1.4065698677239542,9.033333333333331,302.73333333333335
516,0.3403170390467252,8.3,0.52,0.1610436022916666,59.7,2.0,4.0,958.1,36.26,1.2913350000000001,2.02067,4.0,7000.0,0.09517224999999918,490.0,227.2,25.98,22.265,81.0,93.0,0.0,289.9,25.6715,72.0,145.04,355.2,0.5319295422249999,94.15,1.1619290616792224,12.7,216.04999999999998
101,0.5093855986469251,1.9,0.12,0.14569982449999985,29.56,4.6,5.0,331.9,0.1432,2.8401919600000003,3.3635882000000006,0.64,6540.0,430.41311296,265.9,111.85,75.69,55.910000000000004,96.4,98.0,0.2214999999999998,414.7,65.3168,0.236,1.432,418.06,1.0957744961845508,3.72,0.5630589465007271,22.200000000000003,33.608000000000004
1372,0.30023519349634903,1.9,0.12,0.0,29.56,3.6363636363636367,5.0,331.9,8.541818181818181,2.5894277818181823,3.3635882000000006,4.958677685950413,5945.454545454545,511.86247933884295,265.9,111.85,75.69,51.16,86.0,98.0,0.0,314.4,61.835454545454546,31.0,93.96,390.4,1.5981982748785275,45.018181818181816,0.6194413966741537,19.368181818181817,146.95272727272726
2324,0.30320458844954545,8.3,0.52,0.10834350833333417,59.7,2.6666666666666665,4.0,958.1,27.013333333333332,1.3974466666666665,2.02067,3.5555555555555554,4466.666666666667,0.015370888888889085,490.0,227.2,25.363000000000003,23.799999999999997,82.33333333333333,93.0,0.0,291.2,25.275333333333336,80.0,81.04,377.4,0.7768146464222221,62.199999999999996,1.3745329685521683,13.366666666666667,153.13333333333333
2244,0.483750140662528,1.9,0.12,0.07808980999999982,29.56,3.9999999999999996,5.0,331.9,11.746666666666666,2.3613065200000003,3.3635882000000006,1.9999999999999998,5200.0,577.7733555555554,265.9,111.85,75.69,53.53333333333333,92.66666666666666,98.0,3.0114,418.9,58.69333333333333,35.0,35.24,422.5,2.009137132127245,16.599999999999998,1.0923699382964496,21.766666666666666,78.97333333333333
4896,0.4067784962301862,65.0,3.0,0.007273971874999674,49.8,2.0,4.0,1263.0,40.0,1.3803536150000002,1.970876,4.0,5325.0,0.26816875,722.7,196.6,25.73,24.287499999999998,75.25,92.0,0.0,287.2,25.2175,100.0,640.0,374.425,0.3568543481563647,120.0,0.5718121246078719,14.625,292.17499999999995
5823,0.6771925669565223,72.48047416638491,7.8,0.2341219300000006,144.0,0.6666666666666666,2.0,1657.0,34.266666666666666,1.283580939918887,2.5700308197566617,0.888888888888889,2233.333333333333,2.505458666666664,1042.0,164.0,26.79,30.169999999999998,53.0,84.0,0.0,296.1,25.444,60.0,205.6,362.73333333333335,1.061400400491312,96.33947095666423,0.9988876437143978,18.23,231.0
5005,0.441988878272374,11.0,0.0277,0.09606305144097327,6.54,3.75,5.0,85.01,8.404108333333333,3.0307348282927777,3.4011897000000006,4.6875,1775.0,5.729958555555552,53.53,79.335,31.304,16.150833333333335,87.5,102.0,1.3346999999999998,245.1,29.93633333333333,85.0,201.6986,322.075,0.6233900483959861,56.01587128961367,0.6456383118686727,15.148333333333333,54.07166666666666
1416,0.3399820251654054,1.9,0.12,0.022655955833333463,29.56,3.333333333333333,5.0,331.9,2.8466666666666667,2.9842843809771016,3.3635882000000006,5.555555555555555,5633.333333333333,505.7684108888888,234.28,61.38,75.69,51.36666666666666,90.0,98.0,2.0801999999999996,270.5,59.78766666666666,8.3,34.160000000000004,369.4333333333333,0.28774277425071176,9.599999999999998,0.4852682860312006,20.6,39.20666666666666
4685,0.42300822757685425,8.3,0.52,0.34132204533333343,49.8,3.6,4.0,958.1,10.408000000000001,1.6208432000000002,2.02067,0.24000000000000002,4740.0,0.03360535999999996,490.0,196.6,25.73,30.796,90.80000000000001,93.0,0.706,420.5,25.383200000000002,24.0,52.04,434.4000000000001,0.22062706204896,33.120000000000005,1.1144964955884127,18.060000000000002,111.91999999999999
5179,0.3933847507955882,8.3,0.52,0.0,59.7,2.6666666666666665,4.0,958.1,21.013333333333332,1.481113333333333,2.02067,3.5555555555555554,5955.555555555555,0.03769187654320967,490.0,227.2,25.98,25.431111111111107,81.22222222222223,93.0,0.07950000000000035,289.9,25.43088888888889,72.0,189.12,382.9888888888889,0.5865094597555555,69.97777777777777,0.805519417537635,14.411111111111111,249.6222222222222
1910,1.0303442317311828,96.5379387036078,60.0,0.26435936850000097,328.0,1.6,2.0,3005.0,66.2,1.2173696,1.232712,0.6400000000000001,1820.0,1.2977766399999993,1210.6,372.0,26.07,19.956000000000003,80.60000000000001,84.0,0.0,283.4,23.791600000000003,91.0,662.0,399.08000000000004,0.0009415569510400028,113.23035096288623,0.6751040845905603,12.200000000000001,338.12000000000006
4459,1.4866228490949287,11.0,0.02658,0.29855305857143666,15.579091192355275,2.714285714285714,4.0,90.19,13.306045714285714,1.3970201171080943,2.5700308197566617,3.061224489795918,1871.4285714285713,5.14035363265306,54.8,159.3,29.378,17.465714285714284,80.85714285714285,101.0,2.8000999999999996,245.1,27.502285714285712,85.0,186.28464,336.5571428571429,0.34603131137787135,63.77488048601273,0.5725162224024595,13.355714285714285,68.73090925277444
4511,0.3491799068381773,43.0,0.02658,0.0,15.579091192355275,3.3333333333333335,4.0,90.19,10.903655555555554,1.3334799444444445,1.970876,1.5555555555555558,2811.111111111111,2.81463061728395,54.8,182.2,29.378,23.526666666666664,93.88888888888889,101.0,3.1308,350.0,27.887777777777778,46.0,392.5316,390.3777777777778,0.30263409489369136,66.28113380584571,0.4011422125708828,16.155555555555555,55.81060621797515
365,0.3447178915153982,7.7,0.205,0.0,10.5,3.3333333333333335,4.0,717.824,4.004166666666666,1.7332533583333334,2.07710403,2.2222222222222223,1266.6666666666667,1.275125000000001,386.0,277.17,25.73,25.203333333333337,86.66666666666667,94.0,0.1875,314.1,23.205000000000002,23.0,48.05,388.6,0.591166422028089,24.75,0.741654402311119,15.183333333333334,104.58333333333333
5899,0.3078255444588694,8.3,0.02658,0.04229216640352096,15.579091192355275,3.3684210526315788,4.0,90.19,1.35784,1.7540070768036833,2.5700308197566617,2.127423822714681,1863.157894736842,3.1063991468144003,54.8,227.2,29.378,19.166315789473682,92.84210526315789,101.0,0.9491,296.1,28.049894736842106,7.8,51.597919999999995,356.3315789473684,0.17429265650598136,68.76171001085616,0.45763769835980245,13.482631578947366,57.30258391096122
961,0.2996896082462789,7.7,0.449,0.0,41.95,3.6363636363636367,5.0,457.5,8.781090909090908,2.3679358545454545,3.0590368,4.958677685950413,4418.181818181818,173.07998677685947,386.7,106.757,54.43,34.70181818181818,85.27272727272728,97.0,0.01059999999999972,314.4,46.373636363636365,31.0,96.592,413.01818181818186,1.2736547114884442,49.236363636363635,0.5753383464608316,20.96818181818182,155.96363636363634
3407,0.29518858128894815,1.9,0.12,0.0,10.5,3.0,5.0,331.9,31.441666666666663,2.0355640766666667,3.3635882000000006,4.666666666666667,4000.0,616.4264666666666,265.9,111.85,75.69,34.30333333333333,83.0,98.0,0.2927999999999997,302.3,40.58,94.0,188.65,374.9,1.213693133324675,56.533333333333324,0.9882602688391237,15.41,127.35333333333332
3948,0.19173453893958306,1.1,0.0089,0.16276450750000127,15.579091192355275,2.75,5.0,90.19,115.00887,2.161146875,3.612725,3.6875,750.0,92.31033424999998,54.8,121.302,33.949,17.26,91.25,101.0,2.5046,329.3,24.3155,320.0,920.07096,364.775,0.856782042819797,82.55151021263057,0.8779563466952577,12.05,258.81779158847536
3095,0.4807065339507692,65.0,3.0,0.0123566811111111,49.8,2.6666666666666665,4.0,1263.0,12.333333333333332,1.4889173333333334,1.970876,3.5555555555555554,4400.0,0.15679999999999994,722.7,196.6,25.73,27.25333333333333,79.33333333333333,92.0,0.0,314.4,25.45,31.0,111.0,402.79999999999995,0.46456831275022226,96.66666666666666,0.7695497590389765,16.45,186.5333333333333
95,0.7207246584022765,7.7,0.205,0.054313022083332996,10.5,1.3333333333333333,4.0,717.824,266.73499999999996,1.5157013433333333,2.07710403,3.555555555555556,1333.3333333333333,0.6728000000000015,386.0,277.17,24.44,16.46,79.33333333333333,94.0,0.6943000000000001,349.5,23.86,400.0,1600.41,367.5,0.15758648829827576,95.89999999999999,0.8567841472916867,9.899999999999999,206.56666666666666
307,0.4219247201418674,8.3,0.52,0.37460705375000103,59.7,2.0,4.0,958.1,44.26,1.560335,2.02067,4.0,7550.0,0.10989225000000126,490.0,227.2,25.363000000000003,21.805,78.0,93.0,0.0,312.0,25.0315,88.0,177.04,366.25,0.21190831222499995,146.57393354229916,1.0052577165008527,12.465,398.85
4636,0.41679150041563173,46.0,0.02658,0.14519104350000056,0.904,2.0,4.0,20.28,7.082832,0.9574720320000001,1.4611135,3.2,1932.6205835098565,3.1662166400000005,14.01,195.2,29.378,25.816,98.00000000000001,103.0,3.0542000000000002,288.6,28.2256,35.0,70.82831999999999,341.38,0.1901655475420481,62.362272150687986,0.7694303990840959,14.900000000000002,42.15323647694211
4234,0.9619087836732115,76.10604085052228,0.02658,0.2631285357692299,15.579091192355275,2.857142857142857,4.0,90.19,48.59041428571428,1.2768696428571429,1.4611135,3.2653061224489797,1585.7142857142856,5.324829387755103,54.8,249.229,29.378,16.92857142857143,87.85714285714285,101.0,2.4328,309.6,27.91857142857143,170.0,680.2658,338.45714285714286,0.08486449723719386,142.93288632180162,0.6742150505534383,12.722857142857142,246.55649370882517
5154,0.22946456406858892,76.10604085052228,0.02658,0.21686536749999874,15.579091192355275,2.6666666666666665,4.0,90.19,46.351053333333326,1.223409,1.4611135,3.5555555555555554,2100.0,6.2846942222222255,54.8,249.229,29.378,16.77,86.0,101.0,1.0829000000000004,305.2,27.60533333333333,139.0,556.21264,335.0666666666666,0.11300685864049997,127.4040272336815,0.6719465736008606,12.466666666666665,207.05272746157019
770,0.42501498726833314,7.7,0.205,0.46740644558593836,10.5,2.0,4.0,717.824,28.6025,1.199552015,2.07710403,4.0,2900.0,1.7689000000000004,386.0,277.17,25.36,21.705,73.0,94.0,0.0,317.0,24.03,57.0,114.41,360.25,0.7700975390305602,103.85,1.0499271076293848,13.2,384.25
3968,0.36376757652797015,42.0,0.02658,0.08666430770833422,6.54,3.9999999999999996,5.0,85.01,8.018093333333333,1.9694344,3.4011897000000006,0.6666666666666666,1800.0,6.423206222222218,53.53,79.335,31.304,21.33,97.0,102.0,3.1799999999999997,336.4,28.63733333333333,24.0,48.10856,376.1333333333333,1.0536814891860873,54.96832678259498,1.06256531598062,16.5,72.43969706411843
1731,0.3212332642592981,1.1,0.0089,0.04117794671874986,20.41,4.5,5.0,238.6,1.50445,2.7918005,3.612725,0.25,2950.0,16.88799024999999,172.2,121.302,33.949,31.494999999999997,95.5,99.0,1.3549000000000002,394.7,29.8395,3.0,12.0356,420.85,0.6739170347002501,33.05,0.7433879436422421,19.6,35.105
873,0.7540585465529773,9.6,0.0277,0.3825429833333329,6.54,3.333333333333333,5.0,85.01,6.018466666666667,2.315666466666667,3.4011897000000006,5.555555555555555,1766.6666666666665,2.324167999999997,53.53,79.335,31.304,31.906666666666666,72.66666666666667,102.0,5.7381,336.4,30.225999999999996,18.0,18.0554,347.7,2.3567213802129094,34.39929299817511,0.8868972900722485,24.4,51.69333333333333
1401,1.6403349241455296,58.0,67.0,0.4067457727777777,296.0,1.3333333333333333,2.0,2543.0,71.33333333333333,0.7917113333333332,1.112067,0.8888888888888888,1533.333333333333,0.7937999999999975,505.1,301.2,26.99,21.959999999999997,75.66666666666666,83.0,0.0,291.2,26.36,80.0,214.0,389.8666666666666,0.20525550633088885,95.33333333333333,1.3054203992171394,13.233333333333334,310.66666666666663
4802,0.4372839834622774,65.0,3.0,0.03843146583333201,49.8,2.4,4.0,1263.0,23.400000000000002,1.549488,1.970876,3.84,6460.0,0.30645599999999945,722.7,196.6,25.73,27.623999999999995,76.4,92.0,0.0,316.5,25.278,54.0,234.0,394.8,0.266351769816,107.0,0.7483166869336495,16.619999999999997,301.88
4181,0.32398237532239366,8.3,0.236,0.0,49.8,3.0,4.0,553.0,2.0192,1.806858748586261,2.2256767429313045,2.4,5240.0,1.7998417599999987,234.28,61.38,27.983,26.448,88.6,93.0,1.3626,270.5,25.5792,8.3,20.192000000000004,389.34,0.2873376072921512,12.18,0.6899069275219712,16.26,57.480000000000004
3086,1.1733299284166154,11.0,0.02658,0.056673084999998125,15.579091192355275,1.75,4.0,90.19,34.315644999999996,1.208674774330058,2.319978597320232,3.1875,2525.0,4.121034749999998,54.8,130.4,29.378,21.127499999999998,73.0,101.0,1.5894,276.3,26.2805,120.0,274.52515999999997,343.875,0.5813113809869837,49.52651021263057,1.1848484826390537,15.0,136.79477279808881
4358,0.2256470506985698,7.7,0.205,0.03273208987500009,10.5,3.4,4.0,553.0,9.5907,1.669894221,2.07710403,1.44,2130.0,0.21094116000000096,317.3,277.17,23.824,23.031,89.5,94.0,0.03600000000000003,302.3,22.9898,94.0,95.907,395.62,0.3873460991701718,23.59,0.6323251341935462,14.972999999999999,51.510000000000005
3613,0.5026396177256472,1.1,0.0089,0.04302014583333502,15.579091192355275,3.5,5.0,90.19,23.352536666666666,1.6675174999999998,3.612725,2.583333333333333,583.3333333333333,3.3765205833333303,54.8,107.5,33.949,23.041666666666664,85.66666666666666,101.0,5.5747,298.3,29.948499999999996,140.0,280.23044000000004,348.8333333333333,0.8679546316320833,51.97069390034818,0.5859632005516289,16.4,30.104394128236848
2476,0.9992267876300946,8.3,0.52,0.18729787200000025,59.7,2.8,4.0,958.1,94.312,1.385534,2.02067,2.16,4000.0,0.3246165600000021,490.0,227.2,25.363000000000003,24.53,87.8,93.0,0.0,420.5,24.8978,235.0,943.12,432.26,0.605096607744,35.38,0.8440436914734033,13.9,149.46
3217,0.2042901517193175,33.0,0.1805,0.06233917843750003,0.904,1.0,2.0,20.28,70.09025,1.008157,1.262119,1.0,1965.7757293873206,103.21544024999997,14.01,217.998,28.836,18.845000000000002,99.0,103.0,3.4891,288.6,18.6765,140.0,280.361,336.85,0.06449669744400001,44.89981976309884,1.8206560203473245,9.7,330.0930375807731
115,0.2699302255369813,8.3,0.52,0.4339091850000001,59.7,3.0,4.0,958.1,75.26,1.70509555,2.02067,1.0,3500.0,7.217282250000013,490.0,227.2,25.363000000000003,24.915,89.0,93.0,1.1633,420.5,22.6765,150.0,301.04,425.0,0.09958723349280246,54.15,0.9187081273378259,14.3,221.35
1387,1.1962098350822887,45.0,100.0,0.3371351725,131.8,0.0,0.0,1363.0,140.0,1.629570522654098,2.113227553981147,0.0,1233.3333333333333,0.0007735555555555831,922.0,147.1,24.869,19.36,70.0,73.0,0.0,287.2,24.84933333333333,160.0,420.0,297.1333333333333,0.467848247904188,90.0,1.3175912710790474,11.566666666666666,217.56666666666666
5418,0.7642324720796247,42.0,0.02658,0.1784104680769225,15.579091192355275,3.384615384615385,4.0,90.19,19.708664615384617,1.3835488887677807,2.113227553981147,1.1597633136094676,1392.3076923076924,4.2234252071005915,54.8,147.1,29.378,21.784615384615385,94.84615384615385,101.0,2.1256000000000004,302.1,27.754846153846156,160.0,256.21264,374.62307692307695,0.07971677807891205,63.219102061859864,0.8321118934809729,15.353846153846156,79.78713304144941
5256,0.3292269662982141,7.7,0.205,0.0,10.5,3.5555555555555554,4.0,553.0,7.633555555555555,1.6742116866666668,2.07710403,0.4691358024691358,1977.7777777777778,1.7979286913580244,317.3,277.17,26.99,24.398888888888887,91.88888888888889,94.0,1.4967000000000001,403.5,23.426444444444442,67.0,68.702,409.9555555555555,0.33453788889991576,14.02222222222222,0.7613752554922533,15.92222222222222,50.95555555555555
3814,0.48700213140519155,11.0,0.02658,0.09533459312500003,15.579091192355275,2.3333333333333335,4.0,90.19,104.17995666666665,1.2497514166666666,1.4611135,3.2222222222222223,1283.3333333333335,54.46512347222221,54.8,159.3,29.378,15.198333333333334,80.33333333333333,101.0,2.0866999999999996,245.1,24.325166666666668,400.0,625.07974,338.2833333333333,0.08890671590778472,68.7196870919278,0.906897977639316,11.25,193.10322478976866
728,0.9522185336739641,22.0,50.0,0.2419961109374995,32.4,2.75,3.0,876.0,54.25,0.8810167499999999,1.112067,0.1875,3400.0,1.0354687499999982,505.1,301.2,26.99,22.9025,87.5,89.0,0.0,423.0,25.2275,67.0,434.0,427.05,0.017794739341687484,31.0,0.5951212384347287,13.899999999999999,98.3
5676,0.17237443085575577,65.0,0.02658,0.124229552395831,15.579091192355275,3.0,4.0,90.19,16.64272,1.2867223908333332,1.970876,3.0,1504.1666666666665,4.172992000000001,54.8,196.6,29.378,17.526666666666667,89.75,101.0,0.46419999999999995,287.2,27.942,100.0,399.42528,345.7833333333333,0.180552690149117,98.65402723368152,0.7744268856394342,12.922916666666666,120.67356079490352
5430,0.8325184252221655,42.0,0.02658,0.17329392332292048,15.579091192355275,2.916666666666667,4.0,90.19,12.265505,1.0704828750000002,1.4611135,2.4097222222222223,1516.6666666666665,2.9533638888888887,54.8,164.0,29.378,26.141666666666666,82.83333333333334,101.0,0.20540000000000003,350.0,27.976333333333336,35.0,294.37212,375.0416666666667,0.2975421325963802,70.343366001915,0.6710258441586645,17.833333333333336,88.14613652887391
2996,0.6231514520440734,42.0,24.0,0.39413809833333335,195.2,1.6666666666666665,3.0,1908.0,88.33333333333333,1.1971737,1.3895211,1.5555555555555554,1966.6666666666665,7.236622222222226,903.9,264.4,26.07,20.363333333333333,80.0,88.0,0.0,283.4,23.763333333333332,150.0,530.0,384.96666666666664,0.02051542781004667,107.33333333333333,0.9828409991601894,12.366666666666665,318.93333333333334
343,0.7949253130685322,43.0,3.0,0.2043130618750002,49.8,2.5,4.0,1263.0,24.5,1.1739380000000001,1.970876,2.25,5700.0,0.08702499999999996,576.6,182.2,26.32,31.235,85.0,92.0,0.8456000000000001,434.7,26.025,46.0,98.0,440.85,0.6351101758440001,54.0,0.819618680767299,18.85,106.1
4982,0.22945745150094624,46.798939497262666,0.0277,0.07851867030302984,6.54,3.6363636363636367,5.0,85.01,2.1474181818181814,3.1745100053881807,3.4011897000000006,4.958677685950413,1581.818181818182,4.926992925619832,53.53,79.335,31.304,15.26909090909091,90.54545454545455,102.0,1.0168,296.1,29.94472727272727,7.8,23.621599999999997,325.4090909090909,0.13702315719815425,66.7628650889183,0.7250186373502238,14.451818181818183,65.0290909090909
929,0.2847902937218069,1.1,0.0089,0.04857332055555563,20.41,3.333333333333333,5.0,238.6,5.672599999999999,2.5108166666666665,3.612725,5.555555555555555,1533.3333333333333,12.23145799999999,172.2,121.302,33.949,30.356666666666666,74.33333333333333,99.0,0.3954000000000002,334.5,31.476,17.0,17.0178,374.6333333333333,2.428403950138889,14.399999999999999,1.2443110381413012,19.066666666666663,135.94
511,0.29380446349581635,46.798939497262666,0.0277,0.005777984999999042,6.54,3.75,5.0,85.01,42.520775,2.7549572750000006,3.4011897000000006,4.6875,2200.0,9.276966749999998,53.53,79.335,31.304,16.2775,90.25,102.0,4.1269,309.6,29.545499999999997,170.0,340.1662,329.7,1.2528490413641427,112.599204622947,0.7969897684346638,15.207500000000001,210.905
